"측정일자","측정시간","지역","지역명","도로명","시작점","종점","기온","습도","재비산먼지 평균농도","오염범례"
"2024-03-04","11:42","경기","양주시","회천중앙로","산북동 301-1","덕정동 350-271","7","24","124","보통"
"2024-03-04","11:51","경기","양주시","회천남로","경기도 양주시 옥정동 820-7 답","경기도 양주시 옥정동 1084-4도","8","21","19","매우좋음"
"2024-03-04","12:13","경기","양주시","옥정동로","경기도 양주시 옥정동 864-1643도","경기도 양주시 옥정동 1094도","8","20","41","매우좋음"
"2024-03-04","12:32","경기","양주시","회천로","경기도 양주시 고암동 549-2답","경기도 양주시 율정동 410-1 도","9","20","14","매우좋음"
"2024-03-04","12:46","경기","양주시","옥정서로","경기도 양주시 옥정동 867-119창","경기도 양주시 옥정동 1049-8도","9","19","16","매우좋음"
"2024-03-04","13:55","경기","양주시","부흥로","경기도 양주시 삼숭동 산30-11임","경기도 양주시 광적면 비암리 산119-3도","11","19","6","매우좋음"
"2024-03-04","14:19","경기","양주시","중앙로","경기도 양주시 백석읍 오산리 653-12 구","경기도 양주시 백석읍 방성리 538-1도","11","21","143","보통"
"2024-03-04","11:22","인천","남동구","소래로","인천광역시 남동구 만수동 990도","인천광역시 남동구 논현동 111-392 도","8","29","36","매우좋음"
"2024-03-04","11:26","인천","남동구","청능대로","인천광역시 남동구 논현동 26-1 도","인천광역시 남동구 고잔동 743제","8","29","39","매우좋음"
"2024-03-04","11:34","인천","남동구","논현고잔로","인천광역시 남동구 논현동 685도","인천광역시 남동구 고잔동 512-27 도","9","30","119","보통"
"2024-03-04","12:25","인천","남동구","호구포로","인천광역시 남동구 만수동 산2-2 임","인천광역시 남동구 고잔동 793 도","10","28","39","매우좋음"
"2024-03-04","12:56","인천","남동구","남동대로","인천광역시 남동구 간석동 215-1도","인천광역시 남동구 고잔동 793 도","10","26","45","매우좋음"
"2024-03-04","14:47","인천","미추홀구","인주대로","인천광역시 미추홀구 주안동 1484도","인천광역시 미추홀구 숭의동 440-16 철","10","33","47","매우좋음"
"2024-03-04","15:08","인천","미추홀구","독배로","인천광역시 미추홀구 숭의동 162-14도","인천광역시 미추홀구 학익동 626-7 도","9","38","79","좋음"
"2024-03-04","15:23","인천","미추홀구","비류대로","인천광역시 연수구 선학동 384도","인천광역시 연수구 옥련동 605-1도","9","42","111","보통"
"2024-03-05","11:21","인천","동구","인중로","인천광역시 동구 송림동 4-1 도","인천광역시 동구 만석동 43-187도","11","44","49","매우좋음"
"2024-03-05","11:35","인천","동구","화도진로","인천광역시 동구 만석동 9-41 도","인천광역시 동구 송림동 234-8도","10","45","18","매우좋음"
"2024-03-05","13:39","인천","동구","새천년로","인천광역시 동구 송림동 87도","인천광역시 동구 송림동 39도","11","44","32","매우좋음"
"2024-03-05","13:45","인천","동구","송림로","인천광역시 동구 송림동 4-198도","인천광역시 동구 창영동 179-1철","11","42","36","매우좋음"
"2024-03-05","13:56","인천","동구","동산로","인천광역시 동구 송림동 39도","인천광역시 동구 송림동 39도","11","42","24","매우좋음"
"2024-03-05","14:07","인천","동구","송현로","인천광역시 동구 송현동 23-16수","인천광역시 동구 송현동 70-2도","11","40","113","보통"
"2024-03-05","11:23","인천","중구","서해대로","인천광역시 중구 유동 2-74도","인천광역시 중구 신흥동3가 77잡","11","50","20","매우좋음"
"2024-03-05","11:38","인천","중구","서해대로94번길","인천광역시 중구 신흥동3가 58-6 도","인천광역시 중구 신흥동3가 69-1 도","11","52","25","매우좋음"
"2024-03-05","14:16","인천","중구","축항대로","인천광역시 남구 용현동 627-24제","인천광역시 중구 북성동1가 104-1도","12","47","56","좋음"
"2024-03-05","14:47","인천","중구","축항대로86번길","인천광역시 중구 항동7가 72 도","인천광역시 중구 항동7가 27-19 도","11","48","2","매우좋음"
"2024-03-05","11:32","인천","부평구","경인로","인천광역시 부평구 구산동 12-7도","인천광역시 부평구 십정동 592도","11","53","25","매우좋음"
"2024-03-05","13:31","인천","부평구","부평대로","인천광역시 부평구 부평동 224-1도","인천광역시 부평구 갈산동 423도","12","42","8","매우좋음"
"2024-03-05","13:48","인천","부평구","부평북로","인천광역시 부평구 삼산동 395-3도","인천광역시 부평구 청천동 372-5도","12","41","21","매우좋음"
"2024-03-05","14:34","인천","부평구","마장로","인천광역시 부평구 청천동 372도","인천광역시 부평구 십정동 596도","12","42","35","매우좋음"
"2024-03-05","11:51","인천","연수구","송도국제대로","인천광역시 연수구 송도동 39 도","인천광역시 연수구 동춘동 916-3 도","11","51","16","매우좋음"
"2024-03-05","13:02","인천","연수구","능허대로","인천광역시 연수구 동춘동 958 도","인천광역시 연수구 옥련동 605-1도","11","44","34","매우좋음"
"2024-03-05","14:46","인천","연수구","비류대로","인천광역시 연수구 선학동 384도","인천광역시 연수구 옥련동 605-1도","11","42","42","매우좋음"
"2024-03-05","11:30","경기","부천시","오정로","경기도 부천시 원종동 463 천","경기도 부천시 고강동 102-3 답","10","44","229","매우나쁨"
"2024-03-05","12:32","경기","부천시","양지로","경기도 부천시 옥길동 739-4 도","경기도 부천시 괴안동 50 도","11","46","93","좋음"
"2024-03-05","14:19","경기","부천시","계남로","경기도 부천시 중동 1285 도","경기도 부천시 상동 21 도","12","40","156","나쁨"
"2024-03-06","11:23","충남","홍성군","충남대로","충청남도 홍성군 홍북읍 신정리 518전","충청남도 홍성군 홍북읍 신경리 1905 도","8","65","86","좋음"
"2024-03-06","11:28","충남","홍성군","홍예로","충청남도 홍성군 홍북읍 신경리 1923 도","충청남도 홍성군 홍북읍 신경리 1908 도","8","66","139","보통"
"2024-03-06","11:33","충남","홍성군","용봉로","충청남도 홍성군 홍북읍 신경리 2054 천","충청남도 홍성군 홍북읍 신경리 1906 도","8","65","103","보통"
"2024-03-06","11:41","충남","홍성군","의향로","충청남도 홍성군 홍북읍 신경리 1914 도","충청남도 홍성군 홍북읍 신경리 1908 도","8","64","185","나쁨"
"2024-03-06","11:51","충남","홍성군","신대로","충청남도 홍성군 홍북읍 신경리 1912 도","충청남도 홍성군 홍북읍 신경리 1906 도","9","65","175","나쁨"
"2024-03-06","12:22","충남","홍성군","청사로","충청남도 홍성군 홍북읍 신경리 1919 도","충청남도 홍성군 홍북읍 신경리 1911 도","9","61","152","나쁨"
"2024-03-06","13:09","충남","청양군","문화예술로","충청남도 청양군 청양읍 송방리 75-2 도","충청남도 청양군 청양읍 벽천리 599 도","11","59","244","매우나쁨"
"2024-03-06","13:24","충남","청양군","칠갑산로","충청남도 청양군 목면 송암리 315-1 천","충청남도 청양군 청양읍 장승리 111-13 도","11","57","374","매우나쁨"
"2024-03-06","14:12","충남","부여군","성왕로","충청남도 부여군 부여읍 가탑리 5-18 답","충청남도 부여군 부여읍 군수리 53-1 답","12","53","123","보통"
"2024-03-06","15:23","충남","부여군","계백로","충청남도 부여군 부여읍 쌍북리 568-7도","충청남도 부여군 규암면 반산리 357 도","12","55","131","보통"
"2024-03-06","15:30","충남","부여군","사비로","충청남도 부여군 부여읍 구아리 439 도","충청남도 부여군 부여읍 동남리 177-3 도","12","54","82","좋음"
"2024-03-06","10:20","경기","화성시","동탄청계로","경기도 화성시 영천동 726-1도","경기도 화성시 오산동 967-1557도","7","83","10","매우좋음"
"2024-03-06","10:35","경기","화성시","동탄순환대로","경기도 화성시 석우동 114도","경기도 화성시 동탄면 장지리 910-361전","8","78","11","매우좋음"
"2024-03-06","11:29","경기","화성시","효행로","경기도 화성시 반월동 124-6도","경기도 화성시 봉담읍 수영리 233-4목","9","73","33","매우좋음"
"2024-03-06","12:30","경기","화성시","병점중앙로","경기도 화성시 진안동 930-8도","경기도 화성시 능동 674 도","10","70","42","매우좋음"
"2024-03-06","12:45","경기","오산시","경기대로","경기도 오산시 세교동 160-11도","경기도 오산시 갈곶동 233도","11","68","5","매우좋음"
"2024-03-06","16:20","충북","증평군","충청대로","충청북도 증평군 도안면 송정리 745도","충청북도 증평군 증평읍 초중리 516-12구","11","63","8","매우좋음"
"2024-03-06","16:31","충북","증평군","중앙로","충청북도 증평군 증평읍 장동리 914도","충청북도 증평군 증평읍 초중리 520-1 도","11","63","23","매우좋음"
"2024-03-06","09:15","경기","고양시 일산서구","중앙로","경기도 고양시일산서구 가좌동 157-12도","경기도 고양시일산서구 주엽동 166도","5","80","21","매우좋음"
"2024-03-06","09:22","경기","고양시 일산동구","중앙로","경기도 고양시일산동구 정발산동 1603도","경기도 고양시일산동구 백석동 1632-2구","6","79","94","좋음"
"2024-03-06","09:40","경기","고양시 일산동구","강송로","경기도 고양시일산동구 백석동 1540-1 도","경기도 고양시일산동구 마두동 1062도","6","76","30","매우좋음"
"2024-03-06","10:02","경기","고양시 일산서구","주엽로","경기도 고양시일산서구 주엽동 144도","경기도 고양시일산서구 대화동 2607 도","6","76","5","매우좋음"
"2024-03-06","10:07","경기","고양시 일산서구","호수로","경기도 고양시일산서구 대화동 2513도","경기도 고양시일산서구 주엽동 167도","6","75","4","매우좋음"
"2024-03-06","10:10","경기","고양시 일산서구","강선로","경기도 고양시일산서구 주엽동 170도","경기도 고양시일산서구 일산동 1408도","6","75","1","매우좋음"
"2024-03-06","10:17","경기","고양시 일산서구","경의로","경기도 고양시일산서구 일산동 1412도","경기도 고양시일산서구 덕이동 319-2도","6","75","72","좋음"
"2024-03-06","10:19","경기","고양시 일산서구","후곡로","경기도 고양시일산서구 일산동 1408도","경기도 고양시일산서구 일산동 1392도","7","74","2","매우좋음"
"2024-03-06","10:27","경기","고양시 일산서구","일산로","경기도 고양시일산서구 일산동 1485도","경기도 고양시일산서구 대화동 2560도","7","72","8","매우좋음"
"2024-03-06","10:36","경기","고양시 일산동구","일산로","경기도 고양시일산동구 정발산동 1486도","경기도 고양시일산동구 백석동 1508도","8","68","22","매우좋음"
"2024-03-06","10:51","경기","고양시 덕양구","중앙로","경기도 고양시덕양구 내곡동 170-2 도","경기도 고양시덕양구 덕은동 561구","8","64","28","매우좋음"
"2024-03-06","11:00","경기","고양시 덕양구","소원로","경기도 고양시덕양구 행신동 1127도","경기도 고양시덕양구 행신동 820도","9","64","164","나쁨"
"2024-03-06","11:04","경기","고양시 덕양구","화신로","경기도 고양시덕양구 행신동 856도","경기도 고양시덕양구 화정동 1016-2도","8","64","55","좋음"
"2024-03-06","11:14","경기","고양시 덕양구","호국로","경기도 고양시덕양구 행주외동","경기도 고양시덕양구 벽제동 4-27 도","8","63","34","매우좋음"
"2024-03-06","11:31","경기","고양시 덕양구","충장로","경기도 고양시덕양구 성사동 602-11임","경기도 고양시덕양구 행신동 844도","9","61","31","매우좋음"
"2024-03-06","11:35","경기","고양시 덕양구","은빛로","경기도 고양시덕양구 화정동 118-17 도","경기도 고양시덕양구 화정동 794-27구","9","60","176","나쁨"
"2024-03-06","13:05","경기","파주시","방촌로","경기도 파주시 문산읍 선유리 866-2도","경기도 파주시 교하동 539-1전","10","55","137","보통"
"2024-03-06","13:12","경기","파주시","개포래로","경기도 파주시 문산읍 문산리 140-17답","경기도 파주시 문산읍 문산리 17-31철","11","54","57","좋음"
"2024-03-06","13:19","경기","파주시","문산역로","경기도 파주시 문산읍 선유리 966-40답","경기도 파주시 파주읍 봉서리 353-4도","10","54","108","보통"
"2024-03-06","13:36","경기","파주시","시청로","경기도 파주시 야동동 96-8도","경기도 파주시 금촌동 962-22도","11","54","52","좋음"
"2024-03-06","13:44","경기","파주시","중앙로","경기도 파주시 금촌동 329-10대","경기도 파주시 조리읍 등원리 294-6도","10","55","69","좋음"
"2024-03-06","13:54","경기","파주시","가나무로","경기도 파주시 금촌동 978-1도","경기도 파주시 금릉동 211-1도","10","56","20","매우좋음"
"2024-03-06","14:09","경기","파주시","금릉역로","경기도 파주시 금촌동 496-12 도","경기도 파주시 상지석동 1097 도","10","55","32","매우좋음"
"2024-03-06","14:21","경기","파주시","책향기로","경기도 파주시 와동동 1421도","경기도 파주시 동패동 386-8전","10","55","25","매우좋음"
"2024-03-06","14:42","경기","파주시","와석순환로","경기도 파주시 와동동 1421도","경기도 파주시 야당동 998도","11","53","22","매우좋음"
"2024-03-06","14:46","경기","파주시","미래로","경기도 파주시 당하동 650-1 도","경기도 파주시 동패동 22-3 도","10","53","21","매우좋음"
"2024-03-06","15:09","경기","파주시","경의로","경기도 파주시 아동동 299-16 도","경기도 고양시일산서구 덕이동 319-5도","11","54","11","매우좋음"
"2024-03-06","10:31","경기","부천시","벌말로","경기도 부천시 대장동 542-2 도","경기도 부천시 삼정동 9-14 도","9","59","26","매우좋음"
"2024-03-06","10:41","경기","부천시","봉오대로","인천광역시 계양구 서운동 121-21 천","경기도 부천시 고강동 1-1 도","8","58","23","매우좋음"
"2024-03-06","10:52","경기","부천시","역곡로","경기도 부천시 고강동 11-49 도","경기도 부천시 역곡동 252-5 도","8","56","36","매우좋음"
"2024-03-06","11:10","경기","부천시","안곡로","경기도 부천시 역곡동 194-1도","경기도 부천시 괴안동 209-3 도","8","55","74","좋음"
"2024-03-06","11:18","경기","부천시","소사동로","경기도 부천시 괴안동 209-12 도","경기도 부천시 소사본동 317-89 도","9","54","90","좋음"
"2024-03-06","11:27","경기","부천시","소사로","경기도 부천시 소사본동 332-9 도","경기도 부천시 고강동 69-3 도","9","53","19","매우좋음"
"2024-03-06","11:57","경기","부천시","오정로","경기도 부천시 원종동 463 천","경기도 부천시 고강동 102-3 답","10","52","203","매우나쁨"
"2024-03-06","12:27","경기","부천시","여월로","경기도 부천시 여월동 93-1 도","경기도 부천시 작동 144-7 도","9","52","85","좋음"
"2024-03-06","13:14","경기","부천시","길주로","경기도 부천시 춘의동 367도","경기도 부천시 상동 623 도","11","49","14","매우좋음"
"2024-03-06","13:41","경기","부천시","신흥로","경기도 부천시 오정동 345-2구","경기도 부천시 심곡본동 558 도","11","50","31","매우좋음"
"2024-03-06","13:57","경기","부천시","중동로","경기도 부천시 송내동 475 도","경기도 부천시 삼정동 328 도","10","50","24","매우좋음"
"2024-03-06","14:14","경기","부천시","석천로","경기도 부천시 오정동 533 도","경기도 부천시 상동 497 도","11","50","65","좋음"
"2024-03-06","14:29","경기","부천시","송내대로","경기도 부천시 송내동 280-11 도","경기도 부천시 삼정동 9-14 도","11","48","25","매우좋음"
"2024-03-06","14:47","경기","부천시","삼작로","경기도 부천시 삼정동 366 도","경기도 부천시 작동 329-35 도","11","48","36","매우좋음"
"2024-03-06","14:58","경기","부천시","부천로","경기도 부천시 내동 413-3 도","경기도 부천시 심곡동 498 도","11","46","17","매우좋음"
"2024-03-06","12:06","인천","계양구","봉오대로","인천광역시 계양구 서운동 121-17 천","인천광역시 계양구 효성동 산67-12 임","9","53","49","매우좋음"
"2024-03-06","12:47","인천","계양구","아나지로","인천광역시 계양구 서운동 155-3도","인천광역시 계양구 효성동 617-4대","10","52","180","나쁨"
"2024-03-06","14:41","인천","계양구","경명대로","인천광역시 계양구 박촌동 299 천","인천광역시 계양구 계산동 산 52-5 임","11","48","29","매우좋음"
"2024-03-07","09:09","충남","서천군","충절로","충청남도 서천군 한산면 원산리 333 구","충청남도 서천군 서천읍 군사리 817-7 도","5","65","178","나쁨"
"2024-03-07","09:15","충남","서천군","사곡로","충청남도 서천군 서천읍 사곡리 339-3 도","충청남도 서천군 서천읍 화금리 670-8 도","5","65","160","나쁨"
"2024-03-07","09:20","충남","서천군","서문로","충청남도 서천군 문산면 은곡리 산3-3 임","충청남도 서천군 서천읍 군사리 173-4 도","6","62","80","좋음"
"2024-03-07","09:39","전북","군산시","임해로","전라북도 군산시 소룡동 486도","전라북도 군산시 소룡동 48도","5","66","381","매우나쁨"
"2024-03-07","09:52","전북","군산시","자유로","전라북도 군산시 소룡동 1656도","전라북도 군산시 비응도동 15 도","5","63","30","매우좋음"
"2024-03-07","10:19","전북","군산시","산단남북로","전라북도 군산시 오식도동 1008 도","전라북도 군산시 오식도동 516 도","6","61","37","매우좋음"
"2024-03-07","10:23","전북","군산시","생멀로","전라북도 군산시 소룡동 1654도","전라북도 군산시 오식도동 766 도","6","61","29","매우좋음"
"2024-03-07","10:26","전북","군산시","가도로","전라북도 군산시 오식도동 821 도","전라북도 군산시 오식도동 516 도","6","60","138","보통"
"2024-03-07","10:35","전북","군산시","서해로","전라북도 군산시 비응도동 3 도","전라북도 군산시 소룡동 1-11도","6","62","127","보통"
"2024-03-07","11:46","전북","익산시","익산대로","전라북도 익산시 평화동 258-2도","충청남도 논산시 강경읍 채산리 573-2 제","7","58","46","매우좋음"
"2024-03-07","12:51","전북","익산시","인북로","전라북도 익산시 신동 719-4구","전라북도 익산시 인화동1가 191도","7","50","28","매우좋음"
"2024-03-07","13:15","전북","익산시","배산로","전라북도 익산시 송학동 224-130 도","전라북도 익산시 모현동2가 258-7도","7","50","56","좋음"
"2024-03-07","13:25","전북","익산시","무왕로","전라북도 익산시 오산면 남전리 811천","전라북도 완주군 봉동읍 제내리","7","48","11","매우좋음"
"2024-03-07","13:38","전북","익산시","선화로","전라북도 익산시 부송동 132-40 도","전라북도 익산시 오산면 장신리 1094-9 도","7","48","12","매우좋음"
"2024-03-07","14:07","전북","익산시","동서로","전라북도 익산시 모현동2가 482-1 도","전라북도 익산시 부송동 1067도","7","49","14","매우좋음"
"2024-03-07","16:36","충남","서산시","서해로","충청남도 서산시 운산면 안호리 283-10 도","충청남도 서산시 팔봉면 진장리 1092 유","6","48","29","매우좋음"
"2024-03-07","16:47","충남","서산시","고운로","충청남도 서산시 잠홍동 829도","충청남도 서산시 예천동 483 도","6","50","139","보통"
"2024-03-07","16:49","충남","서산시","호수공원1로","충청남도 서산시 읍내동 16-18도","충청남도 서산시 예천동 67 도","6","50","33","매우좋음"
"2024-03-07","16:57","충남","서산시","호수공원6로","충청남도 서산시 예천동 1307 도","충청남도 서산시 읍내동 815-11도","6","50","74","좋음"
"2024-03-07","17:08","충남","서산시","문화로","충청남도 서산시 읍내동 609-19임","충청남도 서산시 읍내동 860-2도","5","53","139","보통"
"2024-03-07","17:11","충남","서산시","안견로","충청남도 서산시 갈산동 산3-28도","충청남도 서산시 읍내동 506-3도","6","49","62","좋음"
"2024-03-07","09:19","충북","괴산군","임꺽정로","충청북도 괴산군 소수면 아성리 754-2 도","충청북도 괴산군 괴산읍 동부리 456-11도","5","97","28","매우좋음"
"2024-03-07","09:59","충북","음성군","원중로","충청북도 음성군 맹동면 본성리 산65-4 도","충청북도 음성군 원남면 보천리 392-3도","5","100","8","매우좋음"
"2024-03-07","10:28","충북","진천군","문화로","충청북도 진천군 진천읍 신정리 506 답","충청북도 진천군 진천읍 신정리 504-2 도","6","100","48","매우좋음"
"2024-03-07","14:23","충남","논산시","득안대로","충청남도 공주시 계룡면 월곡리 42-6답","충청남도 논산시 연무읍 마전리 138 도","8","58","15","매우좋음"
"2024-03-07","14:30","충남","논산시","대학로","충청남도 논산시 내동 494-24 도","충청남도 논산시 관촉동 376-1 구","8","58","4","매우좋음"
"2024-03-07","14:32","충남","논산시","대학로","충청남도 논산시 관촉동 376-1 구","충청남도 논산시 내동 494-24 도","8","58","4","매우좋음"
"2024-03-07","14:58","충남","논산시","득안대로","충청남도 논산시 연무읍 마전리 138 도","충청남도 공주시 계룡면 월곡리 42-6답","9","51","4","매우좋음"
"2024-03-07","16:11","충남","계룡시","계룡대로","충청남도 계룡시 신도안면 남선리 산1-14 도","충청남도 계룡시 두마면 왕대리 174-4도","8","48","7","매우좋음"
"2024-03-07","09:38","경기","시흥시","서해안로","경기도 시흥시 정왕동 2207-26 도","경기도 시흥시 계수동 371-3 도","5","89","80","좋음"
"2024-03-07","09:53","경기","시흥시","마유로","경기도 시흥시 계수동 산 111-12임","경기도 시흥시 정왕동 2207-18도","5","89","5","매우좋음"
"2024-03-07","10:39","경기","시흥시","동서로","경기도 시흥시 목감동 34-2도","경기도 시흥시 월곶동 520-229도","6","80","10","매우좋음"
"2024-03-07","11:11","경기","안산시 상록구","수인로","경기도 안산시상록구 수암동 산47 도","경기도 안산시상록구 사사동 170-1도","6","78","6","매우좋음"
"2024-03-07","11:19","경기","안산시 상록구","삼일로","경기도 안산시상록구 부곡동 708-1도","경기도 안산시상록구 성포동 679-14천","6","77","7","매우좋음"
"2024-03-07","11:50","경기","안산시 상록구","해안로","경기도 안산시상록구 팔곡일동 557-3도","경기도 안산시상록구 사동 1634 천","7","70","5","매우좋음"
"2024-03-07","12:23","경기","안산시 단원구","동산로","경기도 안산시단원구 선부동 1075도","경기도 안산시단원구 원시동 803도","6","75","7","매우좋음"
"2024-03-07","13:20","경기","안산시 단원구","신안산대학로","경기도 안산시단원구 초지동 663-10도","경기도 안산시단원구 초지동 660-27 도","7","80","26","매우좋음"
"2024-03-07","13:39","경기","안산시 단원구","중앙대로","경기도 안산시단원구 고잔동 554-2도","경기도 안산시단원구 성곡동 693도","8","74","4","매우좋음"
"2024-03-07","09:07","경기","부천시","상동로","경기도 부천시 상동 628 도","경기도 부천시 상동 468 도","5","73","8","매우좋음"
"2024-03-07","09:22","경기","부천시","상일로","경기도 부천시 상동 497 도","경기도 부천시 상동 626 도","5","73","21","매우좋음"
"2024-03-07","09:32","경기","부천시","장말로","경기도 부천시 상동 626 도","경기도 부천시 심곡동 501 도","5","73","14","매우좋음"
"2024-03-07","09:52","경기","부천시","옥산로","경기도 부천시 중동 1274 도","경기도 부천시 내동 395 도","6","71","64","좋음"
"2024-03-07","10:12","경기","부천시","도약로","경기도 부천시 도당동 174도","경기도 부천시 상동 529-21 도","6","71","30","매우좋음"
"2024-03-07","10:26","경기","부천시","계남로","경기도 부천시 상동 21 도","경기도 부천시 중동 1285 도","6","70","53","좋음"
"2024-03-07","10:46","경기","부천시","소향로","경기도 부천시 중동 1274 도","경기도 부천시 상동 21 도","6","68","18","매우좋음"
"2024-03-07","11:07","경기","부천시","조마루로","경기도 부천시 상동 623 도","경기도 부천시 원미동 49도","7","67","23","매우좋음"
"2024-03-07","11:43","경기","부천시","까치로","경기도 부천시 작동 440 도","경기도 부천시 원종동 433 도","8","63","51","좋음"
"2024-03-07","11:52","경기","부천시","수도로","경기도 부천시 원종동 433 도","경기도 부천시 중동 1001-20도","8","62","34","매우좋음"
"2024-03-07","12:03","경기","부천시","평천로","경기도 부천시 도당동 78도","경기도 부천시 상동 701-36 답","8","62","100","좋음"
"2024-03-07","12:19","경기","부천시","부흥로","경기도 부천시 상동 623 도","경기도 부천시 소사동 249 도","8","64","30","매우좋음"
"2024-03-07","12:51","경기","부천시","부일로","경기도 부천시 역곡동 252-4 도","경기도 부천시 상동 627 도","7","64","27","매우좋음"
"2024-03-07","13:30","경기","부천시","경인로","경기도 부천시 송내동 471 도","경기도 부천시 괴안동 206-5 도","7","70","20","매우좋음"
"2024-03-08","09:11","충남","당진시","서해로","충청남도 당진시 정미면 수당리","충청남도 당진시 신평면 운정리 901도","4","42","123","보통"
"2024-03-08","09:17","충남","당진시","동부로","충청남도 당진시 원당동 440-16 답","충청남도 당진시 수청동 754-1 도","5","40","30","매우좋음"
