"측정일자","측정시간","지역","지역명","도로명","시작점","종점","기온","습도","재비산먼지 평균농도","오염범례"
"2022-08-03","14:48","경기","파주시","시청로","경기도 파주시 금촌동 962-22도","경기도 파주시 야동동 96-8도","31","74","23","매우좋음"
"2022-08-03","15:09","경기","파주시","새꽃로","경기도 파주시 금촌동 978-37도","경기도 파주시 월롱면 영태리 503-5도","31","75","42","매우좋음"
"2022-08-03","10:01","경기","안산시 상록구","성호로","경기도 안산시상록구 일동 634도","경기도 안산시상록구 부곡동 598도","28","100","39","매우좋음"
"2022-08-03","10:15","경기","안산시 상록구","충장로","경기도 안산시상록구 부곡동 739-21도","경기도 안산시상록구 본오동 1158도","28","100","32","매우좋음"
"2022-08-03","10:47","경기","안산시 상록구","해안로","경기도 안산시상록구 팔곡일동 557-3도","경기도 안산시상록구 사동 1634 천","29","100","16","매우좋음"
"2022-08-03","11:05","경기","안산시 단원구","해안로","경기도 안산시단원구 초지동 795 천","경기도 안산시단원구 성곡동 619-1도","29","100","14","매우좋음"
"2022-08-03","11:20","경기","안산시 단원구","첨단로","경기도 안산시단원구 초지동 660-10도","경기도 안산시단원구 성곡동 780천","30","100","10","매우좋음"
"2022-08-03","11:33","경기","안산시 단원구","시화로","경기도 안산시단원구 성곡동 695천","경기도 안산시단원구 성곡동 773도","30","100","24","매우좋음"
"2022-08-03","11:45","경기","안산시 단원구","별망로","경기도 안산시단원구 성곡동 721도","경기도 안산시단원구 초지동 634도","31","100","14","매우좋음"
"2022-08-03","12:40","경기","안산시 단원구","광덕4로","경기도 안산시단원구 초지동 793 도","경기도 안산시단원구 고잔동 831천","32","100","10","매우좋음"
"2022-08-03","12:49","경기","안산시 상록구","광덕4로","경기도 안산시상록구 이동 759천","경기도 안산시상록구 사동 1212-5도","32","100","13","매우좋음"
"2022-08-03","13:05","경기","안산시 단원구","중앙대로","경기도 안산시단원구 고잔동 554-2도","경기도 안산시단원구 성곡동 693도","32","100","8","매우좋음"
"2022-08-03","13:36","경기","안산시 단원구","삼일로","경기도 안산시단원구 신길동 1375 도","경기도 안산시단원구 고잔동 570-2천","32","100","10","매우좋음"
"2022-08-03","13:57","경기","안산시 상록구","삼일로","경기도 안산시상록구 성포동 679-14천","경기도 안산시상록구 부곡동 708-1도","32","98","13","매우좋음"
"2022-08-03","14:07","경기","안산시 단원구","고잔로","경기도 안산시단원구 고잔동 570-2천","경기도 안산시단원구 고잔동 544도","32","99","7","매우좋음"
"2022-08-03","14:41","인천","서구","승학로","인천광역시 서구 검암동 71-17 도","인천광역시 서구 가정동 571도","30","100","7","매우좋음"
"2022-08-03","14:57","인천","서구","심곡로","인천광역시 서구 공촌동 325도","인천광역시 서구 심곡동 354 도","30","100","5","매우좋음"
"2022-08-03","15:04","인천","서구","탁옥로","인천광역시 서구 심곡동 354 도","인천광역시 서구 심곡동 311도","30","100","29","매우좋음"
"2022-08-03","15:27","인천","서구","경명대로","인천광역시 서구 공촌동 산163-24 도","인천광역시 서구 경서동 517-15 구","30","100","8","매우좋음"
"2022-08-03","10:10","경기","수원시 권선구","서수원로","경기도 수원시 권선구 당수동 산25-1임","경기도 수원시 권선구 오목천동 756-1 도","28","100","27","매우좋음"
"2022-08-03","10:25","경기","수원시 권선구","호매실로","경기도 수원시 권선구 고색동 893-74 도","경기도 수원시 권선구 호매실동 1429도","28","100","32","매우좋음"
"2022-08-03","10:35","경기","수원시 권선구","칠보로","경기도 수원시 권선구 호매실동 1323-3도","경기도 수원시 권선구 금곡동 783-1도","29","100","38","매우좋음"
"2022-08-03","11:22","경기","수원시 권선구","금곡로","경기도 수원시 권선구 금곡동 1155도","경기도 수원시 권선구 구운동 358-2답","29","100","55","좋음"
"2022-08-03","11:32","경기","수원시 권선구","매실로","경기도 수원시 권선구 호매실동 36-11 답","경기도 수원시 권선구 호매실동 471-3임","30","100","79","좋음"
"2022-08-03","11:40","경기","수원시 권선구","매곡로","경기도 수원시 권선구 호매실동 1429-1도","경기도 수원시 권선구 금곡동 233-4도","29","100","74","좋음"
"2022-08-03","11:54","경기","수원시 권선구","금호로","경기도 수원시 권선구 호매실동 470-11임","경기도 수원시 권선구 서둔동 247-14도","31","100","155","나쁨"
"2022-08-03","12:05","경기","수원시 권선구","서부로","경기도 수원시 장안구 이목동 650도","경기도 수원시 권선구 오목천동 722-1 도","30","100","33","매우좋음"
"2022-08-03","12:27","경기","수원시 권선구","오목천로","경기도 수원시 권선구 오목천동 428-10 목","경기도 수원시 권선구 고색동 127-2 답","30","100","49","매우좋음"
"2022-08-03","12:41","경기","수원시 권선구","매송고색로","경기도 수원시 권선구 세류동 201도","경기도 수원시 권선구 오목천동 산29-4도","31","99","38","매우좋음"
"2022-08-03","12:57","경기","수원시 권선구","권선로","경기도 수원시 권선구 호매실동 1436도","경기도 수원시 영통구 매탄동 1190도","32","95","31","매우좋음"
"2022-08-03","13:21","경기","수원시 영통구","권선로","경기도 수원시 영통구 매탄동 1190도","경기도 수원시 영통구 망포동 38-3 도","32","92","26","매우좋음"
"2022-08-03","13:46","경기","수원시 영통구","영통로","경기도 수원시 영통구 망포동 678 구","경기도 용인시기흥구 영덕동 861도","32","91","25","매우좋음"
"2022-08-03","14:09","경기","수원시 영통구","월드컵로","경기도 수원시 영통구 원천동 626도","경기도 수원시 영통구 원천동 산11-10도","32","90","23","매우좋음"
"2022-08-03","14:16","경기","수원시 팔달구","월드컵로","경기도 수원시 팔달구 우만동 산77-8도","경기도 수원시 팔달구 우만동 581도","32","91","35","매우좋음"
"2022-08-03","11:44","서울","은평구","수색로","서울특별시 은평구 수색동 293-61구","서울특별시 은평구 증산동 239도","30","83","40","매우좋음"
"2022-08-03","11:50","서울","은평구","증산로","서울특별시 은평구 수색동 46-40철","서울특별시 은평구 신사동 22-15도","30","85","75","좋음"
"2022-08-03","13:04","서울","은평구","연서로","서울특별시 은평구 역촌동 85-42도","서울특별시 은평구 진관동 2-23도","30","78","26","매우좋음"
"2022-08-03","13:31","서울","은평구","북한산로","서울특별시 은평구 진관동 288-3천","서울특별시 은평구 진관동 72-4도","30","77","12","매우좋음"
"2022-08-03","13:45","서울","은평구","진관1로","서울특별시 은평구 진관동 234-30도","서울특별시 은평구 진관동 159-9답","30","77","9","매우좋음"
"2022-08-03","14:02","서울","은평구","통일로","서울특별시 은평구 진관동 75-1도","서울특별시 은평구 응암동 32-1도","31","76","9","매우좋음"
"2022-08-03","14:26","서울","은평구","은평로","서울특별시 은평구 녹번동 55도","서울특별시 은평구 신사동 41-3도","31","76","7","매우좋음"
"2022-08-03","14:37","서울","은평구","가좌로","서울특별시 은평구 신사동 산48-7 임","서울특별시 은평구 응암동 691도","30","77","12","매우좋음"
"2022-08-03","14:52","서울","은평구","응암로","서울특별시 은평구 응암동 604-8도","서울특별시 은평구 역촌동 17-55천","31","75","8","매우좋음"
"2022-08-03","15:01","서울","은평구","서오릉로","서울특별시 은평구 응암동 82-31도","서울특별시 은평구 구산동 산 131-18 임","32","72","9","매우좋음"
"2022-08-03","15:21","서울","은평구","진흥로","서울특별시 은평구 역촌동 85-42도","서울특별시 은평구 불광동 산42-1임","32","70","7","매우좋음"
"2022-08-03","15:42","서울","은평구","백련산로","서울특별시 은평구 응암동 84-14도","서울특별시 은평구 응암동 691도","32","72","6","매우좋음"
"2022-08-04","11:48","경기","고양시 덕양구","중앙로","경기도 고양시덕양구 내곡동 170-2 도","경기도 고양시덕양구 덕은동 561구","32","67","104","보통"
"2022-08-04","12:13","경기","고양시 덕양구","화랑로","경기도 고양시덕양구 화전동 229-33답","경기도 고양시덕양구 동산동 159-3 도","32","66","207","매우나쁨"
"2022-08-04","12:29","경기","고양시 덕양구","동세로","경기도 고양시덕양구 동산동 159-29 도","경기도 고양시덕양구 원흥동 693 도","32","64","24","매우좋음"
"2022-08-04","12:38","경기","고양시 덕양구","삼송로","경기도 고양시덕양구 원흥동 151-4답","경기도 고양시덕양구 지축동 515-5전","32","65","21","매우좋음"
"2022-08-04","12:49","경기","고양시 덕양구","덕수천1로","경기도 고양시덕양구 삼송동 391 도","경기도 고양시덕양구 삼송동 377도","32","66","22","매우좋음"
"2022-08-04","12:56","경기","고양시 덕양구","도래울로","경기도 고양시덕양구 도내동 949 도","경기도 고양시덕양구 도내동 1009 도","32","65","23","매우좋음"
"2022-08-04","13:00","경기","고양시 덕양구","권율대로","경기도 고양시덕양구 강매동 604-29답","경기도 고양시덕양구 신원동 671 도","33","65","20","매우좋음"
"2022-08-04","13:15","경기","고양시 덕양구","신원2로","경기도 고양시덕양구 신원동 671 도","경기도 고양시덕양구 신원동 673-8도","32","65","18","매우좋음"
"2022-08-04","13:21","경기","고양시 덕양구","신원1로","경기도 고양시덕양구 신원동 676 도","경기도 고양시덕양구 신원동 671 도","32","67","25","매우좋음"
"2022-08-04","13:39","경기","고양시 덕양구","북한산로","경기도 고양시덕양구 효자동 224 천","경기도 고양시덕양구 지축동 9-3도","32","67","55","좋음"
"2022-08-04","15:01","경기","고양시 덕양구","푸른마을로","경기도 고양시덕양구 고양동 778전","경기도 고양시덕양구 고양동 444-11천","32","69","43","매우좋음"
"2022-08-04","15:14","경기","고양시 덕양구","호국로","경기도 고양시덕양구 벽제동 4-27 도","경기도 고양시덕양구 행주외동","33","65","37","매우좋음"
"2022-08-04","15:59","경기","고양시 덕양구","호수로","경기도 고양시덕양구 토당동 282-8도","경기도 고양시덕양구 내곡동 428-5 도","33","68","111","보통"
"2022-08-04","10:23","인천","서구","로봇랜드로","인천광역시 서구 경서동 514도","인천광역시 서구 원창동 437-27 잡","29","79","42","매우좋음"
"2022-08-04","10:36","인천","서구","북항로177번길","인천광역시 서구 원창동 395-3 도","인천광역시 서구 원창동 395-20 도","30","75","35","매우좋음"
"2022-08-04","10:40","인천","서구","북항로207번길","인천광역시 서구 원창동 485-1 도","인천광역시 서구 원창동 485-3 도","30","77","121","보통"
"2022-08-04","10:44","인천","서구","북항로","인천광역시 서구 원창동 437-23 잡","인천광역시 서구 석남동 648도","30","73","178","나쁨"
"2022-08-04","10:53","인천","서구","중봉대로","인천광역시 서구 가좌동 600-1 도","인천광역시 서구 금곡동 501-3도","31","70","60","좋음"
"2022-08-04","11:20","인천","서구","한들로","인천광역시 서구 백석동","인천광역시 서구 백석동 54-2 도","31","69","29","매우좋음"
"2022-08-04","11:31","인천","서구","드림로","인천광역시 서구 왕길동 64-24 도","인천광역시 서구 당하동 661-12도","31","69","2696","매우나쁨"
"2022-08-04","11:39","인천","서구","단봉로","인천광역시 서구 왕길동 657도","인천광역시 서구 오류동 332-1 답","31","68","25","매우좋음"
"2022-08-04","11:52","인천","서구","보듬로","인천광역시 서구 오류동 1704 도","인천광역시 서구 오류동 1668 도","32","67","45","매우좋음"
"2022-08-04","11:58","인천","서구","마중로","인천광역시 서구 오류동 1668 도","인천광역시 서구 오류동 1706 도","31","70","116","보통"
"2022-08-04","12:08","인천","서구","도담로","인천광역시 서구 오류동 1687 도","인천광역시 서구 오류동 1671 도","31","69","484","매우나쁨"
"2022-08-04","12:53","인천","서구","원당대로","인천광역시 서구 오류동 1114 답","인천광역시 서구 원당동 8-2답","32","64","53","좋음"
"2022-08-04","13:16","인천","서구","고산후로","인천광역시 서구 당하동 726-17도","인천광역시 서구 불로동 185-35 도","32","64","99","좋음"
"2022-08-04","13:24","인천","서구","검단로","인천광역시 서구 불로동 산15-1도","인천광역시 서구 오류동 1461 유","32","64","9","매우좋음"
"2022-08-04","13:46","인천","서구","완정로","인천광역시 서구 금곡동 158-15 도","인천광역시 서구 마전동 1096 도","33","63","14","매우좋음"
"2022-08-04","13:57","인천","서구","청마로","인천광역시 서구 당하동 1116도","인천광역시 서구 당하동 1116도","32","66","19","매우좋음"
"2022-08-04","14:21","인천","서구","마전로","인천광역시 서구 불로동 722-1답","인천광역시 서구 마전동 57-5답","32","63","16","매우좋음"
"2022-08-04","09:52","경기","안산시 상록구","순환로","경기도 안산시상록구 부곡동 739-25도","경기도 안산시상록구 월피동 536-47도","30","100","6","매우좋음"
"2022-08-04","09:58","경기","안산시 단원구","순환로","경기도 안산시단원구 와동 268-1도","경기도 안산시단원구 선부동 1166-3 도","30","100","5","매우좋음"
"2022-08-04","10:07","경기","안산시 단원구","산단로","경기도 안산시단원구 선부동 991-32 도","경기도 안산시단원구 원시동 828도","31","100","5","매우좋음"
"2022-08-04","10:31","경기","안산시 단원구","성곡로","경기도 안산시단원구 성곡동 622-1도","경기도 시흥시 거모동 1678-80도","31","100","4","매우좋음"
"2022-08-04","10:46","경기","안산시 단원구","화랑로","경기도 안산시단원구 원곡동 982도","경기도 안산시단원구 고잔동 570-2천","31","99","12","매우좋음"
"2022-08-04","11:08","경기","안산시 상록구","항가울로","경기도 안산시상록구 성포동 679-9도","경기도 안산시상록구 사동 1628도","32","97","7","매우좋음"
"2022-08-04","11:31","경기","안산시 상록구","석호로","경기도 안산시상록구 본오동 828-17도","경기도 안산시상록구 이동 725도","32","93","4","매우좋음"
"2022-08-04","12:31","경기","안산시 상록구","용신로","경기도 안산시상록구 일동 705-1도","경기도 안산시상록구 사동 1270-6도","34","84","5","매우좋음"
"2022-08-04","12:51","경기","안산시 단원구","안산천남로","경기도 안산시단원구 고잔동 554-2도","경기도 안산시단원구 초지동 784도","33","87","8","매우좋음"
"2022-08-04","13:04","경기","안산시 단원구","화정천동로","경기도 안산시단원구 고잔동 850도","경기도 안산시단원구 와동 878도","33","87","7","매우좋음"
"2022-08-04","13:23","경기","안산시 단원구","화정천서로","경기도 안산시단원구 와동 880도","경기도 안산시단원구 초지동 794 도","33","87","8","매우좋음"
"2022-08-04","13:50","경기","안산시 단원구","동산로","경기도 안산시단원구 원시동 803도","경기도 안산시단원구 선부동 1075도","33","85","6","매우좋음"
"2022-08-04","14:01","경기","안산시 단원구","선부로","경기도 안산시단원구 선부동 1158-7도","경기도 안산시단원구 와동 268-1도","33","88","12","매우좋음"
"2022-08-04","10:03","경기","수원시 장안구","수성로","경기도 수원시 장안구 조원동 533-11도","경기도 수원시 장안구 정자동 109-38도","31","94","7","매우좋음"
"2022-08-04","10:09","경기","수원시 팔달구","수성로","경기도 수원시 팔달구 화서동 360-1도","경기도 수원시 팔달구 화서동 360-1도","31","93","61","좋음"
"2022-08-04","10:12","경기","수원시 권선구","수성로","경기도 수원시 권선구 서둔동 279-1도","경기도 수원시 권선구 구운동 547도","31","92","10","매우좋음"
"2022-08-04","10:15","경기","수원시 권선구","수인로","경기도 수원시 권선구 당수동 143-1도","경기도 수원시 권선구 서둔동 9-23도","32","89","8","매우좋음"
"2022-08-04","10:25","경기","수원시 팔달구","효원로","경기도 수원시 팔달구 매산로3가 5-6도","경기도 수원시 영통구 매탄동 1329도","32","87","21","매우좋음"
"2022-08-04","10:40","경기","수원시 영통구","인계로","경기도 수원시 영통구 매탄동 916 도","경기도 수원시 영통구 매탄동 950-1도","32","86","9","매우좋음"
"2022-08-04","10:50","경기","수원시 팔달구","인계로","경기도 수원시 영통구 매탄동 950-1도","경기도 수원시 팔달구 매교동 220도","31","88","18","매우좋음"
"2022-08-04","11:15","경기","수원시 권선구","정조로","경기도 수원시 권선구 세류동 1033-3도","경기도 수원시 권선구 대황교동 104-3도","33","82","15","매우좋음"
"2022-08-04","11:38","경기","수원시 권선구","동수원로","경기도 수원시 권선구 대황교동 4-2대","경기도 수원시 영통구 매탄동 1190도","32","82","17","매우좋음"
"2022-08-04","11:47","경기","수원시 팔달구","동수원로","경기도 수원시 영통구 매탄동 1190도","경기도 수원시 영통구 매탄동 926-21 도","32","82","12","매우좋음"
"2022-08-04","11:49","경기","수원시 영통구","동수원로","경기도 수원시 영통구 매탄동 910도","경기도 수원시 영통구 원천동 620-14도","33","81","4","매우좋음"
"2022-08-04","12:29","경기","수원시 영통구","광교중앙로","경기도 수원시 영통구 원천동 620-14도","경기도 용인시수지구 상현동 1066도","33","79","3","매우좋음"
"2022-08-04","12:48","경기","수원시 영통구","법조로","경기도 용인시수지구 상현동 916도","경기도 수원시 영통구 하동 1046-2도","33","78","9","매우좋음"
"2022-08-04","12:53","경기","수원시 영통구","센트럴타운로","경기도 수원시 영통구 이의동 1381-23도","경기도 수원시 영통구 이의동 342-1전","33","75","10","매우좋음"
"2022-08-04","13:00","경기","수원시 영통구","센트럴파크로","경기도 수원시 영통구 이의동 1379-5도","경기도 수원시 영통구 하동 1044-2도","33","74","7","매우좋음"
"2022-08-04","13:12","경기","수원시 영통구","광교호수로","경기도 수원시 영통구 하동 72-1도","경기도 수원시 영통구 원천동 626도","33","77","5","매우좋음"
"2022-08-04","13:24","경기","수원시 영통구","에듀타운로","경기도 수원시 영통구 이의동 1381-22도","경기도 수원시 영통구 이의동 1381도","33","75","5","매우좋음"
"2022-08-04","13:32","경기","수원시 영통구","대학로","경기도 수원시 영통구 이의동 912-12도","경기도 수원시 영통구 이의동 1373-4도","33","78","6","매우좋음"
"2022-08-04","13:45","경기","수원시 영통구","웰빙타운로","경기도 수원시 영통구 이의동 1373-1도","경기도 수원시 영통구 이의동 1373-12도","32","82","6","매우좋음"
"2022-08-04","09:40","서울","동작구","장승배기로","서울특별시 동작구 노량진동 60-11도","서울특별시 동작구 상도동 208-4도","31","72","13","매우좋음"
"2022-08-04","09:59","서울","동작구","상도로","서울특별시 동작구 대방동 466-51도","서울특별시 동작구 상도동 124 도","31","69","16","매우좋음"
"2022-08-04","10:21","서울","동작구","사당로","서울특별시 동작구 상도동 514 도","서울특별시 동작구 사당동 144-4도","23","69","14","매우좋음"
"2022-08-04","10:52","서울","동작구","현충로","서울특별시 동작구 동작동 126-12천","서울특별시 동작구 본동 10-40도","31","69","12","매우좋음"
"2022-08-04","10:57","서울","동작구","노량진로","서울특별시 동작구 본동 475-1도","서울특별시 동작구 대방동 117-7도","32","68","14","매우좋음"
"2022-08-04","11:03","서울","동작구","여의대방로","서울특별시 동작구 대방동 498천","서울특별시 동작구 신대방동 551-8도","32","66","10","매우좋음"
"2022-08-04","11:10","서울","동작구","시흥대로","신대방동 565","신대방동 702-1","32","66","13","매우좋음"
"2022-08-04","11:34","서울","동작구","남부순환로","서울특별시 관악구 봉천동 1693-39도","서울특별시 동작구 사당동 1112도","34","60","12","매우좋음"
"2022-08-04","11:38","서울","동작구","동작대로","사당동 588-45","동작동 326","33","62","12","매우좋음"
"2022-08-04","12:18","서울","금천구","벚꽃로","서울특별시 금천구 시흥동 113-192 철","서울특별시 금천구 가산동 3-20도","33","62","13","매우좋음"
"2022-08-04","12:25","서울","금천구","가산디지털1로","서울특별시 금천구 가산동 515-13구","서울특별시 금천구 가산동 677도","33","62","9","매우좋음"
"2022-08-04","12:35","서울","금천구","가산디지털2로","서울특별시 금천구 가산동 338-10도","서울특별시 금천구 가산동 481-12 도","32","63","12","매우좋음"
"2022-08-04","12:46","서울","금천구","남부순환로","서울특별시 구로구 구로동 699-17 철","서울특별시 구로구 구로동 141-7 도","34","60","34","매우좋음"
"2022-08-04","13:33","서울","금천구","문성로","서울특별시 금천구 독산동 906-42도","서울특별시 금천구 독산동 995-5도","34","60","16","매우좋음"
"2022-08-04","13:39","서울","금천구","독산로","서울특별시 금천구 독산동 996도","서울특별시 금천구 시흥동 1000-92도","34","61","42","매우좋음"
"2022-08-04","13:52","서울","금천구","은행나무로","서울특별시 금천구 시흥동 1000-92도","서울특별시 금천구 시흥동 1000-124도","33","62","7","매우좋음"
"2022-08-04","13:59","서울","금천구","금하로","서울특별시 금천구 시흥동 1010-14도","서울특별시 금천구 시흥동 784-7천","33","64","11","매우좋음"
"2022-08-04","14:08","서울","금천구","안양천로","서울특별시 금천구 독산동 779-5 도","서울특별시 금천구 독산동 1091도","34","62","6","매우좋음"
"2022-08-04","14:12","서울","금천구","범안로","서울특별시 금천구 독산동 1085도","서울특별시 금천구 독산동 1081-16도","34","59","7","매우좋음"
"2022-08-04","14:26","서울","금천구","시흥대로","서울특별시 관악구 신림동 1674-6도","서울특별시 금천구 시흥동 1001-42도","34","60","41","매우좋음"
"2022-08-04","11:15","경기","군포시","송부로","경기도 군포시 부곡동 1145-1 도","경기도 군포시 도마교동 200-5도","31","70","135","보통"
"2022-08-04","12:20","경기","군포시","호수로","경기도 군포시 둔대동 산109-3 임","경기도 군포시 대야미동 10-1도","32","67","84","좋음"
"2022-08-04","12:45","경기","군포시","삼성로","경기도 군포시 부곡동 1206도","경기도 군포시 당동 628-1도","33","64","2","매우좋음"
"2022-08-04","12:50","경기","군포시","군포로","경기도 군포시 대야미동 607-16도","경기도 군포시 산본동 52도","33","62","4","매우좋음"
"2022-08-04","13:30","경기","군포시","고산로","경기도 군포시 산본동 1037 도","경기도 군포시 당정동 383-9대","33","62","8","매우좋음"
"2022-08-04","14:01","경기","군포시","공단로140번길","경기도 군포시 당정동 174-13 장","경기도 군포시 당동 23-2 천","33","60","11","매우좋음"
"2022-08-04","14:11","경기","군포시","산본로","경기도 군포시 당정동 907-5도","경기도 군포시 산본동 1057도","33","58","2","매우좋음"
"2022-08-05","11:00","경기","고양시 덕양구","통일로","경기도 고양시덕양구 내유동 783-1도","경기도 고양시덕양구 동산동 2-1도","31","78","95","좋음"
"2022-08-05","11:33","경기","고양시 덕양구","고양대로","경기도 고양시덕양구 동산동 2-1도","경기도 고양시덕양구 주교동 산170도","32","73","77","좋음"
"2022-08-05","12:37","경기","고양시 덕양구","충장로","경기도 고양시덕양구 성사동 602-11임","경기도 고양시덕양구 행신동 844도","32","71","48","매우좋음"
"2022-08-05","12:57","경기","고양시 덕양구","화신로","경기도 고양시덕양구 행신동 856도","경기도 고양시덕양구 화정동 1016-2도","32","71","53","좋음"
"2022-08-05","13:11","경기","고양시 덕양구","화정로","경기도 고양시덕양구 화정동 1012-1도","경기도 고양시덕양구 화정동 428-9 도","31","73","42","매우좋음"
"2022-08-05","13:18","경기","고양시 덕양구","행신로","경기도 고양시덕양구 행신동 1032도","경기도 고양시덕양구 행주내동 666-1답","32","71","60","좋음"
"2022-08-05","13:42","경기","고양시 덕양구","소원로","경기도 고양시덕양구 행신동 820도","경기도 고양시덕양구 행신동 1127도","32","72","56","좋음"
"2022-08-05","13:56","경기","고양시 덕양구","충경로","경기도 고양시덕양구 행신동 1121도","경기도 고양시덕양구 행신동 816도","33","69","60","좋음"
"2022-08-05","14:05","경기","고양시 덕양구","지도로","경기도 고양시덕양구 토당동 890-8도","경기도 고양시덕양구 화정동 1012-2도","33","69","94","좋음"
"2022-08-05","14:13","경기","고양시 덕양구","화중로","경기도 고양시덕양구 화정동 1152도","경기도 고양시덕양구 화정동 1036도","33","70","37","매우좋음"
"2022-08-05","14:24","경기","고양시 덕양구","백양로","경기도 고양시덕양구 화정동 1068도","경기도 고양시덕양구 화정동 1152도","33","69","71","좋음"
"2022-08-05","10:56","인천","서구","서곶로","인천광역시 서구 불로동 724-14답","인천광역시 서구 가정동 590 도","31","72","34","매우좋음"
"2022-08-05","11:20","인천","서구","봉오대로","인천광역시 서구 원창동 450-3도","인천광역시 서구 가정동 산104-9 임","31","73","27","매우좋음"
"2022-08-05","11:27","인천","서구","가정로","인천광역시 서구 가정동 571도","인천광역시 서구 가좌동 589-1도","31","71","32","매우좋음"
"2022-08-05","11:43","인천","서구","봉수대로","인천광역시 서구 가좌동 178-210도","인천광역시 서구 금곡동 516-13 도","32","69","200","나쁨"
"2022-08-05","12:11","인천","서구","염곡로","인천광역시 서구 연희동 132-12 도","인천광역시 서구 가좌동 589-1도","32","69","24","매우좋음"
"2022-08-05","12:45","인천","서구","장고개로","인천광역시 서구 가좌동 180-170도","인천광역시 서구 가좌동 2-1잡","32","65","15","매우좋음"
"2022-08-05","12:51","인천","서구","건지로","인천광역시 서구 가좌동 산144임","인천광역시 서구 석남동 647-2 도","32","64","13","매우좋음"
"2022-08-05","12:59","인천","서구","석남로","인천광역시 서구 석남동 223-114 도","인천광역시 서구 석남동 622 도","32","66","253","매우나쁨"
"2022-08-05","13:08","인천","서구","율도로","인천광역시 서구 석남동 597도","인천광역시 서구 석남동 산117-15 도","31","70","37","매우좋음"
"2022-08-05","13:14","인천","서구","원창로","인천광역시 서구 원창동 410-10도","인천광역시 서구 가정동 578도","31","71","21","매우좋음"
"2022-08-05","13:21","인천","서구","길주로","인천광역시 서구 석남동 223-114 도","인천광역시 서구 석남동 산9-1임","32","67","65","좋음"
"2022-08-05","13:30","인천","서구","서달로","인천광역시 서구 석남동 638-1도","인천광역시 서구 가정동 341-19도","32","67","39","매우좋음"
"2022-08-05","13:55","인천","서구","원적로","인천광역시 서구 가좌동 산17-2임","인천광역시 서구 가좌동 257-2도","33","63","12","매우좋음"
"2022-08-05","14:02","인천","서구","열우물로","인천광역시 서구 가좌동 288도","인천광역시 서구 가좌동 515도","33","64","22","매우좋음"
"2022-08-05","14:08","인천","서구","방축로","인천광역시 서구 가좌동 606-37구","인천광역시 서구 가좌동 606-18도","32","66","23","매우좋음"
"2022-08-05","14:15","인천","서구","백범로","인천광역시 서구 가좌동 470도","인천광역시 서구 가좌동 597도","33","65","47","매우좋음"
