"측정일자","측정시간","지역","지역명","도로명","시작점","종점","기온","습도","재비산먼지 평균농도","오염범례"
"2023-03-13","14:41","서울","영등포구","국회대로(동→서)","서울특별시 마포구 당인동 313 천","서울특별시 영등포구 양평동3가 57-5도","7","26","23","매우좋음"
"2023-03-14","10:56","경기","동두천시","상패로(서→동)","경기도 동두천시 상패동 114-3 도","경기도 동두천시 보산동 441-3 도","10","39","241","매우나쁨"
"2023-03-14","11:13","경기","동두천시","강변로(북→남)","경기도 동두천시 하봉암동 327-38 장","경기도 동두천시 송내동 467-4 도","11","35","65","좋음"
"2023-03-14","11:36","경기","동두천시","평화로(남→북)","경기도 양주시 봉양동 801-3답","경기도 동두천시 하봉암동 157-11 도","11","33","109","보통"
"2023-03-14","13:40","경기","양주시","옥정서로(북→남)","경기도 양주시 옥정동 867-119창","경기도 양주시 옥정동 1049-8도","14","26","109","보통"
"2023-03-14","13:48","경기","양주시","옥정동로(남→북)","경기도 양주시 옥정동 1094도","경기도 양주시 옥정동 864-1643도","13","26","149","보통"
"2023-03-14","14:05","경기","양주시","회천로(서→동)","경기도 양주시 고암동 549-2답","경기도 양주시 율정동 410-1 도","14","27","22","매우좋음"
"2023-03-14","14:12","경기","양주시","옥정로(북→남)","경기도 양주시 옥정동 864-1430답","경기도 양주시 고읍동 462-5도","14","26","14","매우좋음"
"2023-03-14","14:25","경기","양주시","부흥로(동→서)","경기도 양주시 삼숭동 산30-11임","경기도 양주시 광적면 비암리 산119-3도","14","25","24","매우좋음"
"2023-03-14","14:31","경기","양주시","고읍남로(서→동)","경기도 양주시 광사동 723도","경기도 양주시 광사동 723도","14","25","105","보통"
"2023-03-14","14:40","경기","양주시","고읍북로(동→서)","경기도 양주시 만송동 717도","경기도 양주시 만송동 714도","14","25","25","매우좋음"
"2023-03-14","14:45","경기","양주시","고읍로(남→북)","경기도 양주시 만송동 343-1 도","경기도 양주시 고읍동 118-2도","14","25","36","매우좋음"
"2023-03-14","15:03","경기","양주시","회천남로(동→서)","경기도 양주시 옥정동 1084-4도","경기도 양주시 옥정동 820-7 답","15","26","43","매우좋음"
"2023-03-14","15:22","경기","양주시","회정로(서→동)","경기도 양주시 회정동 203-1천","경기도 양주시 고암동 119도","15","26","5","매우좋음"
"2023-03-14","15:26","경기","양주시","화합로(동→서)","경기도 양주시 회암동 산10-3도","경기도 양주시 광적면 효촌리 산52-1임","15","26","8","매우좋음"
"2023-03-14","15:31","경기","양주시","독바위로(북→남)","경기도 양주시 덕정동 211도","경기도 양주시 옥정동 941-8도","15","26","9","매우좋음"
"2023-03-14","15:55","경기","양주시","중앙로(동→서)","경기도 양주시 백석읍 방성리 538-1도","경기도 양주시 백석읍 오산리 653-12 구","15","31","7","매우좋음"
"2023-03-16","10:51","경기","안산시 상록구","수인로(북→남)","경기도 안산시상록구 수암동 산47 도","경기도 안산시상록구 사사동 170-1도","7","21","11","매우좋음"
"2023-03-16","12:47","경기","안산시 단원구","중앙대로(서→동)","경기도 안산시단원구 성곡동 693도","경기도 안산시단원구 고잔동 554-2도","9","17","15","매우좋음"
"2023-03-16","13:06","경기","안산시 상록구","중앙대로(서→동)","경기도 안산시상록구 이동 614-26도","경기도 안산시상록구 이동 616도","10","15","17","매우좋음"
"2023-03-16","13:15","경기","안산시 상록구","삼일로(동→서)","경기도 안산시상록구 부곡동 708-1도","경기도 안산시상록구 성포동 679-14천","9","16","14","매우좋음"
"2023-03-16","13:20","경기","안산시 단원구","삼일로(동→서)","경기도 안산시단원구 고잔동 570-2천","경기도 안산시단원구 신길동 1375 도","9","20","52","좋음"
"2023-03-16","13:48","경기","안산시 단원구","동산로(남→북)","경기도 안산시단원구 원시동 803도","경기도 안산시단원구 선부동 1075도","8","27","30","매우좋음"
"2023-03-16","14:03","경기","안산시 단원구","신안산대학로(북→남)","경기도 안산시단원구 초지동 663-10도","경기도 안산시단원구 초지동 660-27 도","8","30","18","매우좋음"
"2023-03-16","14:07","경기","안산시 단원구","해안로(서→동)","경기도 안산시단원구 성곡동 619-1도","경기도 안산시단원구 초지동 795 천","8","28","10","매우좋음"
"2023-03-16","14:11","경기","안산시 상록구","해안로(서→동)","경기도 안산시상록구 사동 1634 천","경기도 안산시상록구 팔곡일동 557-3도","8","28","14","매우좋음"
"2023-03-20","11:31","서울","종로구","사직로(서→동)","서울특별시 종로구 교북동 1-60도","서울특별시 종로구 중학동 96도","13","36","3","매우좋음"
"2023-03-20","11:31","서울","종로구","사직로(서→동)","서울특별시 종로구 교북동 1-60도","서울특별시 종로구 중학동 96도","13","36","3","매우좋음"
"2023-03-20","11:40","서울","종로구","세종대로(북→남)","서울특별시 종로구 세종로 1-58도","서울특별시 종로구 세종로 1-80 도","14","35","11","매우좋음"
"2023-03-20","11:40","서울","종로구","세종대로(북→남)","서울특별시 종로구 세종로 1-58도","서울특별시 종로구 세종로 1-80 도","14","35","11","매우좋음"
"2023-03-20","11:47","서울","종로구","종로(서→동)","서울특별시 종로구 세종로 1-68도","서울특별시 종로구 숭인동 1474도","14","30","16","매우좋음"
"2023-03-20","11:47","서울","종로구","종로(서→동)","서울특별시 종로구 세종로 1-68도","서울특별시 종로구 숭인동 1474도","14","30","16","매우좋음"
"2023-03-20","15:20","서울","노원구","상계로(동→서)","서울특별시 노원구 상계동 66답","서울특별시 노원구 상계동 739-4도","17","19","24","매우좋음"
"2023-03-20","15:20","서울","노원구","상계로(동→서)","서울특별시 노원구 상계동 66답","서울특별시 노원구 상계동 739-4도","17","19","24","매우좋음"
"2023-03-20","15:36","서울","노원구","노원로(북→남)","서울특별시 노원구 상계동","서울특별시 노원구 공릉동 70-2도","17","18","23","매우좋음"
"2023-03-20","15:36","서울","노원구","노원로(북→남)","서울특별시 노원구 상계동","서울특별시 노원구 공릉동 70-2도","17","18","23","매우좋음"
"2023-03-29","11:01","서울","성북구","한천로(북→남)","서울특별시 성북구 장위동 311-42 천","서울특별시 성북구 석관동 43-1도","14","47","14","매우좋음"
"2023-03-29","12:38","서울","성북구","화랑로(동→서)","서울특별시 성북구 석관동 375천","서울특별시 성북구 장위동 2-2도","17","29","19","매우좋음"
"2023-03-29","12:49","서울","성북구","정릉로(동→서)","서울특별시 성북구 하월곡동 104-134 천","서울특별시 성북구 정릉동 산87-1 임","17","29","18","매우좋음"
"2023-03-29","13:04","서울","성북구","솔샘로(남→북)","서울특별시 성북구 정릉동 산87-302임","서울특별시 성북구 정릉동 239-23 도","18","26","16","매우좋음"
"2023-03-29","13:19","서울","성북구","보국문로(북→남)","서울특별시 성북구 정릉동 산1-1임","서울특별시 성북구 정릉동 966-1천","19","23","22","매우좋음"
"2023-03-29","13:28","서울","성북구","아리랑로(북→남)","서울특별시 성북구 정릉동 153-1천","서울특별시 성북구 동소문동6가 116-6 도","19","22","10","매우좋음"
"2023-03-29","13:40","서울","성북구","성북로(동→서)","서울특별시 성북구 성북동1가 50-3도","서울특별시 성북구 성북동 330-125 도","19","25","12","매우좋음"
"2023-03-29","13:59","서울","성북구","인촌로(서→동)","서울특별시 성북구 보문동1가 127-1 도","서울특별시 성북구 안암동5가 1-10도","20","27","16","매우좋음"
"2023-03-29","14:05","서울","성북구","종암로(남→북)","서울특별시 성북구 종암동 29-18도","서울특별시 성북구 하월곡동 200도","20","26","11","매우좋음"
"2023-03-29","14:14","서울","성북구","오패산로(북→남)","서울특별시 강북구 미아동 1318-1 도","서울특별시 성북구 하월곡동 67-122천","20","26","12","매우좋음"
"2023-03-29","14:25","서울","성북구","안암로(북→남)","서울특별시 성북구 종암동 29-18도","서울특별시 동대문구 신설동 397-2 도","20","27","12","매우좋음"
"2023-03-29","14:29","서울","성북구","보문로(남→북)","서울특별시 성북구 보문동7가 119-1도","서울특별시 성북구 동소문동5가 50-25도","20","27","14","매우좋음"
"2023-03-29","14:44","서울","성북구","동소문로(남→북)","서울특별시 성북구 성북동1가 50-3도","서울특별시 성북구 길음동 14-1도","20","26","24","매우좋음"
"2023-03-29","15:00","서울","성북구","월계로(서→동)","서울특별시 성북구 하월곡동 200도","서울특별시 강북구 번동 31 도","20","29","19","매우좋음"
"2023-03-29","15:09","서울","성북구","돌곶이로(북→남)","서울특별시 성북구 장위동 310-22 도","서울특별시 성북구 석관동 332-5도","20","29","18","매우좋음"
"2023-03-29","14:09","인천","강화군","강화대로(동→서)","경기도 김포시 월곶면 성동리","인천광역시 강화군 하점면 신봉리 50-6 전","17","26","28","매우좋음"
"2023-03-29","14:27","인천","강화군","중앙로(동→서)","인천광역시 강화군 강화읍 갑곳리 849 대","인천광역시 강화군 내가면 외포리 547-37잡","16","36","19","매우좋음"
"2023-03-29","15:02","인천","강화군","길상로(서→동)","인천광역시 강화군 길상면 온수리 550-4도","인천광역시 강화군 길상면 초지리 1934-2 답","15","48","46","매우좋음"
"2023-03-29","15:35","경기","김포시","마송1로(서→동)","경기도 김포시 통진읍 마송리 592 도","경기도 김포시 통진읍 마송리 592 도","17","31","580","매우나쁨"
"2023-03-29","15:51","경기","김포시","마송로(서→동)","경기도 김포시 통진읍 마송리 159-37 임","경기도 김포시 통진읍 마송리 592-9도","17","35","58","좋음"
"2023-03-30","10:56","서울","중랑구","신내역로(북→남)","서울특별시 중랑구 신내동 256-24 전","서울특별시 중랑구 신내동 71-37도","17","33","21","매우좋음"
"2023-03-30","11:04","서울","중랑구","용마산로(북→남)","서울특별시 중랑구 신내동 71-37도","서울특별시 중랑구 면목동 1347-1도","17","33","17","매우좋음"
"2023-03-30","11:21","서울","중랑구","동일로(남→북)","서울특별시 중랑구 면목동 718-1답","서울특별시 중랑구 묵동 329천","18","30","20","매우좋음"
"2023-03-30","11:39","서울","중랑구","중랑천로(북→남)","서울특별시 중랑구 묵동 189-1도","서울특별시 중랑구 면목동 295-6도","18","30","18","매우좋음"
"2023-03-30","13:23","서울","중랑구","겸재로(서→동)","서울특별시 중랑구 면목동 1049-110제","서울특별시 중랑구 망우동 534-14도","20","22","19","매우좋음"
"2023-03-30","13:31","서울","중랑구","봉우재로(동→서)","서울특별시 중랑구 망우동 534-10도","서울특별시 중랑구 면목동 295-2도","21","22","20","매우좋음"
"2023-03-30","13:41","서울","중랑구","망우로(서→동)","서울특별시 중랑구 상봉동 474-26천","서울특별시 중랑구 망우동 산52-4임","20","24","25","매우좋음"
"2023-03-30","14:01","서울","중랑구","봉화산로(동→서)","서울특별시 중랑구 신내동 379-5 도","서울특별시 중랑구 중화동 50-16도","21","22","15","매우좋음"
"2023-03-30","14:18","서울","중랑구","숙선옹주로(서→동)","서울특별시 중랑구 묵동 198-7구","서울특별시 중랑구 묵동 30 도","21","21","43","매우좋음"
"2023-03-30","14:21","서울","중랑구","신내로(북→남)","서울특별시 중랑구 묵동 26-1 천","서울특별시 중랑구 망우동 534-6도","21","21","28","매우좋음"
"2023-03-30","14:31","서울","중랑구","상봉로(북→남)","서울특별시 중랑구 상봉동 160-2도","서울특별시 중랑구 면목동 49-5도","22","21","39","매우좋음"
"2023-03-30","14:38","서울","중랑구","사가정로(동→서)","서울특별시 중랑구 면목동 1326-107도","서울특별시 중랑구 면목동 727-24천","22","20","13","매우좋음"
"2023-03-30","14:48","서울","중랑구","면목천로(남→북)","서울특별시 중랑구 면목동 284-26도","서울특별시 중랑구 면목동 282-4도","22","21","51","좋음"
