"측정일자","측정시간","지역","지역명","도로명","시작점","종점","기온","습도","재비산먼지 평균농도","오염범례"
"2023-11-01","10:15","경기","수원시 장안구","경수대로","경기도 수원시 장안구 파장동 산45임","경기도 수원시 장안구 연무동 161-13 도","18","100","5","매우좋음"
"2023-11-01","10:31","경기","수원시 팔달구","장다리로","경기도 수원시 팔달구 인계동 930천","경기도 수원시 팔달구 인계동 1075구","18","100","5","매우좋음"
"2023-11-01","10:41","경기","수원시 권선구","장다리로","경기도 수원시 권선구 권선동 1069구","경기도 수원시 권선구 세류동 1189구","18","100","7","매우좋음"
"2023-11-01","10:50","경기","수원시 권선구","덕영대로1190번길","경기도 수원시 권선구 권선동 1212도","경기도 수원시 권선구 권선동 1337-9 도","18","100","15","매우좋음"
"2023-11-01","10:54","경기","수원시 권선구","덕영대로1246번길","경기도 수원시 권선구 권선동 1337-9 도","경기도 수원시 권선구 권선동 1281도","18","100","6","매우좋음"
"2023-11-01","11:02","경기","수원시 권선구","권광로","경기도 수원시 권선구 권선동 1281도","경기도 수원시 팔달구 인계동 1142도","19","100","6","매우좋음"
"2023-11-01","11:11","경기","수원시 팔달구","권광로","경기도 수원시 팔달구 인계동 1142도","경기도 수원시 팔달구 우만동 산51-6도","19","100","5","매우좋음"
"2023-11-01","11:18","경기","수원시 팔달구","광교로","경기도 수원시 팔달구 우만동 산51-6도","경기도 수원시 팔달구 우만동 1-9임","19","100","3","매우좋음"
"2023-11-01","11:21","경기","수원시 영통구","광교로","경기도 수원시 영통구 이의동 1381도","경기도 수원시 영통구 이의동 1223-2도","19","100","4","매우좋음"
"2023-11-01","11:36","경기","수원시 영통구","창룡대로","경기도 수원시 영통구 이의동 1374도","경기도 수원시 영통구 이의동 0-1가","19","100","4","매우좋음"
"2023-11-01","11:43","경기","수원시 팔달구","창룡대로","경기도 수원시 팔달구 우만동 459도","경기도 수원시 팔달구 북수동 421-1도","19","100","6","매우좋음"
"2023-11-01","11:53","경기","수원시 팔달구","중부대로","경기도 수원시 팔달구 중동 153도","경기도 수원시 팔달구 우만동 447도","20","100","9","매우좋음"
"2023-11-01","12:05","경기","수원시 영통구","매영로","경기도 수원시 영통구 매탄동 910도","경기도 수원시 영통구 영통동 1087도","20","100","4","매우좋음"
"2023-11-01","13:03","경기","수원시 영통구","청명북로","경기도 수원시 영통구 영통동 1079도","경기도 수원시 영통구 영통동 1057-1도","21","100","7","매우좋음"
"2023-11-01","13:13","경기","수원시 영통구","반달로","경기도 수원시 영통구 영통동 1055도","경기도 수원시 영통구 영통동 1055도","21","99","6","매우좋음"
"2023-11-01","13:22","경기","수원시 영통구","봉영로","경기도 수원시 영통구 망포동 574-6 도","경기도 용인시기흥구 영덕동 829-4도","22","97","6","매우좋음"
"2023-11-01","13:42","경기","수원시 영통구","동탄원천로","경기도 수원시 영통구 원천동 626도","경기도 수원시 영통구 매탄동 673-85 도","22","95","6","매우좋음"
"2023-11-01","13:57","경기","수원시 영통구","동탄지성로","경기도 수원시 영통구 망포동 669-3 도","경기도 수원시 영통구 망포동 38-3 도","22","95","6","매우좋음"
"2023-11-01","14:03","경기","수원시 영통구","삼성로","경기도 수원시 영통구 망포동 38-3 도","경기도 용인시기흥구 영덕동 889도","22","95","7","매우좋음"
"2023-11-01","14:19","경기","수원시 영통구","광교호수공원로","경기도 수원시 영통구 원천동 147-3 도","경기도 수원시 영통구 하동 산62-13 임","22","96","6","매우좋음"
"2023-11-01","14:23","경기","수원시 영통구","도청로","경기도 수원시 영통구 이의동 산127-27 임","경기도 수원시 영통구 이의동 1381도","22","97","9","매우좋음"
"2023-11-01","09:54","경기","시흥시","계수로","경기도 시흥시 과림동 79-4도","경기도 시흥시 계수동 747-19도","19","82","28","매우좋음"
"2023-11-01","10:01","경기","시흥시","대은로","경기도 시흥시 은행동 581도","경기도 시흥시 대야동 산1-4도","18","82","18","매우좋음"
"2023-11-01","10:10","경기","시흥시","은행로","경기도 시흥시 은행동 600-3도","경기도 시흥시 은행동 596도","19","81","16","매우좋음"
"2023-11-01","10:21","경기","시흥시","복지로","경기도 시흥시 신천동 809-1 도","경기도 시흥시 대야동 420-30천","19","81","13","매우좋음"
"2023-11-01","10:31","경기","시흥시","수인로","경기도 시흥시 신천동 598-1도","경기도 시흥시 조남동 산62-2도","19","81","23","매우좋음"
"2023-11-01","11:24","경기","시흥시","동서로","경기도 시흥시 목감동 34-2도","경기도 시흥시 월곶동 520-229도","19","81","11","매우좋음"
"2023-11-01","11:51","경기","시흥시","월곶중앙로14번길","경기도 시흥시 월곶동 1026도","경기도 시흥시 월곶동 1022도","21","80","106","보통"
"2023-11-01","11:56","경기","시흥시","월곶중앙로","경기도 시흥시 월곶동 1030도","경기도 시흥시 월곶동 1054도","20","82","9","매우좋음"
"2023-11-01","12:58","경기","시흥시","황고개로","경기도 시흥시 장곡동 668-1도","경기도 시흥시 거모동 1262-3도","21","78","24","매우좋음"
"2023-11-01","13:17","경기","시흥시","군자로","경기도 시흥시 거모동 1604-1도","경기도 시흥시 월곶동 942-30도","21","78","19","매우좋음"
"2023-11-01","13:36","경기","시흥시","인선길","경기도 시흥시 장곡동 262-4전","경기도 시흥시 장곡동 496-6도","21","77","8","매우좋음"
"2023-11-01","13:43","경기","시흥시","시청로","경기도 시흥시 광석동 386-1도","경기도 시흥시 장현동 105도","21","77","15","매우좋음"
"2023-11-01","13:49","경기","시흥시","시흥대로","경기도 시흥시 신천동 809도","경기도 시흥시 군자동 산42-3임","22","76","7","매우좋음"
"2023-11-01","14:15","경기","시흥시","능곡로","경기도 시흥시 화정동 651-3 도","경기도 시흥시 능곡동 769도","21","77","14","매우좋음"
"2023-11-01","14:20","경기","시흥시","승지로","경기도 시흥시 능곡동 784도","경기도 시흥시 능곡동 488도","21","77","10","매우좋음"
"2023-11-01","14:28","경기","시흥시","연성로","경기도 시흥시 광석동 54-10 도","경기도 시흥시 하중동 775-11 도","21","77","10","매우좋음"
"2023-11-01","14:33","경기","시흥시","관곡지로","경기도 시흥시 하중동 377-5도","경기도 시흥시 하상동 307-4도","21","77","48","매우좋음"
"2023-11-01","14:41","경기","시흥시","하중로","경기도 시흥시 광석동 337도","경기도 시흥시 하중동 137-20도","21","77","13","매우좋음"
"2023-11-02","09:45","경기","안양시 만안구","박달로","경기도 안양시만안구 박달동","경기도 안양시만안구 안양동 1223-1도","21","78","116","보통"
"2023-11-02","10:15","경기","안양시 만안구","경수대로","경기도 안양시만안구 석수동 371-3도","경기도 안양시만안구 안양동 산24-2도","22","74","5","매우좋음"
"2023-11-02","10:24","경기","안양시 동안구","경수대로","경기도 안양시동안구 비산동 531-166 도","경기도 안양시동안구 호계동 860-4도","22","73","5","매우좋음"
"2023-11-02","10:35","경기","안양시 동안구","엘에스로","호계동 801-4대","안양동 202-13대","22","74","31","매우좋음"
"2023-11-02","10:44","경기","안양시 만안구","만안로","경기도 안양시만안구 안양동 575도","경기도 안양시만안구 석수동 333-1도","22","73","22","매우좋음"
"2023-11-02","10:57","경기","안양시 만안구","안양로","경기도 안양시만안구 석수동 327도","경기도 안양시만안구 안양동 345 도","23","71","57","좋음"
"2023-11-02","11:24","경기","안양시 동안구","시민대로","경기도 안양시동안구 호계동 1008천","경기도 안양시동안구 평촌동 871도","23","70","61","좋음"
"2023-11-02","12:05","경기","안양시 동안구","귀인로","경기도 안양시동안구 평촌동 987도","경기도 안양시동안구 호계동 1011도","24","64","16","매우좋음"
"2023-11-02","12:18","경기","안양시 동안구","동안로","경기도 안양시동안구 호계동 1167도","경기도 안양시동안구 비산동 1063도","24","64","11","매우좋음"
"2023-11-02","12:28","경기","안양시 동안구","관평로","경기도 안양시동안구 관양동 1526도","경기도 안양시동안구 평촌동 141-2 도","24","62","153","나쁨"
"2023-11-02","12:42","경기","안양시 동안구","부림로","경기도 안양시동안구 평촌동 985도","경기도 안양시동안구 관양동 1622도","25","61","8","매우좋음"
"2023-11-02","12:49","경기","안양시 동안구","학의로","경기도 안양시동안구 평촌동 2-1 천","경기도 안양시동안구 비산동 1144도","25","60","12","매우좋음"
"2023-11-02","13:00","경기","안양시 동안구","달안로","경기도 안양시동안구 비산동 1144도","경기도 안양시동안구 관양동 1622도","25","60","11","매우좋음"
"2023-11-02","13:11","경기","안양시 동안구","흥안대로","경기도 안양시동안구 관양동 1563 도","경기도 안양시동안구 호계동 1037도","25","56","91","좋음"
"2023-11-02","13:27","경기","안양시 동안구","평촌대로","경기도 안양시동안구 호계동 1214도","경기도 안양시동안구 비산동 47-4전","25","55","20","매우좋음"
"2023-11-02","13:51","경기","안양시 동안구","관악대로","경기도 안양시동안구 비산동 593천","경기도 안양시동안구 관양동 146-4도","26","51","9","매우좋음"
"2023-11-02","14:05","경기","안양시 동안구","벌말로","경기도 안양시동안구 관양동 130-3도","경기도 안양시동안구 평촌동 951도","26","50","78","좋음"
"2023-11-02","14:28","경기","안양시 만안구","병목안로","경기도 안양시만안구 안양동 산79-3임","경기도 안양시만안구 안양동 1189-1도","25","53","14","매우좋음"
"2023-11-02","14:38","경기","안양시 만안구","충훈로","경기도 안양시만안구 박달동 126-2 도","경기도 안양시만안구 석수동 796-1도","25","54","10","매우좋음"
"2023-11-02","14:45","경기","안양시 만안구","석수로","경기도 안양시만안구 석수동 333-1도","경기도 안양시만안구 석수동 355-4전","26","52","11","매우좋음"
"2023-11-02","14:56","경기","안양시 만안구","삼막로","경기도 안양시만안구 석수동 100도","서울특별시 관악구 신림동 산56-2 임","26","50","19","매우좋음"
"2023-11-02","10:15","경기","남양주시","홍유릉로","경기도 남양주시 일패동 695-1구","경기도 남양주시 금곡동 428-8구","22","100","5","매우좋음"
"2023-11-02","10:22","경기","남양주시","사릉로","경기도 남양주시 금곡동 428-13답","경기도 남양주시 진접읍 연평리 656-1 도","22","100","11","매우좋음"
"2023-11-02","10:38","경기","남양주시","양지로","경기도 남양주시 오남읍 오남리 468-6 도","경기도 남양주시 오남읍 양지리 749-5 답","22","100","4","매우좋음"
"2023-11-02","10:53","경기","남양주시","금강로","경기도 남양주시 진건읍 진관리 914-19천","경기도 남양주시 진접읍 팔야리 401-2도","23","100","5","매우좋음"
"2023-11-02","11:11","경기","남양주시","해밀예당1로","경기도 남양주시 진접읍 금곡리 1127-39 도","경기도 남양주시 진접읍 연평리 107-7 도","23","100","18","매우좋음"
"2023-11-02","11:23","경기","남양주시","해밀예당3로","경기도 남양주시 진접읍 장현리 230-28 도","경기도 남양주시 오남읍 양지리","24","97","7","매우좋음"
"2023-11-02","11:35","경기","남양주시","해밀예당2로","경기도 남양주시 진접읍 금곡리 240-2도","경기도 남양주시 진접읍 금곡리 1127-4 도","23","99","28","매우좋음"
"2023-11-02","11:43","경기","남양주시","양진로","경기도 남양주시 진접읍 연평리 134-12 천","경기도 남양주시 일패동 72-16 도","24","92","7","매우좋음"
"2023-11-02","12:08","경기","남양주시","경춘로","경기도 남양주시 도농동 155-7천","경기도 남양주시 화도읍 구암리 산28-4임","24","89","4","매우좋음"
"2023-11-02","12:17","경기","남양주시","늘을1로","경기도 남양주시 평내동 121-16도","경기도 남양주시 호평동 710-4도","24","90","5","매우좋음"
"2023-11-02","13:21","경기","남양주시","맷돌로","경기도 남양주시 화도읍 마석우리 361도","경기도 남양주시 화도읍 묵현리 232-10 도","25","76","14","매우좋음"
"2023-11-02","13:34","경기","남양주시","호평로","경기도 남양주시 호평동 3-10전","경기도 남양주시 호평동 692도","25","75","3","매우좋음"
"2023-11-02","13:45","경기","남양주시","늘을3로","경기도 남양주시 호평동 685도","경기도 남양주시 호평동 705-1 도","25","73","13","매우좋음"
"2023-11-02","13:54","경기","남양주시","늘을2로","경기도 남양주시 호평동 686도","경기도 남양주시 평내동 156-4도","25","72","9","매우좋음"
"2023-11-02","13:58","경기","남양주시","의안로","경기도 남양주시 평내동 130-53구","경기도 남양주시 금곡동 11-5도","25","71","6","매우좋음"
"2023-11-02","14:08","경기","남양주시","평내로","경기도 남양주시 평내동 394-10도","경기도 남양주시 평내동 647도","25","70","10","매우좋음"
"2023-11-02","10:54","경기","수원시 영통구","청명로","경기도 수원시 영통구 영통동 1057-2도","경기도 수원시 영통구 영통동 1069도","22","90","5","매우좋음"
"2023-11-02","10:58","경기","수원시 영통구","덕영대로","경기도 수원시 영통구 영통동","경기도 수원시 영통구 신동 550-47천","22","90","5","매우좋음"
"2023-11-02","11:09","경기","수원시 권선구","덕영대로","경기도 수원시 권선구 곡반정동 97-3천","경기도 수원시 권선구 세류동 201도","23","85","6","매우좋음"
"2023-11-02","11:23","경기","수원시 팔달구","매산로","경기도 수원시 팔달구 매산로1가 103-1 도","경기도 수원시 팔달구 인계동 934-2천","24","83","3","매우좋음"
"2023-11-02","11:35","경기","수원시 권선구","세권로","경기도 수원시 권선구 세류동 259도","경기도 수원시 권선구 권선동 1308도","24","82","9","매우좋음"
"2023-11-02","11:55","경기","수원시 팔달구","권중로","경기도 수원시 권선구 권선동 1183도","경기도 수원시 권선구 권선동 1280-1도","24","83","5","매우좋음"
"2023-11-02","12:13","경기","수원시 팔달구","정조로","경기도 수원시 팔달구 매교동 283도","경기도 수원시 팔달구 북수동 421-1도","25","79","6","매우좋음"
"2023-11-02","12:21","경기","수원시 장안구","정조로","경기도 수원시 장안구 영화동 381-12도","경기도 수원시 장안구 송죽동 465도","24","79","5","매우좋음"
"2023-11-02","13:19","경기","수원시 장안구","수일로","경기도 수원시 장안구 파장동 209-2도","경기도 수원시 장안구 하광교동 423-5 도","26","58","8","매우좋음"
"2023-11-02","13:32","경기","수원시 장안구","광교산로","경기도 수원시 장안구 상광교동 20-1임","경기도 수원시 장안구 영화동 381-1 도","26","54","13","매우좋음"
"2023-11-02","13:45","경기","수원시 팔달구","팔달로","경기도 수원시 장안구 영화동 107-7도","경기도 수원시 팔달구 고등동 261-7도","27","51","8","매우좋음"
"2023-11-02","14:00","경기","수원시 장안구","일월로","경기도 수원시 장안구 율전동 470-8 도","경기도 수원시 장안구 천천동 427-4도","27","51","5","매우좋음"
"2023-11-02","14:03","경기","수원시 장안구","정자천로","경기도 수원시 장안구 정자동 935도","경기도 수원시 장안구 정자동 836-5도","26","49","7","매우좋음"
"2023-11-02","14:12","경기","수원시 팔달구","대평로","경기도 수원시 장안구 정자동 487-11도","경기도 수원시 팔달구 화서동 352-5답","26","49","17","매우좋음"
"2023-11-02","14:21","경기","수원시 팔달구","화산로","경기도 수원시 팔달구 화서동 689-4구","경기도 수원시 팔달구 화서동 712-1도","26","47","9","매우좋음"
"2023-11-02","14:35","경기","수원시 장안구","덕영대로","경기도 수원시 장안구 정자동 931-2천","경기도 수원시 장안구 율전동 557-3 도","27","46","5","매우좋음"
"2023-11-02","14:46","경기","수원시 장안구","상률로","경기도 수원시 장안구 율전동 544-2 도","경기도 수원시 장안구 천천동 19-5도","25","51","52","좋음"
"2023-11-02","14:51","경기","수원시 장안구","천천로","경기도 수원시 장안구 이목동 407도","경기도 수원시 장안구 정자동 931-2천","25","49","22","매우좋음"
"2023-11-02","14:59","경기","수원시 장안구","만석로","경기도 수원시 장안구 천천동 535도","경기도 수원시 장안구 송죽동 65-1도","26","47","4","매우좋음"
"2023-11-02","15:14","경기","수원시 장안구","송원로","경기도 수원시 장안구 조원동 842-1도","경기도 수원시 장안구 송죽동 350-1도","26","47","6","매우좋음"
"2023-11-02","15:23","경기","수원시 장안구","송정로","경기도 수원시 장안구 조원동 792도","경기도 수원시 장안구 정자동 836-5도","26","47","4","매우좋음"
"2023-11-02","09:46","경기","파주시","충현로","경기도 파주시 파주읍 봉서리 353-2도","경기도 파주시 문산읍 선유리 478-2잡","20","100","15","매우좋음"
"2023-11-02","09:50","경기","파주시","돈유3로","경기도 파주시 문산읍 선유리 1381 도","경기도 파주시 문산읍 선유리 1373-14 장","20","100","33","매우좋음"
"2023-11-02","09:52","경기","파주시","돈유2로","경기도 파주시 문산읍 선유리 1385 도","경기도 파주시 문산읍 선유리 1381 도","20","100","34","매우좋음"
"2023-11-02","09:57","경기","파주시","돈유로","경기도 파주시 문산읍 선유리 1384 도","경기도 파주시 파주읍 향양리 634-4 도","20","100","16","매우좋음"
"2023-11-02","10:04","경기","파주시","우계로","경기도 파주시 파주읍 파주리 552-3구","경기도 파주시 문산읍 선유리 966-40답","21","100","19","매우좋음"
"2023-11-02","10:13","경기","파주시","당동2로","경기도 파주시 문산읍 당동리 934 도","경기도 파주시 문산읍 당동리 500-9 도","21","100","71","좋음"
"2023-11-02","10:30","경기","파주시","서영로","경기도 파주시 문산읍 내포리 1623 도","경기도 파주시 월롱면 덕은리 772-41 도","21","98","12","매우좋음"
"2023-11-02","10:36","경기","파주시","엘씨디로","경기도 파주시 월롱면 덕은리 772-41 도","경기도 파주시 월롱면 덕은리 535-11 도","21","97","14","매우좋음"
"2023-11-02","10:46","경기","파주시","엘지로","경기도 파주시 월롱면 위전리 325-1도","경기도 파주시 탄현면 낙하리 321도","22","94","40","매우좋음"
"2023-11-02","11:39","경기","파주시","헤이리로","경기도 파주시 탄현면 금산리 35-1도","경기도 파주시 탄현면 성동리 639도","23","91","308","매우나쁨"
"2023-11-02","11:47","경기","파주시","필승로","경기도 파주시 탄현면 성동리 639도","경기도 파주시 탄현면 법흥리 1647도","23","92","101","보통"
"2023-11-02","12:35","경기","파주시","약산로","경기도 파주시 탄현면 법흥리 1603도","경기도 파주시 탄현면 법흥리 1603도","24","80","36","매우좋음"
"2023-11-02","12:38","경기","파주시","법흥로","경기도 파주시 탄현면 법흥리 1603도","경기도 파주시 탄현면 법흥리 1648도","24","81","16","매우좋음"
"2023-11-02","12:45","경기","파주시","성동로","경기도 파주시 탄현면 법흥리 1782도","경기도 파주시 탄현면 성동리 642도","24","81","62","좋음"
"2023-11-02","12:50","경기","파주시","얼음실로","경기도 파주시 탄현면 법흥리 1643도","경기도 파주시 탄현면 법흥리 1647도","23","81","48","매우좋음"
"2023-11-02","12:57","경기","파주시","평화로","경기도 파주시 탄현면 성동리 625도","경기도 파주시 금촌동 962-22도","24","76","36","매우좋음"
"2023-11-02","09:34","경기","시흥시","서해안로","경기도 시흥시 계수동 371-3 도","경기도 시흥시 정왕동 2207-26 도","21","78","6","매우좋음"
"2023-11-02","09:52","경기","시흥시","공단2대로","경기도 시흥시 정왕동 1708-1 도","경기도 시흥시 정왕동 2117도","22","77","12","매우좋음"
"2023-11-02","10:03","경기","시흥시","공단3대로","경기도 시흥시 정왕동 2207-24천","경기도 시흥시 정왕동 2207-26 도","22","78","20","매우좋음"
"2023-11-02","10:20","경기","시흥시","오이도로","경기도 시흥시 정왕동 2207-26 도","경기도 시흥시 정왕동 1349-2 도","21","79","13","매우좋음"
"2023-11-02","10:28","경기","시흥시","공단1대로","경기도 시흥시 정왕동 1349도","경기도 시흥시 정왕동 1305천","22","75","5","매우좋음"
"2023-11-02","10:43","경기","시흥시","번영로","경기도 시흥시 정왕동 1299도","경기도 시흥시 정왕동 1633도","23","73","11","매우좋음"
"2023-11-02","10:48","경기","시흥시","정왕대로","경기도 시흥시 정왕동 2155천","경기도 시흥시 정왕동 2139도","23","73","12","매우좋음"
"2023-11-02","11:11","경기","시흥시","옥구공원로","경기도 시흥시 정왕동 2139도","경기도 시흥시 정왕동 1633도","23","71","22","매우좋음"
"2023-11-02","11:29","경기","시흥시","정왕신길로","경기도 시흥시 정왕동 2155천","경기도 시흥시 정왕동 1893도","24","69","11","매우좋음"
"2023-11-02","11:46","경기","시흥시","중심상가로","경기도 시흥시 정왕동 1909도","경기도 시흥시 정왕동 1633도","24","68","13","매우좋음"
"2023-11-02","12:34","경기","시흥시","역전로","경기도 시흥시 정왕동 1633도","경기도 시흥시 정왕동 1890도","25","62","64","좋음"
"2023-11-02","13:18","경기","시흥시","옥구천동로","경기도 시흥시 정왕동 1890도","경기도 시흥시 정왕동 2207-10도","25","60","15","매우좋음"
"2023-11-02","13:39","경기","시흥시","마유로","경기도 시흥시 정왕동 2207-18도","경기도 시흥시 계수동 산 111-12임","26","55","319","매우나쁨"
"2023-11-02","13:59","경기","시흥시","정왕천로","경기도 시흥시 정왕동 1220도","경기도 시흥시 정왕동 2207-22도","26","52","17","매우좋음"
"2023-11-02","14:24","경기","시흥시","경제로","경기도 시흥시 정왕동 1385도","경기도 시흥시 정왕동 1349-2 도","25","54","24","매우좋음"
"2023-11-02","14:42","경기","시흥시","협력로","경기도 시흥시 정왕동 2136도","경기도 시흥시 정왕동 1909도","25","51","106","보통"
"2023-11-02","14:55","경기","시흥시","옥구천동로374번길","경기도 시흥시 정왕동 1898도","경기도 시흥시 정왕동 1916도","25","54","23","매우좋음"
"2023-11-06","15:13","울산","울주군","대리로","울산광역시 울주군 범서읍 굴화리 678-1천","울산광역시 울주군 범서읍 구영리 697-14도","22","53","3","매우좋음"
"2023-11-06","15:22","울산","울주군","구영로","울산광역시 울주군 범서읍 구영리 247-8답","울산광역시 울주군 범서읍 입암리 26-1 도","22","52","12","매우좋음"
"2023-11-06","15:30","울산","울주군","두동로","울산광역시 울주군 두동면 봉계리 510-3도","울산광역시 울주군 범서읍 입암리 427-3도","21","53","12","매우좋음"
"2023-11-06","15:31","울산","울주군","당앞로","울산광역시 울주군 범서읍 천상리 410-1수","울산광역시 울주군 범서읍 천상리 628-1천","21","53","20","매우좋음"
"2023-11-06","15:46","울산","울주군","울산역로","울산광역시 울주군 언양읍 구수리 813-4도","울산광역시 울주군 삼남면 교동리 1654도","21","52","10","매우좋음"
"2023-11-06","15:55","울산","울주군","남천로","울산광역시 울주군 언양읍 남부리 336-86도","울산광역시 울주군 언양읍 서부리 362-10도","21","50","3","매우좋음"
"2023-11-06","16:08","울산","울주군","교동로","울산광역시 울주군 삼남면 교동리 1523-35 도","울산광역시 울주군 언양읍 서부리 131도","20","52","7","매우좋음"
"2023-11-06","16:12","울산","울주군","읍성로","울산광역시 울주군 언양읍 서부리 386-33도","울산광역시 울주군 언양읍 동부리 53-2답","20","49","28","매우좋음"
"2023-11-06","12:30","충남","공주시","번영1로","충청남도 공주시 월송동 528-19 도","충청남도 공주시 신관동 637도","18","95","11","매우좋음"
"2023-11-06","12:40","충남","공주시","무령로","충청남도 공주시 웅진동 546-2전","충청남도 공주시 금흥동 551 도","19","87","17","매우좋음"
"2023-11-06","13:26","충남","청양군","문화예술로","충청남도 청양군 청양읍 벽천리 599 도","충청남도 청양군 청양읍 송방리 75-2 도","18","92","53","좋음"
"2023-11-06","13:33","충남","청양군","칠갑산로","충청남도 청양군 청양읍 장승리 111-13 도","충청남도 청양군 목면 송암리 315-1 천","17","91","84","좋음"
"2023-11-06","14:56","충남","예산군","아리랑로","충청남도 예산군 예산읍 주교리 221-4도","충청남도 예산군 예산읍 향천리 324도","16","79","45","매우좋음"
"2023-11-06","15:02","충남","예산군","군청로","충청남도 예산군 예산읍 예산리 810 도","충청남도 예산군 예산읍 산성리 115-3 도","16","77","28","매우좋음"
"2023-11-06","15:05","충남","예산군","금오대로","충청남도 예산군 예산읍 향천리 291-9도","충청남도 예산군 예산읍 산성리 262-3도","16","75","24","매우좋음"
"2023-11-06","15:14","충남","예산군","벚꽃로","충청남도 예산군 예산읍 간양리 265-3전","충청남도 예산군 예산읍 주교리 523-6 구","16","73","21","매우좋음"
"2023-11-06","15:39","충남","홍성군","신대로","충청남도 홍성군 홍북읍 신경리 1906 도","충청남도 홍성군 홍북읍 신경리 1912 도","15","71","37","매우좋음"
"2023-11-06","15:44","충남","홍성군","용봉로","충청남도 홍성군 홍북읍 신경리 2054 천","충청남도 홍성군 홍북읍 신경리 1906 도","15","75","2","매우좋음"
"2023-11-06","15:49","충남","홍성군","충남대로","충청남도 홍성군 홍북읍 신경리 1905 도","충청남도 홍성군 홍북읍 신정리 518전","15","73","12","매우좋음"
"2023-11-06","15:51","충남","홍성군","홍예로","충청남도 홍성군 홍북읍 신경리 1923 도","충청남도 홍성군 홍북읍 신경리 1908 도","15","74","23","매우좋음"
"2023-11-06","15:57","충남","홍성군","청사로","충청남도 홍성군 홍북읍 신경리 1911 도","충청남도 홍성군 홍북읍 신경리 1919 도","14","70","12","매우좋음"
"2023-11-06","16:22","충남","홍성군","의향로","충청남도 홍성군 홍북읍 신경리 1914 도","충청남도 홍성군 홍북읍 신경리 1908 도","14","73","9","매우좋음"
"2023-11-06","16:36","충남","홍성군","도청대로","충청남도 예산군 삽교읍 목리 767도","충청남도 홍성군 홍성읍 소향리 65-2도","14","78","2","매우좋음"
"2023-11-06","16:44","충남","홍성군","남장로","충청남도 홍성군 홍성읍 고암리 1083도","충청남도 홍성군 홍성읍 옥암리 271-8도","14","70","4","매우좋음"
"2023-11-06","16:48","충남","홍성군","충서로","충청남도 홍성군 은하면 장척리 1088제","충청남도 홍성군 홍북읍 대인리 산115-1도","14","71","13","매우좋음"
