"측정일자","측정시간","지역","지역명","도로명","시작점","종점","기온","습도","재비산먼지 평균농도","오염범례"
"2024-01-04","16:12","서울","강서구","초원로","서울특별시 강서구 방화동 651-1도","서울특별시 강서구 방화동 217-156 도","6","73","2","매우좋음"
"2024-01-04","16:17","서울","강서구","마곡중앙5로","서울특별시 강서구 방화동 217-156 도","서울특별시 강서구 마곡동 278-6답","6","74","5","매우좋음"
"2024-01-04","16:24","서울","강서구","방화대로","서울특별시 강서구 외발산동 산71-15 임","서울특별시 강서구 방화동 46-1 제","6","74","3","매우좋음"
"2024-01-04","09:13","인천","남동구","경인로","인천광역시 남동구 간석동 776도","인천광역시 남동구 간석동 540도","1","93","13","매우좋음"
"2024-01-04","09:28","인천","남동구","석정로","인천광역시 남동구 간석동 613-6도","인천광역시 남동구 간석동 618-5도","1","92","11","매우좋음"
"2024-01-04","09:42","인천","남동구","석산로","인천광역시 남동구 간석동 396구","인천광역시 남동구 간석동 923-3도","2","92","7","매우좋음"
"2024-01-04","10:01","인천","남동구","만수서로","인천광역시 남동구 만수동 990도","인천광역시 남동구 만수동 391도","1","94","4","매우좋음"
"2024-01-04","10:05","인천","남동구","수현로","인천광역시 남동구 만수동 822-40 도","인천광역시 남동구 장수동 397-6 도","1","96","3","매우좋음"
"2024-01-04","10:13","인천","남동구","담방로","인천광역시 남동구 장수동 681-2도","인천광역시 남동구 만수동 1070도","2","96","8","매우좋음"
"2024-01-04","10:24","인천","남동구","장승남로","인천광역시 남동구 수산동 13-15도","인천광역시 남동구 만수동 1037-1잡","1","97","13","매우좋음"
"2024-01-04","10:28","인천","남동구","매소홀로","인천광역시 남동구 운연동 229-20 답","인천광역시 남동구 구월동 828-2천","2","96","12","매우좋음"
"2024-01-04","10:48","인천","남동구","인하로","인천광역시 남동구 구월동 1583 도","인천광역시 남동구 구월동 1335-4 도","3","92","7","매우좋음"
"2024-01-04","10:54","인천","남동구","예술로","인천광역시 남동구 구월동 1335-4 도","인천광역시 부평구 십정동 526-7도","3","90","7","매우좋음"
"2024-01-04","11:02","인천","남동구","백범로","인천광역시 남동구 간석동 215-1도","인천광역시 남동구 장수동 657-2도","3","88","5","매우좋음"
"2024-01-04","11:24","인천","남동구","수인로","인천광역시 남동구 장수동 657-2도","인천광역시 남동구 운연동 49-9도","4","87","8","매우좋음"
"2024-01-04","11:26","인천","남동구","인주대로","인천광역시 남동구 운연동 107-1도","인천광역시 남동구 구월동 1335-5 도","4","88","37","매우좋음"
"2024-01-04","11:47","인천","남동구","문화로","인천광역시 남동구 간석동 397-1 도","인천광역시 남동구 구월동 1335-4 도","4","87","7","매우좋음"
"2024-01-04","12:53","인천","남동구","구월로","인천광역시 남동구 간석동 925도","인천광역시 남동구 만수동 990도","5","83","19","매우좋음"
"2024-01-04","13:10","인천","남동구","장아산로","인천광역시 남동구 장수동 613-3도","인천광역시 남동구 서창동 631 도","5","85","25","매우좋음"
"2024-01-04","13:22","인천","남동구","서창남순환로","인천광역시 남동구 서창동 754도","인천광역시 남동구 서창동 753도","5","86","20","매우좋음"
"2024-01-04","13:33","인천","남동구","서창방산로","인천광역시 남동구 서창동 748 도","인천광역시 남동구 운연동 513-8 천","5","88","17","매우좋음"
"2024-01-04","13:41","인천","남동구","서창남로","인천광역시 남동구 서창동 770도","인천광역시 남동구 수산동 393-7도","6","86","19","매우좋음"
"2024-01-04","14:02","인천","남동구","소래로","인천광역시 남동구 만수동 990도","인천광역시 남동구 논현동 111-392 도","6","85","15","매우좋음"
"2024-01-04","14:18","인천","남동구","아암대로","인천광역시 남동구 논현동 111-463 도","인천광역시 남동구 고잔동 793 도","6","88","15","매우좋음"
"2024-01-04","14:54","인천","남동구","논현고잔로","인천광역시 남동구 고잔동 512-27 도","인천광역시 남동구 논현동 685도","7","85","24","매우좋음"
"2024-01-04","15:09","인천","남동구","앵고개로","인천광역시 남동구 논현동 26-1 도","인천광역시 남동구 고잔동 744천","6","88","17","매우좋음"
"2024-01-04","15:33","인천","남동구","능허대로","인천광역시 남동구 고잔동 744-1 천","인천광역시 남동구 고잔동 801 도","6","91","18","매우좋음"
"2024-01-04","15:41","인천","남동구","호구포로","인천광역시 남동구 고잔동 793 도","인천광역시 남동구 만수동 산2-2 임","6","89","15","매우좋음"
"2024-01-04","09:27","인천","연수구","비류대로","인천광역시 연수구 옥련동 605-1도","인천광역시 연수구 선학동 384도","1","72","7","매우좋음"
"2024-01-04","09:47","인천","연수구","먼우금로","인천광역시 연수구 연수동 641도","인천광역시 연수구 동춘동 952도","1","71","2","매우좋음"
"2024-01-04","10:02","인천","연수구","원인재로","인천광역시 연수구 동춘동 959도","인천광역시 연수구 연수동 637도","2","70","0","매우좋음"
"2024-01-04","10:22","인천","연수구","새말로","인천광역시 연수구 연수동 641도","인천광역시 연수구 연수동 646-4도","2","69","2","매우좋음"
"2024-01-04","10:27","인천","연수구","용담로","인천광역시 연수구 연수동 649도","인천광역시 연수구 청학동 514도","2","69","5","매우좋음"
"2024-01-04","10:34","인천","연수구","청능대로","인천광역시 연수구 청학동 456도","인천광역시 연수구 동춘동 953도","2","67","18","매우좋음"
"2024-01-04","10:43","인천","연수구","앵고개로","인천광역시 연수구 동춘동 957도","인천광역시 연수구 동춘동 906 도","3","67","9","매우좋음"
"2024-01-04","11:01","인천","연수구","테크노파크로","인천광역시 연수구 송도동 78 도","인천광역시 연수구 송도동 39 도","3","68","13","매우좋음"
"2024-01-04","11:11","인천","연수구","갯벌로","인천광역시 연수구 송도동 46 도","인천광역시 연수구 송도동 7-64 도","3","67","41","매우좋음"
"2024-01-04","11:20","인천","연수구","벤처로","인천광역시 연수구 송도동 11-54 도","인천광역시 연수구 송도동 53 도","3","66","56","좋음"
"2024-01-04","11:32","인천","연수구","송도과학로","인천광역시 연수구 송도동 39 도","인천광역시 연수구 송도동 241 도","3","68","33","매우좋음"
"2024-01-04","11:47","인천","연수구","벚꽃로","인천광역시 연수구 연수동 647도","인천광역시 연수구 청학동 514도","4","64","12","매우좋음"
"2024-01-04","11:54","인천","연수구","함박뫼로","인천광역시 연수구 청학동 507도","인천광역시 연수구 연수동 637도","4","64","13","매우좋음"
"2024-01-04","12:14","인천","연수구","선학로","인천광역시 연수구 선학동 384도","인천광역시 연수구 선학동 423도","4","63","22","매우좋음"
"2024-01-04","13:53","인천","연수구","미추홀대로","인천광역시 연수구 청학동 217-75 도","인천광역시 연수구 동춘동 905-3 도","5","65","0","매우좋음"
"2024-01-04","14:05","인천","연수구","능허대로","인천광역시 연수구 동춘동 958 도","인천광역시 연수구 옥련동 605-1도","6","63","58","좋음"
"2024-01-04","14:21","인천","연수구","한나루로","인천광역시 연수구 옥련동 304-2도","인천광역시 연수구 옥련동 194-73도","6","64","9","매우좋음"
"2024-01-04","14:31","인천","연수구","옥련로","인천광역시 연수구 옥련동 194-240 도","인천광역시 연수구 옥련동 337-5도","5","66","9","매우좋음"
"2024-01-04","14:40","인천","연수구","독배로","인천광역시 연수구 옥련동 468-3도","인천광역시 연수구 옥련동 63-7도","6","65","12","매우좋음"
"2024-01-11","12:39","경기","광명시","광명로","경기도 광명시 광명동 158-963천","경기도 광명시 가학동 896-3도","4","72","22","매우좋음"
"2024-01-11","12:59","경기","광명시","오리로","경기도 광명시 광명동 776-10천","경기도 광명시 일직동 372-15임","4","71","22","매우좋음"
"2024-01-11","13:44","서울","구로구","구로중앙로","서울특별시 양천구 신정동 330-8제","서울특별시 구로구 구로동 147-5 도","5","70","11","매우좋음"
"2024-01-11","14:03","서울","구로구","경인로","서울특별시 구로구 신도림동 330-7도","서울특별시 구로구 온수동 44-23 도","5","70","12","매우좋음"
"2024-01-11","14:39","서울","구로구","서해안로","서울특별시 구로구 개봉동 237-12 철","서울특별시 구로구 항동 산50-10 도","5","68","18","매우좋음"
"2024-01-12","10:27","경기","하남시","미사대로","경기도 하남시 배알미동 47-1수","경기도 하남시 선동 247-1제","2","80","2","매우좋음"
"2024-01-12","10:54","경기","하남시","미사강변한강로","경기도 하남시 선동 229-1답","경기도 하남시 덕풍동 80-3임","2","72","0","매우좋음"
"2024-01-12","11:02","경기","하남시","아리수로","경기도 하남시 망월동 232-4도","경기도 하남시 망월동 673-4도","2","71","1","매우좋음"
"2024-01-12","11:10","경기","하남시","미사강변동로","경기도 하남시 망월동 387-15목","경기도 하남시 망월동 830-77전","4","68","0","매우좋음"
"2024-01-12","11:18","경기","하남시","덕풍로","경기도 하남시 덕풍동 829-4도","경기도 하남시 신장동 303-4 도","4","66","1","매우좋음"
"2024-01-12","11:24","경기","하남시","덕풍북로","경기도 하남시 덕풍동 820도","경기도 하남시 덕풍동 658 도","3","66","0","매우좋음"
"2024-01-12","11:43","경기","하남시","신평로","경기도 하남시 덕풍동 511-29답","경기도 하남시 신장동 278-3 도","4","55","4","매우좋음"
"2024-01-12","11:49","경기","하남시","조정대로","경기도 하남시 덕풍동 2-29도","경기도 하남시 풍산동 461-1도","4","57","9","매우좋음"
"2024-01-12","11:56","경기","하남시","하남대로","경기도 하남시 풍산동 219-4도","경기도 하남시 상산곡동 산182-3임","4","42","34","매우좋음"
"2024-01-12","12:10","경기","하남시","창우로","경기도 하남시 천현동 474-6수","경기도 남양주시 와부읍 팔당리 415-6 전","5","40","35","매우좋음"
"2024-01-12","12:19","경기","하남시","대청로","경기도 하남시 창우동 534도","경기도 하남시 신장동 537도","5","38","75","좋음"
"2024-01-12","12:26","경기","하남시","천현로","경기도 하남시 천현동 627도","경기도 하남시 창우동 534도","5","40","53","좋음"
"2024-01-12","13:56","경기","하남시","덕산로","경기도 하남시 풍산동 394-9 도","경기도 하남시 천현동 289-11 도","4","31","57","좋음"
"2024-01-12","14:01","경기","하남시","대성로","경기도 하남시 신장동 434-10도","경기도 하남시 상사창동 468-5천","5","30","137","보통"
"2024-01-12","14:07","경기","하남시","서하남로","경기도 하남시 교산동 104-3수","경기도 하남시 감북동 447-4수","5","30","117","보통"
"2024-01-12","14:03","서울","강서구","금낭화로","서울특별시 강서구 방화동 813-17도","서울특별시 강서구 방화동 산 63-2 도","4","40","115","보통"
"2024-01-12","14:17","서울","강서구","하늘길","서울특별시 강서구 방화동 886-15 도","서울특별시 강서구 외발산동 423-1도","5","42","21","매우좋음"
"2024-01-12","14:32","서울","강서구","남부순환로","서울특별시 강서구 방화동 886-15 도","서울특별시 강서구 외발산동 산91-8 임","5","43","13","매우좋음"
"2024-01-12","14:43","서울","강서구","수명로","서울특별시 강서구 외발산동 213도","서울특별시 강서구 내발산동 751-2 도","5","42","4","매우좋음"
"2024-01-12","14:46","서울","강서구","마곡중앙로","서울특별시 강서구 내발산동 751-2 도","서울특별시 강서구 마곡동 228-5제","5","41","78","좋음"
"2024-01-12","15:01","서울","강서구","허준로","서울특별시 강서구 가양동 1457-6도","서울특별시 강서구 가양동 1484-6도","4","37","32","매우좋음"
"2024-01-12","15:13","서울","강서구","등촌로","서울특별시 양천구 목동 605-21도","서울특별시 강서구 화곡동 939-4도","5","36","39","매우좋음"
"2024-01-12","15:21","서울","강서구","국회대로","서울특별시 양천구 목동 409-384천","서울특별시 양천구 신월동 835도","6","30","46","매우좋음"
"2024-01-12","15:35","서울","강서구","가로공원로","서울특별시 강서구 화곡동 662-19도","서울특별시 강서구 화곡동 662-10도","5","32","40","매우좋음"
"2024-01-12","15:38","서울","강서구","강서로","서울특별시 강서구 화곡동 951-6 도","서울특별시 강서구 가양동 439-1제","4","35","58","좋음"
"2024-01-12","16:39","서울","강서구","화곡로","서울특별시 마포구 상암동 496-155천","서울특별시 강서구 화곡동 1089-60도","5","39","33","매우좋음"
"2024-01-12","10:37","서울","관악구","관악로","서울특별시 관악구 봉천동 1000-4도","서울특별시 관악구 신림동 145-6 도","3","53","16","매우좋음"
"2024-01-12","11:01","서울","관악구","남부순환로","서울특별시 동작구 사당동 1112도","서울특별시 관악구 신림동 1674-6도","3","48","92","좋음"
"2024-01-12","14:09","서울","금천구","독산로","서울특별시 금천구 독산동 996도","서울특별시 금천구 시흥동 1000-92도","5","27","71","좋음"
"2024-01-12","16:05","서울","금천구","시흥대로","서울특별시 관악구 신림동 1674-6도","서울특별시 금천구 시흥동 1001-42도","5","28","95","좋음"
"2024-01-12","12:22","서울","동작구","흑석한강로","서울특별시 동작구 흑석동 336-7 도","서울특별시 동작구 흑석동 25-2도","3","38","122","보통"
"2024-01-12","12:28","서울","동작구","노량진로","서울특별시 동작구 본동 475-1도","서울특별시 동작구 대방동 117-7도","4","37","110","보통"
"2024-01-12","10:19","서울","양천구","안양천로","서울특별시 양천구 목동 560도","서울특별시 양천구 신정동 871-30도","3","66","2","매우좋음"
