날짜,지점,강수량(mm)
20201022,이천,0.0
20201023,이천,0.0
20201024,이천,0.0
20201025,이천,0.0
20201026,이천,0.0
20201027,이천,0.0
20201028,이천,0.0
20201029,이천,0.0
20201030,이천,0.0
20201031,이천,0.0
20201101,이천,1.2
20201102,이천,0.0
20201103,이천,1.1
20201104,이천,0.0
20201105,이천,0.0
20201106,이천,0.0
20201107,이천,0.0
20201108,이천,0.0
20201109,이천,0.0
20201110,이천,0.0
20201111,이천,0.0
20201112,이천,0.0
20201113,이천,0.0
20201114,이천,0.0
20201115,이천,0.0
20201116,이천,0.0
20201117,이천,0.0
20201118,이천,4.4
20201119,이천,30.2
20201120,이천,0.0
20201121,이천,0.0
20201122,이천,2.7
20201123,이천,0.0
20201124,이천,0.0
20201125,이천,0.0
20201126,이천,0.0
20201127,이천,0.0
20201128,이천,0.0
20201129,이천,0.0
20201130,이천,0.0
20201201,이천,0.0
20201202,이천,0.0
20201203,이천,0.0
20201204,이천,0.0
20201205,이천,0.0
20201206,이천,0.0
20201207,이천,0.0
20201208,이천,0.0
20201209,이천,0.0
20201210,이천,0.0
20201211,이천,0.0
20201212,이천,0.0
20201213,이천,3.7
20201214,이천,0.0
20201215,이천,0.0
20201216,이천,0.0
20201217,이천,0.0
20201218,이천,0.6
20201219,이천,0.0
20201220,이천,0.0
20201221,이천,0.0
20201222,이천,0.2
20201223,이천,0.0
20201224,이천,0.2
20201225,이천,0.0
20201226,이천,0.0
20201227,이천,0.0
20201228,이천,0.0
20201229,이천,0.6
20201230,이천,0.0
20201231,이천,0.0
20210101,이천,0.0
20210102,이천,0.0
20210103,이천,0.0
20210104,이천,0.0
20210105,이천,0.1
20210106,이천,0.5
20210107,이천,0.5
20210108,이천,0.0
20210109,이천,0.0
20210110,이천,0.0
20210111,이천,0.0
20210112,이천,1.4
20210113,이천,0.0
20210114,이천,0.0
20210115,이천,0.0
20210116,이천,0.0
20210117,이천,0.5
20210118,이천,1.3
20210119,이천,0.0
20210120,이천,0.0
20210121,이천,5.8
20210122,이천,0.6
20210123,이천,0.0
20210124,이천,0.0
20210125,이천,0.0
20210126,이천,3.3
20210127,이천,0.0
20210128,이천,1.3
20210129,이천,0.0
20210130,이천,0.3
20210131,이천,0.0
20210201,이천,3.2
20210202,이천,0.3
20210203,이천,2.2
20210204,이천,1.5
20210205,이천,0.0
20210206,이천,0.0
20210207,이천,0.0
20210208,이천,0.0
20210209,이천,0.0
20210210,이천,0.0
20210211,이천,0.0
20210212,이천,0.0
20210213,이천,0.0
20210214,이천,0.1
20210215,이천,0.5
20210216,이천,2.7
20210217,이천,0.0
20210218,이천,0.0
20210219,이천,0.0
20210220,이천,0.0
20210221,이천,0.0
20210222,이천,0.0
20210223,이천,0.0
20210224,이천,0.0
20210225,이천,0.0
20210226,이천,0.0
20210227,이천,0.1
20210228,이천,0.0
20210301,이천,71.1
20210302,이천,0.6
20210303,이천,0.0
20210304,이천,0.0
20210305,이천,0.0
20210306,이천,0.0
20210307,이천,0.0
20210308,이천,0.0
20210309,이천,0.0
20210310,이천,0.0
20210311,이천,0.0
20210312,이천,1.9
20210313,이천,0.0
20210314,이천,0.0
20210315,이천,0.3
20210316,이천,1.0
20210317,이천,0.0
20210318,이천,0.0
20210319,이천,0.0
20210320,이천,4.7
20210321,이천,0.0
20210322,이천,0.0
20210323,이천,0.0
20210324,이천,0.0
20210325,이천,0.0
20210326,이천,0.0
20210327,이천,19.5
20210328,이천,2.9
20210329,이천,0.3
20210330,이천,0.0
20210331,이천,0.0
20210401,이천,0.0
20210402,이천,0.0
20210403,이천,46.6
20210404,이천,1.4
20210405,이천,0.0
20210406,이천,0.0
20210407,이천,0.0
20210408,이천,0.0
20210409,이천,0.0
20210410,이천,0.0
20210411,이천,0.0
20210412,이천,19.9
20210413,이천,3.7
20210414,이천,0.0
20210415,이천,0.0
20210416,이천,0.0
20210417,이천,0.0
20210418,이천,0.0
20210419,이천,0.0
20210420,이천,0.0
20210421,이천,0.0
20210422,이천,0.0
20210423,이천,0.0
20210424,이천,0.0
20210425,이천,0.0
20210426,이천,0.0
20210427,이천,0.0
20210428,이천,0.6
20210429,이천,4.3
20210430,이천,17.8
20210501,이천,0.9
20210502,이천,2.6
20210503,이천,0.0
20210504,이천,13.6
20210505,이천,1.0
20210506,이천,0.0
20210507,이천,7.5
20210508,이천,0.0
20210509,이천,0.0
20210510,이천,7.1
20210511,이천,0.0
20210512,이천,0.0
20210513,이천,0.0
20210514,이천,0.0
20210515,이천,14.4
20210516,이천,33.2
20210517,이천,10.6
20210518,이천,0.0
20210519,이천,0.0
20210520,이천,6.3
20210521,이천,10.6
20210522,이천,0.0
20210523,이천,0.0
20210524,이천,0.0
20210525,이천,3.9
20210526,이천,4.4
20210527,이천,4.7
20210528,이천,20.7
20210529,이천,0.0
20210530,이천,9.0
20210531,이천,14.3
20210601,이천,0.4
20210602,이천,0.0
20210603,이천,12.5
20210604,이천,0.2
