날짜,지점,강수량(mm)
20201123,양평,0.0
20201124,양평,0.0
20201125,양평,0.0
20201126,양평,0.0
20201127,양평,0.0
20201128,양평,0.0
20201129,양평,0.0
20201130,양평,0.0
20201201,양평,0.0
20201202,양평,0.0
20201203,양평,0.0
20201204,양평,0.0
20201205,양평,0.0
20201206,양평,0.0
20201207,양평,0.0
20201208,양평,0.0
20201209,양평,0.0
20201210,양평,0.0
20201211,양평,0.0
20201212,양평,0.0
20201213,양평,3.5
20201214,양평,0.0
20201215,양평,0.0
20201216,양평,0.0
20201217,양평,0.0
20201218,양평,0.1
20201219,양평,0.0
20201220,양평,0.0
20201221,양평,0.0
20201222,양평,0.0
20201223,양평,0.0
20201224,양평,0.0
20201225,양평,0.0
20201226,양평,0.0
20201227,양평,0.0
20201228,양평,0.8
20201229,양평,0.2
20201230,양평,0.0
20201231,양평,0.0
20210101,양평,0.0
20210102,양평,0.0
20210103,양평,0.0
20210104,양평,0.0
20210105,양평,0.0
20210106,양평,5.3
20210107,양평,0.6
20210108,양평,0.0
20210109,양평,0.0
20210110,양평,0.0
20210111,양평,0.0
20210112,양평,1.8
20210113,양평,0.0
20210114,양평,0.0
20210115,양평,0.5
20210116,양평,0.0
20210117,양평,0.5
20210118,양평,2.7
20210119,양평,0.0
20210120,양평,0.0
20210121,양평,7.4
20210122,양평,0.2
20210123,양평,0.0
20210124,양평,0.0
20210125,양평,0.0
20210126,양평,3.3
20210127,양평,0.0
20210128,양평,1.9
20210129,양평,0.0
20210130,양평,0.1
20210131,양평,0.0
20210201,양평,2.2
20210202,양평,0.0
20210203,양평,1.9
20210204,양평,1.0
20210205,양평,0.0
20210206,양평,0.0
20210207,양평,0.0
20210208,양평,0.0
20210209,양평,0.0
20210210,양평,0.0
20210211,양평,0.0
20210212,양평,0.0
20210213,양평,0.0
20210214,양평,0.1
20210215,양평,0.6
20210216,양평,1.0
20210217,양평,0.0
20210218,양평,0.0
20210219,양평,0.0
20210220,양평,0.0
20210221,양평,0.0
20210222,양평,0.0
20210223,양평,0.0
20210224,양평,0.0
20210225,양평,0.0
20210226,양평,0.0
20210227,양평,0.0
20210228,양평,0.0
20210301,양평,72.2
20210302,양평,0.1
20210303,양평,0.0
20210304,양평,0.0
20210305,양평,0.0
20210306,양평,0.0
20210307,양평,0.0
20210308,양평,0.0
20210309,양평,0.0
20210310,양평,0.0
20210311,양평,0.0
20210312,양평,1.5
20210313,양평,0.0
20210314,양평,0.0
20210315,양평,0.2
20210316,양평,1.7
20210317,양평,0.0
20210318,양평,0.0
20210319,양평,0.0
20210320,양평,4.6
20210321,양평,0.0
20210322,양평,0.0
20210323,양평,0.0
20210324,양평,0.0
20210325,양평,0.0
20210326,양평,0.0
20210327,양평,19.1
20210328,양평,6.4
20210329,양평,0.1
20210330,양평,0.0
20210331,양평,0.0
20210401,양평,0.0
20210402,양평,0.0
20210403,양평,47.9
20210404,양평,1.4
20210405,양평,0.0
20210406,양평,0.0
20210407,양평,0.0
20210408,양평,0.0
20210409,양평,0.0
20210410,양평,0.0
20210411,양평,0.0
20210412,양평,20.5
20210413,양평,4.4
20210414,양평,0.0
20210415,양평,0.0
20210416,양평,0.1
20210417,양평,0.6
20210418,양평,0.0
20210419,양평,0.0
20210420,양평,0.0
20210421,양평,0.0
20210422,양평,0.0
20210423,양평,0.0
20210424,양평,0.0
20210425,양평,0.0
20210426,양평,0.0
20210427,양평,0.0
20210428,양평,1.2
20210429,양평,3.8
20210430,양평,16.3
20210501,양평,6.2
20210502,양평,0.1
20210503,양평,0.0
20210504,양평,13.0
20210505,양평,0.6
20210506,양평,0.0
20210507,양평,6.3
20210508,양평,0.0
20210509,양평,0.0
20210510,양평,0.0
20210511,양평,0.0
20210512,양평,0.0
20210513,양평,0.0
20210514,양평,0.0
20210515,양평,8.1
20210516,양평,49.1
20210517,양평,4.4
20210518,양평,0.0
20210519,양평,0.0
20210520,양평,0.5
20210521,양평,9.9
20210522,양평,0.0
20210523,양평,0.0
20210524,양평,0.0
20210525,양평,6.1
20210526,양평,0.0
20210527,양평,5.6
20210528,양평,19.6
20210529,양평,0.6
20210530,양평,8.9
20210531,양평,9.7
20210601,양평,0.3
20210602,양평,0.0
20210603,양평,13.5
20210604,양평,0.3
20210605,양평,0.0
20210606,양평,0.0
20210607,양평,0.0
20210608,양평,0.0
20210609,양평,0.0
20210610,양평,1.9
20210611,양평,17.3
20210612,양평,0.0
20210613,양평,0.0
20210614,양평,0.0
20210615,양평,1.9
20210616,양평,0.0
20210617,양평,0.0
20210618,양평,6.8
20210619,양평,0.0
20210620,양평,0.0
20210621,양평,0.0
20210622,양평,12.3
20210623,양평,4.3
20210624,양평,0.0
20210625,양평,0.0
20210626,양평,8.4
20210627,양평,0.0
20210628,양평,1.8
20210629,양평,0.0
20210630,양평,0.0
20210701,양평,0.0
20210702,양평,0.0
20210703,양평,43.2
20210704,양평,24.1
20210705,양평,0.0
20210706,양평,0.0
20210707,양평,2.0
20210708,양평,3.1
20210709,양평,0.4
20210710,양평,5.7
20210711,양평,15.6
20210712,양평,0.0
20210713,양평,0.0
20210714,양평,0.0
20210715,양평,17.3
20210716,양평,3.2
20210717,양평,0.0
20210718,양평,0.0
20210719,양평,0.0
20210720,양평,0.0
20210721,양평,0.0
20210722,양평,0.0
20210723,양평,0.0
20210724,양평,0.0
20210725,양평,0.0
20210726,양평,0.0
20210727,양평,9.8
20210728,양평,0.0
20210729,양평,0.0
20210730,양평,0.0
20210731,양평,2.9
20210801,양평,26.1
20210802,양평,3.1
20210803,양평,0.0
20210804,양평,0.0
20210805,양평,0.0
20210806,양평,0.0
20210807,양평,0.0
20210808,양평,24.0
20210809,양평,0.0
20210810,양평,18.7
20210811,양평,0.0
20210812,양평,0.0
20210813,양평,0.0
20210814,양평,0.0
20210815,양평,0.0
20210816,양평,0.0
20210817,양평,0.0
20210818,양평,1.9
20210819,양평,0.0
20210820,양평,0.5
20210821,양평,30.3
20210822,양평,0.0
20210823,양평,9.9
20210824,양평,7.4
20210825,양평,3.8
20210826,양평,0.0
20210827,양평,0.7
20210828,양평,0.0
20210829,양평,2.2
20210830,양평,0.0
20210831,양평,62.0
20210901,양평,18.7
20210902,양평,0.0
20210903,양평,0.0
20210904,양평,0.0
20210905,양평,0.0
20210906,양평,5.8
20210907,양평,29.7
20210908,양평,1.3
20210909,양평,0.0
20210910,양평,0.0
20210911,양평,0.0
20210912,양평,0.0
20210913,양평,0.0
20210914,양평,0.0
20210915,양평,0.0
20210916,양평,0.0
20210917,양평,0.0
20210918,양평,0.0
20210919,양평,0.0
20210920,양평,0.0
20210921,양평,38.8
20210922,양평,31.1
20210923,양평,0.0
20210924,양평,0.0
20210925,양평,0.0
20210926,양평,0.0
20210927,양평,0.0
20210928,양평,1.6
20210929,양평,21.9
20210930,양평,0.0
20211001,양평,4.3
20211002,양평,1.3
20211003,양평,0.0
20211004,양평,0.0
20211005,양평,0.0
20211006,양평,4.1
20211007,양평,1.4
20211008,양평,2.5
20211009,양평,0.1
20211010,양평,11.6
20211011,양평,0.1
20211012,양평,0.0
20211013,양평,0.0
20211014,양평,0.0
20211015,양평,1.3
20211016,양평,1.2
20211017,양평,0.0
20211018,양평,0.2
20211019,양평,5.9
20211020,양평,0.0
20211021,양평,0.0
20211022,양평,0.0
20211023,양평,0.0
20211024,양평,0.0
20211025,양평,0.0
20211026,양평,0.0
20211027,양평,0.0
20211028,양평,0.0
20211029,양평,0.0
20211030,양평,0.0
20211031,양평,4.3
20211101,양평,0.0
20211102,양평,0.0
20211103,양평,0.0
20211104,양평,0.0
20211105,양평,0.0
20211106,양평,0.0
20211107,양평,0.0
20211108,양평,20.6
20211109,양평,2.2
20211110,양평,0.1
20211111,양평,0.0
20211112,양평,0.0
20211113,양평,0.0
20211114,양평,0.0
20211115,양평,0.0
20211116,양평,0.0
20211117,양평,0.0
20211118,양평,0.0
20211119,양평,0.0
20211120,양평,0.0
20211121,양평,1.6
20211122,양평,4.2
20211123,양평,0.1
20211124,양평,0.0
20211125,양평,0.2
20211126,양평,0.0
20211127,양평,0.0
20211128,양평,0.0
20211129,양평,0.0
20211130,양평,26.9
20211201,양평,0.0
20211202,양평,0.4
20211203,양평,0.6
20211204,양평,0.0
20211205,양평,0.0
20211206,양평,0.0
20211207,양평,0.0
20211208,양평,0.0
20211209,양평,0.0
20211210,양평,0.1
20211211,양평,0.0
20211212,양평,0.0
20211213,양평,0.0
20211214,양평,0.9
20211215,양평,2.3
20211216,양평,0.0
20211217,양평,0.0
20211218,양평,0.9
20211219,양평,1.5
20211220,양평,0.1
20211221,양평,0.0
20211222,양평,0.0
20211223,양평,0.0
20211224,양평,0.0
20211225,양평,0.0
20211226,양평,0.0
20211227,양평,0.0
20211228,양평,0.0
20211229,양평,0.4
20211230,양평,0.0
20211231,양평,0.0
20220101,양평,0.0
20220102,양평,0.2
20220103,양평,0.0
20220104,양평,0.0
20220105,양평,0.0
20220106,양평,0.0
20220107,양평,0.0
20220108,양평,0.0
20220109,양평,0.0
20220110,양평,0.0
20220111,양평,0.9
20220112,양평,0.0
20220113,양평,0.0
20220114,양평,0.0
20220115,양평,0.0
20220116,양평,0.0
20220117,양평,0.1
20220118,양평,0.0
20220119,양평,1.1
20220120,양평,0.0
20220121,양평,0.0
20220122,양평,0.0
20220123,양평,0.0
20220124,양평,0.0
20220125,양평,1.0
20220126,양평,0.0
20220127,양평,0.0
20220128,양평,0.0
20220129,양평,0.0
20220130,양평,0.0
20220131,양평,0.3
20220201,양평,2.1
20220202,양평,0.0
20220203,양평,0.0
20220204,양평,0.0
20220205,양평,0.0
20220206,양평,0.0
20220207,양평,0.0
20220208,양평,0.0
20220209,양평,0.0
20220210,양평,0.0
20220211,양평,0.0
20220212,양평,0.0
20220213,양평,0.0
20220214,양평,0.6
20220215,양평,0.0
20220216,양평,0.0
20220217,양평,0.0
20220218,양평,0.0
20220219,양평,0.0
20220220,양평,0.0
20220221,양평,0.0
20220222,양평,0.0
20220223,양평,0.0
20220224,양평,0.0
20220225,양평,0.0
20220226,양평,4.0
20220227,양평,0.0
20220228,양평,0.0
20220301,양평,2.9
20220302,양평,0.0
20220303,양평,0.0
20220304,양평,0.0
20220305,양평,0.0
20220306,양평,0.0
20220307,양평,0.0
20220308,양평,0.0
20220309,양평,0.0
20220310,양평,0.0
20220311,양평,0.0
20220312,양평,0.0
20220313,양평,24.4
20220314,양평,8.0
20220315,양평,0.0
20220316,양평,0.0
20220317,양평,0.1
20220318,양평,0.0
20220319,양평,19.7
20220320,양평,0.2
20220321,양평,0.0
20220322,양평,0.0
20220323,양평,0.0
20220324,양평,0.0
20220325,양평,10.7
20220326,양평,22.2
20220327,양평,0.0
20220328,양평,0.0
20220329,양평,0.0
20220330,양평,0.6
20220331,양평,0.0
20220401,양평,0.0
20220402,양평,0.0
20220403,양평,0.0
20220404,양평,0.0
20220405,양평,0.0
