날짜,지점,강수량(mm)
20200118,수원,0.0
20200119,수원,0.4
20200120,수원,0.0
20200121,수원,0.0
20200122,수원,0.0
20200123,수원,0.0
20200124,수원,0.0
20200125,수원,0.0
20200126,수원,0.0
20200127,수원,1.4
20200128,수원,0.1
20200129,수원,0.0
20200130,수원,0.0
20200131,수원,0.0
20200201,수원,0.0
20200202,수원,0.0
20200203,수원,0.1
20200204,수원,1.1
20200205,수원,0.0
20200206,수원,0.0
20200207,수원,0.0
20200208,수원,0.0
20200209,수원,0.0
20200210,수원,0.0
20200211,수원,0.0
20200212,수원,10.5
20200213,수원,0.0
20200214,수원,0.0
20200215,수원,1.7
20200216,수원,8.0
20200217,수원,0.4
20200218,수원,0.0
20200219,수원,0.0
20200220,수원,0.0
20200221,수원,5.1
20200222,수원,4.5
20200223,수원,0.0
20200224,수원,0.0
20200225,수원,22.6
20200226,수원,0.0
20200227,수원,0.0
20200228,수원,5.2
20200229,수원,0.0
20200301,수원,0.0
20200302,수원,0.0
20200303,수원,0.0
20200304,수원,0.2
20200305,수원,0.0
20200306,수원,0.0
20200307,수원,0.0
20200308,수원,0.0
20200309,수원,0.2
20200310,수원,7.3
20200311,수원,0.0
20200312,수원,0.0
20200313,수원,0.1
20200314,수원,0.0
20200315,수원,0.0
20200316,수원,0.0
20200317,수원,0.0
20200318,수원,0.0
20200319,수원,0.0
20200320,수원,0.0
20200321,수원,0.0
20200322,수원,0.0
20200323,수원,0.0
20200324,수원,0.0
20200325,수원,0.0
20200326,수원,4.1
20200327,수원,7.6
20200328,수원,0.0
20200329,수원,0.0
20200330,수원,0.0
20200331,수원,0.0
20200401,수원,0.0
20200402,수원,0.0
20200403,수원,0.0
20200404,수원,0.0
20200405,수원,0.0
20200406,수원,0.0
20200407,수원,0.0
20200408,수원,0.0
20200409,수원,0.0
20200410,수원,0.0
20200411,수원,0.0
20200412,수원,0.0
20200413,수원,0.0
20200414,수원,0.0
20200415,수원,0.0
20200416,수원,0.0
20200417,수원,4.1
20200418,수원,0.0
20200419,수원,11.5
20200420,수원,0.2
20200421,수원,0.0
20200422,수원,0.0
20200423,수원,0.0
20200424,수원,0.0
20200425,수원,0.0
20200426,수원,0.0
20200427,수원,0.0
20200428,수원,0.0
20200429,수원,0.0
20200430,수원,0.0
20200501,수원,0.0
20200502,수원,0.1
20200503,수원,0.6
20200504,수원,0.0
20200505,수원,2.5
20200506,수원,0.0
20200507,수원,0.0
20200508,수원,3.1
20200509,수원,23.2
20200510,수원,0.5
20200511,수원,1.2
20200512,수원,1.0
20200513,수원,0.0
20200514,수원,0.0
20200515,수원,12.6
20200516,수원,1.2
20200517,수원,0.1
20200518,수원,36.7
20200519,수원,3.9
20200520,수원,0.0
20200521,수원,0.0
20200522,수원,0.0
20200523,수원,0.0
20200524,수원,9.9
20200525,수원,0.0
20200526,수원,0.1
20200527,수원,0.0
20200528,수원,0.0
20200529,수원,0.0
20200530,수원,0.0
20200531,수원,1.2
20200601,수원,0.2
20200602,수원,1.1
20200603,수원,0.1
20200604,수원,0.4
20200605,수원,0.0
20200606,수원,0.0
20200607,수원,0.0
20200608,수원,0.0
20200609,수원,0.0
20200610,수원,10.8
20200611,수원,0.0
20200612,수원,0.0
20200613,수원,0.1
20200614,수원,1.1
20200615,수원,0.0
20200616,수원,0.0
20200617,수원,0.0
20200618,수원,0.0
20200619,수원,0.4
20200620,수원,0.0
20200621,수원,0.0
20200622,수원,0.0
20200623,수원,0.0
20200624,수원,14.1
20200625,수원,4.4
20200626,수원,2.1
20200627,수원,0.0
20200628,수원,0.0
20200629,수원,29.5
20200630,수원,26.8
20200701,수원,0.5
20200702,수원,0.6
20200703,수원,0.5
20200704,수원,1.0
20200705,수원,0.0
20200706,수원,0.0
20200707,수원,0.0
20200708,수원,0.0
20200709,수원,0.0
20200710,수원,0.8
20200711,수원,0.0
20200712,수원,4.8
20200713,수원,47.2
20200714,수원,16.2
20200715,수원,0.2
20200716,수원,0.0
20200717,수원,0.0
20200718,수원,0.0
20200719,수원,35.6
20200720,수원,1.8
20200721,수원,0.0
20200722,수원,92.9
20200723,수원,90.1
20200724,수원,1.4
20200725,수원,0.0
20200726,수원,0.0
20200727,수원,1.9
20200728,수원,1.9
20200729,수원,87.0
20200730,수원,0.2
20200731,수원,0.1
20200801,수원,28.7
20200802,수원,86.7
20200803,수원,96.9
20200804,수원,0.2
20200805,수원,20.5
20200806,수원,131.5
20200807,수원,0.2
20200808,수원,12.3
20200809,수원,134.2
20200810,수원,22.3
20200811,수원,16.2
20200812,수원,0.0
20200813,수원,0.0
20200814,수원,0.0
20200815,수원,46.6
20200816,수원,0.0
20200817,수원,0.0
20200818,수원,0.0
20200819,수원,0.0
20200820,수원,0.0
20200821,수원,0.0
20200822,수원,30.2
20200823,수원,0.0
20200824,수원,0.0
20200825,수원,0.0
20200826,수원,1.0
20200827,수원,10.9
20200828,수원,2.3
20200829,수원,18.3
20200830,수원,0.1
20200831,수원,0.2
20200901,수원,0.4
20200902,수원,17.9
20200903,수원,31.5
20200904,수원,0.0
20200905,수원,0.0
20200906,수원,9.4
20200907,수원,59.9
20200908,수원,0.0
20200909,수원,10.8
20200910,수원,0.0
20200911,수원,6.3
20200912,수원,8.3
20200913,수원,0.0
20200914,수원,0.0
20200915,수원,0.0
20200916,수원,0.0
20200917,수원,0.0
20200918,수원,0.0
20200919,수원,10.2
20200920,수원,0.0
20200921,수원,0.0
20200922,수원,0.0
20200923,수원,0.0
20200924,수원,0.0
20200925,수원,0.0
20200926,수원,0.0
20200927,수원,0.0
20200928,수원,0.0
20200929,수원,0.0
20200930,수원,8.7
20201001,수원,0.0
20201002,수원,0.0
20201003,수원,21.9
20201004,수원,0.0
20201005,수원,0.0
20201006,수원,0.0
20201007,수원,0.0
20201008,수원,0.0
20201009,수원,0.0
20201010,수원,0.0
20201011,수원,0.0
20201012,수원,0.0
20201013,수원,0.0
20201014,수원,0.0
20201015,수원,0.0
20201016,수원,0.0
20201017,수원,0.3
20201018,수원,0.0
20201019,수원,0.0
20201020,수원,0.0
20201021,수원,0.0
20201022,수원,0.0
20201023,수원,0.0
20201024,수원,0.0
20201025,수원,0.0
20201026,수원,0.0
20201027,수원,0.0
20201028,수원,0.0
20201029,수원,0.0
20201030,수원,0.0
20201031,수원,0.0
20201101,수원,3.4
20201102,수원,0.3
20201103,수원,1.4
20201104,수원,0.0
20201105,수원,0.0
20201106,수원,0.0
20201107,수원,0.0
20201108,수원,0.0
20201109,수원,0.0
20201110,수원,0.0
20201111,수원,0.0
20201112,수원,0.0
20201113,수원,0.0
20201114,수원,0.0
20201115,수원,0.0
20201116,수원,0.0
20201117,수원,0.4
20201118,수원,5.1
20201119,수원,43.3
20201120,수원,0.0
20201121,수원,0.0
20201122,수원,2.9
20201123,수원,0.0
20201124,수원,0.0
20201125,수원,0.0
20201126,수원,0.0
20201127,수원,0.0
20201128,수원,0.0
20201129,수원,0.0
20201130,수원,0.0
20201201,수원,0.0
20201202,수원,0.0
20201203,수원,0.0
20201204,수원,0.0
20201205,수원,0.0
20201206,수원,0.0
20201207,수원,0.0
20201208,수원,0.0
20201209,수원,0.0
20201210,수원,0.0
20201211,수원,0.0
20201212,수원,0.0
20201213,수원,2.4
20201214,수원,0.0
20201215,수원,0.0
20201216,수원,0.0
20201217,수원,0.0
20201218,수원,1.1
20201219,수원,0.0
20201220,수원,0.0
20201221,수원,0.0
20201222,수원,0.7
20201223,수원,0.0
20201224,수원,0.2
20201225,수원,0.0
20201226,수원,0.0
20201227,수원,0.0
20201228,수원,0.0
20201229,수원,0.2
20201230,수원,0.0
20201231,수원,0.0
20210101,수원,0.0
20210102,수원,0.0
20210103,수원,0.0
20210104,수원,0.0
20210105,수원,0.0
20210106,수원,5.7
20210107,수원,0.0
20210108,수원,0.0
20210109,수원,0.0
20210110,수원,0.0
20210111,수원,0.0
20210112,수원,1.5
20210113,수원,0.0
20210114,수원,0.0
20210115,수원,0.0
20210116,수원,0.0
20210117,수원,1.1
20210118,수원,0.3
20210119,수원,0.0
20210120,수원,0.0
20210121,수원,9.1
20210122,수원,0.0
20210123,수원,0.0
20210124,수원,0.0
20210125,수원,0.0
20210126,수원,4.1
20210127,수원,0.0
20210128,수원,2.3
20210129,수원,0.0
20210130,수원,0.0
20210131,수원,0.0
20210201,수원,1.7
20210202,수원,0.1
20210203,수원,3.8
20210204,수원,1.6
20210205,수원,0.0
20210206,수원,0.0
20210207,수원,0.0
20210208,수원,0.0
20210209,수원,0.0
20210210,수원,0.0
20210211,수원,0.0
20210212,수원,0.0
20210213,수원,0.0
20210214,수원,0.0
20210215,수원,0.6
20210216,수원,1.9
20210217,수원,0.0
20210218,수원,0.0
20210219,수원,0.0
20210220,수원,0.0
20210221,수원,0.0
20210222,수원,0.0
20210223,수원,0.0
20210224,수원,0.0
20210225,수원,0.0
20210226,수원,0.0
20210227,수원,0.0
20210228,수원,0.0
20210301,수원,70.7
20210302,수원,0.2
20210303,수원,0.0
20210304,수원,0.0
20210305,수원,0.0
20210306,수원,0.0
20210307,수원,0.0
20210308,수원,0.0
20210309,수원,0.0
20210310,수원,0.0
20210311,수원,0.0
20210312,수원,0.2
20210313,수원,0.0
20210314,수원,0.0
20210315,수원,0.2
20210316,수원,2.4
20210317,수원,0.0
20210318,수원,0.0
20210319,수원,0.0
20210320,수원,3.7
20210321,수원,0.0
20210322,수원,0.0
20210323,수원,0.0
20210324,수원,0.0
20210325,수원,0.0
20210326,수원,0.0
20210327,수원,20.1
20210328,수원,5.2
20210329,수원,0.1
20210330,수원,0.0
20210331,수원,0.0
20210401,수원,0.0
20210402,수원,0.0
20210403,수원,46.7
20210404,수원,0.5
20210405,수원,0.0
20210406,수원,0.0
20210407,수원,0.0
20210408,수원,0.0
20210409,수원,0.0
20210410,수원,0.0
20210411,수원,0.0
20210412,수원,20.1
20210413,수원,7.8
20210414,수원,0.0
20210415,수원,0.0
20210416,수원,0.4
20210417,수원,0.0
20210418,수원,0.0
20210419,수원,0.0
20210420,수원,0.0
20210421,수원,0.0
20210422,수원,0.0
20210423,수원,0.0
20210424,수원,0.0
20210425,수원,0.0
20210426,수원,0.0
20210427,수원,0.0
20210428,수원,1.8
20210429,수원,6.3
20210430,수원,22.8
20210501,수원,9.1
20210502,수원,2.2
20210503,수원,0.0
20210504,수원,18.8
20210505,수원,0.1
20210506,수원,0.0
20210507,수원,8.9
20210508,수원,0.0
20210509,수원,0.0
20210510,수원,18.5
20210511,수원,0.0
20210512,수원,0.0
20210513,수원,0.0
20210514,수원,0.0
20210515,수원,5.2
20210516,수원,32.6
20210517,수원,3.8
20210518,수원,0.0
20210519,수원,0.0
20210520,수원,11.6
20210521,수원,11.6
20210522,수원,0.0
20210523,수원,0.0
20210524,수원,0.0
20210525,수원,5.4
20210526,수원,0.0
20210527,수원,6.5
20210528,수원,21.7
20210529,수원,0.0
20210530,수원,18.7
20210531,수원,4.5
20210601,수원,0.6
20210602,수원,0.0
20210603,수원,17.2
20210604,수원,0.0
20210605,수원,0.0
20210606,수원,0.0
20210607,수원,0.0
20210608,수원,0.1
20210609,수원,0.0
20210610,수원,8.3
20210611,수원,7.3
20210612,수원,0.0
20210613,수원,0.0
20210614,수원,0.0
20210615,수원,0.7
20210616,수원,0.0
20210617,수원,0.1
20210618,수원,6.2
20210619,수원,0.0
20210620,수원,0.0
20210621,수원,0.0
20210622,수원,0.0
20210623,수원,0.2
20210624,수원,0.0
20210625,수원,0.0
20210626,수원,7.4
20210627,수원,0.2
20210628,수원,0.9
20210629,수원,0.9
20210630,수원,0.0
20210701,수원,0.0
20210702,수원,0.0
20210703,수원,33.3
20210704,수원,12.6
20210705,수원,0.0
20210706,수원,0.3
20210707,수원,23.0
20210708,수원,4.2
20210709,수원,0.0
20210710,수원,2.1
20210711,수원,0.0
20210712,수원,0.0
20210713,수원,0.0
20210714,수원,0.0
20210715,수원,0.0
20210716,수원,21.8
20210717,수원,0.0
20210718,수원,20.1
20210719,수원,6.3
20210720,수원,0.0
20210721,수원,0.0
20210722,수원,0.0
20210723,수원,0.0
20210724,수원,0.0
20210725,수원,0.0
20210726,수원,0.0
20210727,수원,0.0
20210728,수원,7.5
20210729,수원,0.0
20210730,수원,0.0
20210731,수원,3.2
20210801,수원,14.3
20210802,수원,1.1
20210803,수원,0.0
20210804,수원,0.0
20210805,수원,0.0
20210806,수원,0.0
20210807,수원,0.0
20210808,수원,0.0
20210809,수원,0.0
20210810,수원,0.0
20210811,수원,1.5
20210812,수원,0.0
20210813,수원,0.0
20210814,수원,0.0
20210815,수원,0.0
20210816,수원,0.0
20210817,수원,1.5
20210818,수원,31.1
20210819,수원,0.0
20210820,수원,6.5
20210821,수원,22.7
20210822,수원,0.0
20210823,수원,13.2
20210824,수원,13.7
20210825,수원,1.8
20210826,수원,0.0
20210827,수원,3.5
20210828,수원,0.0
20210829,수원,8.1
20210830,수원,0.0
20210831,수원,42.1
20210901,수원,70.9
20210902,수원,0.0
20210903,수원,0.0
20210904,수원,0.0
20210905,수원,0.0
20210906,수원,16.7
20210907,수원,17.8
20210908,수원,0.4
20210909,수원,0.0
20210910,수원,0.0
20210911,수원,0.0
20210912,수원,0.0
20210913,수원,0.0
20210914,수원,0.0
20210915,수원,0.0
20210916,수원,0.0
20210917,수원,0.0
20210918,수원,0.0
20210919,수원,0.0
20210920,수원,0.0
20210921,수원,30.1
20210922,수원,15.6
20210923,수원,0.0
20210924,수원,0.0
20210925,수원,0.0
20210926,수원,0.0
20210927,수원,0.0
20210928,수원,1.2
20210929,수원,11.4
20210930,수원,0.0
20211001,수원,6.2
20211002,수원,1.9
20211003,수원,0.0
20211004,수원,0.0
20211005,수원,0.0
20211006,수원,0.8
20211007,수원,3.2
20211008,수원,2.5
20211009,수원,0.2
20211010,수원,9.1
20211011,수원,0.1
20211012,수원,0.0
20211013,수원,0.0
20211014,수원,0.0
20211015,수원,0.5
20211016,수원,0.0
20211017,수원,0.0
20211018,수원,0.0
20211019,수원,11.3
20211020,수원,0.0
20211021,수원,0.0
20211022,수원,0.0
20211023,수원,0.0
20211024,수원,0.0
