,SO2,CO,O3,NO2,PM10,PM25,지역명,year,month,day,hour
0,0.0029992014126478607,0.864809204611148,0.0010520058660321986,0.04236756619196125,33.21484537408975,30.504824306992965,강남구,2024,1,1,0
1,0.002980738778520517,0.8629926318408949,-4.1564441430817474e-05,0.042379334634807204,33.27820546661624,30.588167651796045,강남구,2024,1,1,1
2,0.0029773570956232224,0.8636788028185188,-0.0005508911045872744,0.04237954209924846,33.29689100425918,30.601927118261397,강남구,2024,1,1,2
3,0.002976737694342832,0.8634196166090571,-0.0007881082711761396,0.042379545756613755,33.30240155992732,30.60419872036542,강남구,2024,1,1,3
4,0.0029766242425622244,0.8635175185800903,-0.0008985913622747174,0.042379545821089,33.30402667900882,30.604573747706198,강남구,2024,1,1,4
5,0.0029766034623234187,0.8634805382332111,-0.0009500484873817399,0.042379545822225625,33.304505943204326,30.604635662381344,강남구,2024,1,1,5
6,0.0029765996561396594,0.8634945067574489,-0.0009740144689446312,0.042379545822245665,33.30464728310471,30.604645884108088,강남구,2024,1,1,6
7,0.0029765989589852645,0.863489230450279,-0.000985176543605395,0.04237954582224602,33.304688965683184,30.604647571651427,강남구,2024,1,1,7
8,0.002976598831291942,0.8634912234609132,-0.000990375242035731,0.042379545822246026,33.304701258300796,30.604647850254306,강남구,2024,1,1,8
9,0.002976598807903171,0.8634904706443579,-0.0009927965182044507,0.042379545822246026,33.30470488351913,30.604647896249904,강남구,2024,1,1,9
10,0.002976598803619199,0.8634907550044894,-0.0009939242193711506,0.042379545822246026,33.304705952633,30.604647903843492,강남구,2024,1,1,10
11,0.002976598802834531,0.8634906475936152,-0.0009944494423662824,0.042379545822246026,33.30470626792559,30.604647905097146,강남구,2024,1,1,11
12,0.0029765988026908084,0.863490688165744,-0.0009946940631955952,0.042379545822246026,33.30470636090859,30.604647905304116,강남구,2024,1,1,12
13,0.0029765988026644835,0.8634906728405021,-0.0009948079945175067,0.042379545822246026,33.304706388330224,30.604647905338286,강남구,2024,1,1,13
14,0.002976598802659662,0.86349067862928,-0.0009948610576444243,0.042379545822246026,33.304706396417146,30.604647905343928,강남구,2024,1,1,14
15,0.002976598802658779,0.8634906764426946,-0.0009948857716158856,0.042379545822246026,33.30470639880206,30.60464790534486,강남구,2024,1,1,15
16,0.002976598802658617,0.8634906772686298,-0.0009948972820643055,0.042379545822246026,33.3047063995054,30.60464790534501,강남구,2024,1,1,16
17,0.0029765988026585876,0.8634906769566507,-0.0009949026430166332,0.042379545822246026,33.30470639971282,30.604647905345036,강남구,2024,1,1,17
18,0.002976598802658582,0.8634906770744941,-0.0009949051398620045,0.042379545822246026,33.30470639977399,30.60464790534504,강남구,2024,1,1,18
19,0.002976598802658581,0.8634906770299814,-0.000994906302759271,0.042379545822246026,33.30470639979203,30.60464790534504,강남구,2024,1,1,19
20,0.002976598802658581,0.8634906770467952,-0.0009949068443747303,0.042379545822246026,33.304706399797354,30.60464790534504,강남구,2024,1,1,20
21,0.002976598802658581,0.8634906770404441,-0.0009949070966302942,0.042379545822246026,33.304706399798924,30.60464790534504,강남구,2024,1,1,21
22,0.002976598802658581,0.8634906770428431,-0.0009949072141174678,0.042379545822246026,33.304706399799386,30.60464790534504,강남구,2024,1,1,22
23,0.002976598802658581,0.8634906770419369,-0.0009949072688367206,0.042379545822246026,33.30470639979952,30.60464790534504,강남구,2024,1,1,23
24,0.002976598802658581,0.8634906770422792,-0.0009949072943220272,0.042379545822246026,33.304706399799564,30.60464790534504,강남구,2024,1,2,0
25,0.002976598802658581,0.8634906770421499,-0.0009949073061917223,0.042379545822246026,33.30470639979958,30.60464790534504,강남구,2024,1,2,1
26,0.002976598802658581,0.8634906770421987,-0.0009949073117199927,0.042379545822246026,33.30470639979958,30.60464790534504,강남구,2024,1,2,2
27,0.002976598802658581,0.8634906770421803,-0.0009949073142947657,0.042379545822246026,33.30470639979958,30.60464790534504,강남구,2024,1,2,3
28,0.002976598802658581,0.8634906770421873,-0.0009949073154939575,0.042379545822246026,33.30470639979958,30.60464790534504,강남구,2024,1,2,4
29,0.002976598802658581,0.8634906770421846,-0.0009949073160524771,0.042379545822246026,33.30470639979958,30.60464790534504,강남구,2024,1,2,5
30,0.002976598802658581,0.8634906770421856,-0.0009949073163126056,0.042379545822246026,33.30470639979958,30.60464790534504,강남구,2024,1,2,6
31,0.002976598802658581,0.8634906770421853,-0.0009949073164337596,0.042379545822246026,33.30470639979958,30.60464790534504,강남구,2024,1,2,7
32,0.002976598802658581,0.8634906770421854,-0.0009949073164901867,0.042379545822246026,33.30470639979958,30.60464790534504,강남구,2024,1,2,8
33,0.002976598802658581,0.8634906770421854,-0.0009949073165164673,0.042379545822246026,33.30470639979958,30.60464790534504,강남구,2024,1,2,9
34,0.002976598802658581,0.8634906770421854,-0.0009949073165287075,0.042379545822246026,33.30470639979958,30.60464790534504,강남구,2024,1,2,10
35,0.002976598802658581,0.8634906770421854,-0.0009949073165344082,0.042379545822246026,33.30470639979958,30.60464790534504,강남구,2024,1,2,11
36,0.002976598802658581,0.8634906770421854,-0.0009949073165370634,0.042379545822246026,33.30470639979958,30.60464790534504,강남구,2024,1,2,12
37,0.002976598802658581,0.8634906770421854,-0.0009949073165383,0.042379545822246026,33.30470639979958,30.60464790534504,강남구,2024,1,2,13
38,0.002976598802658581,0.8634906770421854,-0.000994907316538876,0.042379545822246026,33.30470639979958,30.60464790534504,강남구,2024,1,2,14
39,0.002976598802658581,0.8634906770421854,-0.0009949073165391442,0.042379545822246026,33.30470639979958,30.60464790534504,강남구,2024,1,2,15
