날짜,지점,강수량(mm)
20201210,인천,0.2
20201211,인천,0.0
20201212,인천,0.0
20201213,인천,3.7
20201214,인천,0.0
20201215,인천,0.0
20201216,인천,0.0
20201217,인천,0.1
20201218,인천,1.1
20201219,인천,0.0
20201220,인천,0.0
20201221,인천,0.0
20201222,인천,0.1
20201223,인천,0.0
20201224,인천,0.0
20201225,인천,0.0
20201226,인천,0.0
20201227,인천,0.0
20201228,인천,1.4
20201229,인천,0.0
20201230,인천,0.0
20201231,인천,0.0
20210101,인천,0.0
20210102,인천,0.0
20210103,인천,0.0
20210104,인천,0.0
20210105,인천,0.0
20210106,인천,2.1
20210107,인천,0.0
20210108,인천,0.0
20210109,인천,0.0
20210110,인천,0.0
20210111,인천,0.0
20210112,인천,1.1
20210113,인천,0.0
20210114,인천,0.0
20210115,인천,0.0
20210116,인천,0.0
20210117,인천,0.5
20210118,인천,0.0
20210119,인천,0.0
20210120,인천,0.0
20210121,인천,14.4
20210122,인천,0.0
20210123,인천,0.0
20210124,인천,0.0
20210125,인천,0.0
20210126,인천,0.2
20210127,인천,0.0
20210128,인천,2.5
20210129,인천,0.0
20210130,인천,0.0
20210131,인천,0.0
20210201,인천,0.0
20210202,인천,0.0
20210203,인천,3.3
20210204,인천,0.1
20210205,인천,0.0
20210206,인천,0.0
20210207,인천,0.0
20210208,인천,0.0
20210209,인천,0.0
20210210,인천,0.0
20210211,인천,0.0
20210212,인천,0.0
20210213,인천,0.0
20210214,인천,0.0
20210215,인천,0.8
20210216,인천,2.4
20210217,인천,0.0
20210218,인천,0.0
20210219,인천,0.0
20210220,인천,0.0
20210221,인천,0.0
20210222,인천,0.0
20210223,인천,0.0
20210224,인천,0.0
20210225,인천,0.0
20210226,인천,0.0
20210227,인천,0.0
20210228,인천,0.0
20210301,인천,58.7
20210302,인천,0.0
20210303,인천,0.0
20210304,인천,0.0
20210305,인천,0.0
20210306,인천,0.0
20210307,인천,0.0
20210308,인천,0.0
20210309,인천,0.0
20210310,인천,0.0
20210311,인천,0.0
20210312,인천,0.0
20210313,인천,0.0
20210314,인천,0.0
20210315,인천,0.5
20210316,인천,0.3
20210317,인천,0.0
20210318,인천,0.0
20210319,인천,0.0
20210320,인천,3.4
20210321,인천,0.0
20210322,인천,0.0
20210323,인천,0.0
20210324,인천,0.0
20210325,인천,0.0
20210326,인천,0.0
20210327,인천,22.3
20210328,인천,8.2
20210329,인천,0.0
20210330,인천,0.0
20210331,인천,0.0
20210401,인천,0.0
20210402,인천,0.0
20210403,인천,54.7
20210404,인천,0.5
20210405,인천,0.0
20210406,인천,0.0
20210407,인천,0.0
20210408,인천,0.0
20210409,인천,0.0
20210410,인천,0.0
20210411,인천,0.0
20210412,인천,18.1
20210413,인천,6.0
20210414,인천,0.0
20210415,인천,0.0
20210416,인천,0.4
20210417,인천,0.0
20210418,인천,0.0
20210419,인천,0.0
20210420,인천,0.0
20210421,인천,0.0
20210422,인천,0.0
20210423,인천,0.0
20210424,인천,0.0
20210425,인천,0.0
20210426,인천,0.0
20210427,인천,5.1
20210428,인천,0.1
20210429,인천,7.7
20210430,인천,24.3
20210501,인천,0.7
20210502,인천,1.1
20210503,인천,0.0
20210504,인천,32.3
20210505,인천,0.0
20210506,인천,0.0
20210507,인천,1.9
20210508,인천,0.0
20210509,인천,0.0
20210510,인천,5.2
20210511,인천,0.0
20210512,인천,0.0
20210513,인천,0.0
20210514,인천,0.0
20210515,인천,25.1
20210516,인천,61.4
20210517,인천,2.4
20210518,인천,0.0
20210519,인천,0.0
20210520,인천,7.9
20210521,인천,4.6
20210522,인천,0.0
20210523,인천,0.0
20210524,인천,0.0
20210525,인천,5.3
20210526,인천,0.0
20210527,인천,8.8
20210528,인천,11.1
20210529,인천,0.0
20210530,인천,23.1
20210531,인천,0.6
20210601,인천,0.9
20210602,인천,0.0
20210603,인천,16.1
20210604,인천,0.0
20210605,인천,0.0
20210606,인천,0.0
20210607,인천,0.0
20210608,인천,0.1
20210609,인천,0.0
20210610,인천,7.2
20210611,인천,2.1
20210612,인천,0.0
20210613,인천,0.0
20210614,인천,0.0
20210615,인천,1.6
20210616,인천,0.0
20210617,인천,0.1
20210618,인천,12.1
20210619,인천,0.0
20210620,인천,0.0
20210621,인천,0.0
20210622,인천,0.0
20210623,인천,0.0
20210624,인천,0.0
20210625,인천,0.0
20210626,인천,1.6
20210627,인천,0.0
20210628,인천,3.6
20210629,인천,0.0
20210630,인천,0.0
20210701,인천,0.0
20210702,인천,0.0
20210703,인천,52.7
20210704,인천,12.6
20210705,인천,0.0
20210706,인천,0.0
20210707,인천,0.2
20210708,인천,0.5
20210709,인천,0.0
20210710,인천,10.7
20210711,인천,0.0
20210712,인천,0.0
20210713,인천,0.0
20210714,인천,0.0
20210715,인천,0.0
20210716,인천,5.0
20210717,인천,2.4
20210718,인천,0.1
20210719,인천,0.0
20210720,인천,0.0
20210721,인천,0.0
20210722,인천,0.0
20210723,인천,0.0
20210724,인천,0.0
20210725,인천,0.0
20210726,인천,0.0
20210727,인천,0.0
20210728,인천,0.0
20210729,인천,0.0
20210730,인천,0.0
20210731,인천,0.0
20210801,인천,12.6
20210802,인천,0.1
20210803,인천,0.0
20210804,인천,0.0
20210805,인천,0.0
20210806,인천,0.0
20210807,인천,0.0
20210808,인천,21.5
20210809,인천,0.0
20210810,인천,0.0
20210811,인천,1.4
20210812,인천,0.0
20210813,인천,0.0
20210814,인천,0.0
20210815,인천,0.0
20210816,인천,29.5
20210817,인천,27.6
20210818,인천,7.4
20210819,인천,0.0
20210820,인천,4.5
20210821,인천,59.6
20210822,인천,0.0
20210823,인천,12.2
20210824,인천,8.2
20210825,인천,0.1
20210826,인천,0.0
20210827,인천,0.6
20210828,인천,0.0
20210829,인천,1.0
20210830,인천,0.0
20210831,인천,82.7
20210901,인천,0.0
20210902,인천,1.0
20210903,인천,0.0
20210904,인천,0.0
20210905,인천,0.0
20210906,인천,15.6
20210907,인천,14.1
20210908,인천,0.0
20210909,인천,0.0
20210910,인천,0.0
20210911,인천,0.0
20210912,인천,0.0
20210913,인천,0.0
20210914,인천,0.0
20210915,인천,0.0
20210916,인천,0.0
20210917,인천,0.0
20210918,인천,0.0
20210919,인천,0.0
20210920,인천,0.3
20210921,인천,74.6
20210922,인천,7.0
20210923,인천,0.0
20210924,인천,0.0
20210925,인천,0.0
20210926,인천,0.0
20210927,인천,0.0
20210928,인천,3.5
20210929,인천,9.7
20210930,인천,0.0
20211001,인천,7.8
20211002,인천,0.0
20211003,인천,0.0
20211004,인천,1.8
20211005,인천,0.0
20211006,인천,1.1
20211007,인천,4.6
20211008,인천,1.8
20211009,인천,0.0
20211010,인천,7.0
20211011,인천,0.4
20211012,인천,0.0
20211013,인천,0.0
20211014,인천,0.0
20211015,인천,0.1
20211016,인천,0.0
20211017,인천,0.0
20211018,인천,5.4
20211019,인천,1.6
20211020,인천,0.0
20211021,인천,0.0
20211022,인천,0.0
20211023,인천,0.0
20211024,인천,0.0
20211025,인천,0.0
20211026,인천,0.0
20211027,인천,0.0
20211028,인천,0.0
20211029,인천,0.0
20211030,인천,0.0
20211031,인천,0.0
20211101,인천,0.0
20211102,인천,0.0
20211103,인천,0.0
20211104,인천,2.4
20211105,인천,0.0
20211106,인천,0.0
20211107,인천,0.0
20211108,인천,31.4
20211109,인천,13.3
20211110,인천,0.0
20211111,인천,0.3
20211112,인천,0.0
20211113,인천,0.0
20211114,인천,0.0
20211115,인천,0.0
20211116,인천,0.0
20211117,인천,0.0
20211118,인천,0.8
20211119,인천,0.0
20211120,인천,0.0
20211121,인천,3.1
20211122,인천,0.0
20211123,인천,0.0
20211124,인천,0.0
20211125,인천,0.0
20211126,인천,0.0
20211127,인천,0.0
20211128,인천,0.0
20211129,인천,0.0
20211130,인천,27.7
20211201,인천,0.0
20211202,인천,0.0
20211203,인천,0.4
20211204,인천,0.0
20211205,인천,0.0
20211206,인천,0.0
20211207,인천,0.0
20211208,인천,0.0
20211209,인천,0.0
20211210,인천,0.3
20211211,인천,0.0
20211212,인천,0.0
20211213,인천,0.0
20211214,인천,0.4
20211215,인천,1.8
20211216,인천,0.0
20211217,인천,0.0
20211218,인천,4.6
20211219,인천,0.0
20211220,인천,0.0
20211221,인천,0.0
20211222,인천,0.0
20211223,인천,0.0
20211224,인천,0.1
20211225,인천,0.0
20211226,인천,0.0
20211227,인천,0.0
20211228,인천,0.0
20211229,인천,0.0
20211230,인천,0.0
20211231,인천,0.0
20220101,인천,0.0
20220102,인천,0.3
20220103,인천,0.2
20220104,인천,0.0
20220105,인천,0.0
20220106,인천,0.0
20220107,인천,0.0
20220108,인천,0.0
20220109,인천,0.0
20220110,인천,1.2
20220111,인천,0.0
20220112,인천,0.0
20220113,인천,0.0
20220114,인천,0.0
20220115,인천,0.0
20220116,인천,0.0
20220117,인천,0.4
20220118,인천,0.0
20220119,인천,0.2
20220120,인천,0.0
20220121,인천,0.0
20220122,인천,0.0
20220123,인천,0.0
20220124,인천,0.0
20220125,인천,0.2
20220126,인천,0.0
20220127,인천,0.0
20220128,인천,0.0
20220129,인천,0.0
20220130,인천,0.0
20220131,인천,1.9
20220201,인천,1.2
20220202,인천,0.0
20220203,인천,0.0
20220204,인천,0.0
20220205,인천,0.0
20220206,인천,0.0
20220207,인천,0.0
20220208,인천,0.0
20220209,인천,0.0
20220210,인천,0.0
20220211,인천,0.0
20220212,인천,0.0
20220213,인천,0.0
20220214,인천,1.0
20220215,인천,0.0
20220216,인천,0.0
20220217,인천,0.0
20220218,인천,0.0
20220219,인천,0.0
20220220,인천,0.0
20220221,인천,0.0
20220222,인천,0.0
20220223,인천,0.0
20220224,인천,0.0
20220225,인천,0.0
20220226,인천,0.5
20220227,인천,0.0
20220228,인천,0.0
20220301,인천,4.3
20220302,인천,0.0
20220303,인천,0.0
20220304,인천,0.0
20220305,인천,0.0
20220306,인천,0.0
20220307,인천,0.0
20220308,인천,0.0
20220309,인천,0.0
20220310,인천,0.0
20220311,인천,0.0
20220312,인천,2.5
20220313,인천,32.8
20220314,인천,6.4
20220315,인천,0.0
20220316,인천,0.0
20220317,인천,0.1
20220318,인천,0.0
20220319,인천,12.0
20220320,인천,0.0
20220321,인천,0.0
20220322,인천,0.0
20220323,인천,0.0
20220324,인천,0.0
20220325,인천,9.3
20220326,인천,17.2
20220327,인천,0.0
20220328,인천,0.0
20220329,인천,0.0
20220330,인천,0.0
20220331,인천,0.0
20220401,인천,0.0
20220402,인천,0.0
20220403,인천,0.0
20220404,인천,0.0
20220405,인천,0.0
20220406,인천,0.0
20220407,인천,0.0
20220408,인천,0.0
20220409,인천,0.0
