날짜,지점,강수량(mm)
2019.10.22,119,
2019.10.23,119,
2019.10.24,119,
2019.10.25,119,0
2019.10.26,119,
2019.10.27,119,
2019.10.28,119,2.7
2019.10.29,119,6.4
2019.10.30,119,
2019.10.31,119,
2019.11.1,119,
2019.11.2,119,
2019.11.3,119,
2019.11.4,119,
2019.11.5,119,
2019.11.6,119,
2019.11.7,119,
2019.11.8,119,
2019.11.9,119,
2019.11.10,119,16.1
2019.11.11,119,5.8
2019.11.12,119,
2019.11.13,119,5.7
2019.11.14,119,
2019.11.15,119,10.1
2019.11.16,119,
2019.11.17,119,41.6
2019.11.18,119,10.6
2019.11.19,119,0
2019.11.20,119,
2019.11.21,119,
2019.11.22,119,
2019.11.23,119,0
2019.11.24,119,3.3
2019.11.25,119,
2019.11.26,119,
2019.11.27,119,
2019.11.28,119,
2019.11.29,119,
2019.11.30,119,
2019.12.1,119,4.1
2019.12.2,119,
2019.12.3,119,1.2
2019.12.4,119,2.6
2019.12.5,119,
2019.12.6,119,
2019.12.7,119,0
2019.12.8,119,
2019.12.9,119,
2019.12.10,119,1.6
2019.12.11,119,0.7
2019.12.12,119,
2019.12.13,119,0.9
2019.12.14,119,2
2019.12.15,119,
2019.12.16,119,0
2019.12.17,119,6.2
2019.12.18,119,
2019.12.19,119,
2019.12.20,119,0
2019.12.21,119,0.3
2019.12.22,119,0
2019.12.23,119,3.7
2019.12.24,119,
2019.12.25,119,
2019.12.26,119,1.8
2019.12.27,119,
2019.12.28,119,
2019.12.29,119,0.6
2019.12.30,119,0.5
2019.12.31,119,0
2020.1.1,119,0
2020.1.2,119,
2020.1.3,119,
2020.1.4,119,
2020.1.5,119,
2020.1.6,119,3.9
2020.1.7,119,50.8
2020.1.8,119,4.4
2020.1.9,119,
2020.1.10,119,
2020.1.11,119,
2020.1.12,119,
2020.1.13,119,
2020.1.14,119,
2020.1.15,119,
2020.1.16,119,
2020.1.17,119,
2020.1.18,119,
2020.1.19,119,0.4
2020.1.20,119,0
2020.1.21,119,
2020.1.22,119,0
2020.1.23,119,
2020.1.24,119,
2020.1.25,119,
2020.1.26,119,
2020.1.27,119,1.4
2020.1.28,119,0.1
2020.1.29,119,
2020.1.30,119,
2020.1.31,119,
2020.2.1,119,
2020.2.2,119,0
2020.2.3,119,0.1
2020.2.4,119,1.1
2020.2.5,119,
2020.2.6,119,
2020.2.7,119,0
2020.2.8,119,
2020.2.9,119,
2020.2.10,119,
2020.2.11,119,
2020.2.12,119,10.5
2020.2.13,119,
2020.2.14,119,
2020.2.15,119,1.7
2020.2.16,119,8
2020.2.17,119,0.4
2020.2.18,119,
2020.2.19,119,
2020.2.20,119,
2020.2.21,119,5.1
2020.2.22,119,4.5
2020.2.23,119,
2020.2.24,119,
2020.2.25,119,22.6
2020.2.26,119,
2020.2.27,119,
2020.2.28,119,5.2
2020.2.29,119,
2020.3.1,119,0
2020.3.2,119,0
2020.3.3,119,
2020.3.4,119,0.2
2020.3.5,119,
2020.3.6,119,
2020.3.7,119,
2020.3.8,119,
2020.3.9,119,0.2
2020.3.10,119,7.3
2020.3.11,119,
2020.3.12,119,
2020.3.13,119,0.1
2020.3.14,119,
2020.3.15,119,
2020.3.16,119,
2020.3.17,119,
2020.3.18,119,
2020.3.19,119,
2020.3.20,119,
2020.3.21,119,
2020.3.22,119,
2020.3.23,119,
2020.3.24,119,
2020.3.25,119,
2020.3.26,119,4.1
2020.3.27,119,7.6
2020.3.28,119,
2020.3.29,119,
2020.3.30,119,
2020.3.31,119,
2020.4.1,119,
2020.4.2,119,
2020.4.3,119,
2020.4.4,119,
2020.4.5,119,
2020.4.6,119,
2020.4.7,119,
2020.4.8,119,
2020.4.9,119,
2020.4.10,119,
2020.4.11,119,
2020.4.12,119,
2020.4.13,119,
2020.4.14,119,
2020.4.15,119,
2020.4.16,119,
2020.4.17,119,4.1
2020.4.18,119,
2020.4.19,119,11.5
2020.4.20,119,0.2
2020.4.21,119,
2020.4.22,119,0
2020.4.23,119,
2020.4.24,119,
2020.4.25,119,
2020.4.26,119,
2020.4.27,119,
2020.4.28,119,
2020.4.29,119,
2020.4.30,119,
2020.5.1,119,
2020.5.2,119,0.1
2020.5.3,119,0.6
2020.5.4,119,
2020.5.5,119,2.5
2020.5.6,119,
2020.5.7,119,
2020.5.8,119,3.1
2020.5.9,119,23.2
2020.5.10,119,0.5
2020.5.11,119,1.2
2020.5.12,119,1
2020.5.13,119,
2020.5.14,119,
2020.5.15,119,12.6
2020.5.16,119,1.2
2020.5.17,119,0.1
2020.5.18,119,36.7
2020.5.19,119,3.9
2020.5.20,119,
2020.5.21,119,
2020.5.22,119,0
2020.5.23,119,
2020.5.24,119,9.9
2020.5.25,119,0
2020.5.26,119,0.1
2020.5.27,119,
2020.5.28,119,
2020.5.29,119,
2020.5.30,119,
2020.5.31,119,1.2
2020.6.1,119,0.2
2020.6.2,119,1.1
2020.6.3,119,0.1
2020.6.4,119,0.4
2020.6.5,119,0
2020.6.6,119,
2020.6.7,119,
2020.6.8,119,
2020.6.9,119,
2020.6.10,119,10.8
2020.6.11,119,0
2020.6.12,119,0
2020.6.13,119,0.1
2020.6.14,119,1.1
2020.6.15,119,
2020.6.16,119,
2020.6.17,119,
2020.6.18,119,0
2020.6.19,119,0.4
2020.6.20,119,
2020.6.21,119,
2020.6.22,119,
2020.6.23,119,0
2020.6.24,119,14.1
2020.6.25,119,4.4
2020.6.26,119,2.1
2020.6.27,119,0
2020.6.28,119,
2020.6.29,119,29.5
2020.6.30,119,26.8
2020.7.1,119,0.5
2020.7.2,119,0.6
2020.7.3,119,0.5
2020.7.4,119,1
2020.7.5,119,
2020.7.6,119,
2020.7.7,119,
2020.7.8,119,
2020.7.9,119,
2020.7.10,119,0.8
2020.7.11,119,
2020.7.12,119,4.8
2020.7.13,119,47.2
2020.7.14,119,16.2
2020.7.15,119,0.2
2020.7.16,119,
2020.7.17,119,
2020.7.18,119,
2020.7.19,119,35.6
2020.7.20,119,1.8
2020.7.21,119,
2020.7.22,119,92.9
2020.7.23,119,90.1
2020.7.24,119,1.4
2020.7.25,119,
2020.7.26,119,0
2020.7.27,119,1.9
2020.7.28,119,1.9
2020.7.29,119,87
2020.7.30,119,0.2
2020.7.31,119,0.1
2020.8.1,119,28.7
2020.8.2,119,86.7
2020.8.3,119,96.9
2020.8.4,119,0.2
2020.8.5,119,20.5
2020.8.6,119,131.5
2020.8.7,119,0.2
2020.8.8,119,12.3
2020.8.9,119,134.2
2020.8.10,119,22.3
2020.8.11,119,16.2
2020.8.12,119,0
2020.8.13,119,0
2020.8.14,119,0
2020.8.15,119,46.6
2020.8.16,119,
2020.8.17,119,
2020.8.18,119,
2020.8.19,119,
2020.8.20,119,
2020.8.21,119,0
2020.8.22,119,30.2
2020.8.23,119,
2020.8.24,119,
2020.8.25,119,0
2020.8.26,119,1
2020.8.27,119,10.9
2020.8.28,119,2.3
2020.8.29,119,18.3
2020.8.30,119,0.1
2020.8.31,119,0.2
2020.9.1,119,0.4
2020.9.2,119,17.9
2020.9.3,119,31.5
2020.9.4,119,
2020.9.5,119,0
2020.9.6,119,9.4
2020.9.7,119,59.9
2020.9.8,119,
2020.9.9,119,10.8
2020.9.10,119,0
2020.9.11,119,6.3
2020.9.12,119,8.3
2020.9.13,119,
2020.9.14,119,
2020.9.15,119,
2020.9.16,119,0
2020.9.17,119,
2020.9.18,119,
2020.9.19,119,10.2
2020.9.20,119,
2020.9.21,119,
2020.9.22,119,
2020.9.23,119,
2020.9.24,119,
2020.9.25,119,
2020.9.26,119,
2020.9.27,119,
2020.9.28,119,
2020.9.29,119,
2020.9.30,119,8.7
2020.10.1,119,
2020.10.2,119,0
2020.10.3,119,21.9
2020.10.4,119,0
2020.10.5,119,
2020.10.6,119,
2020.10.7,119,
2020.10.8,119,
2020.10.9,119,
2020.10.10,119,
2020.10.11,119,
2020.10.12,119,
2020.10.13,119,
2020.10.14,119,
2020.10.15,119,
2020.10.16,119,
2020.10.17,119,0.3
2020.10.18,119,
2020.10.19,119,
2020.10.20,119,
2020.10.21,119,
2020.10.22,119,
2020.10.23,119,
2020.10.24,119,
2020.10.25,119,
2020.10.26,119,
2020.10.27,119,
2020.10.28,119,
2020.10.29,119,
2020.10.30,119,
2020.10.31,119,
2020.11.1,119,3.4
2020.11.2,119,0.3
2020.11.3,119,1.4
2020.11.4,119,
2020.11.5,119,
2020.11.6,119,
2020.11.7,119,
2020.11.8,119,
2020.11.9,119,0
2020.11.10,119,
2020.11.11,119,
2020.11.12,119,
2020.11.13,119,
2020.11.14,119,
2020.11.15,119,
2020.11.16,119,
2020.11.17,119,0.4
2020.11.18,119,5.1
2020.11.19,119,43.3
2020.11.20,119,0
2020.11.21,119,0
2020.11.22,119,2.9
2020.11.23,119,
2020.11.24,119,
2020.11.25,119,
2020.11.26,119,
2020.11.27,119,
2020.11.28,119,
2020.11.29,119,0
2020.11.30,119,
2020.12.1,119,
2020.12.2,119,
2020.12.3,119,
2020.12.4,119,
2020.12.5,119,
2020.12.6,119,
2020.12.7,119,
2020.12.8,119,
2020.12.9,119,
2020.12.10,119,0
2020.12.11,119,
2020.12.12,119,
2020.12.13,119,2.4
2020.12.14,119,
2020.12.15,119,
2020.12.16,119,
2020.12.17,119,0
2020.12.18,119,1.1
2020.12.19,119,
2020.12.20,119,
2020.12.21,119,
2020.12.22,119,0.7
2020.12.23,119,
2020.12.24,119,0.2
2020.12.25,119,
2020.12.26,119,0
2020.12.27,119,0
2020.12.28,119,0
2020.12.29,119,0.2
2020.12.30,119,
2020.12.31,119,0
2021.1.1,119,0
2021.1.2,119,
2021.1.3,119,
2021.1.4,119,0
2021.1.5,119,0
2021.1.6,119,5.7
2021.1.7,119,
2021.1.8,119,
