ds,자치구,기온,상대습도,초미세먼지,미세먼지
2024-01-22,Seoul_Grand_Park,,,13.0,14.0
2024-01-22,Seoul_Grand_Park,-6.8,100.0,15.0,16.0
2024-01-22,Seoul_Grand_Park,-6.4,100.0,10.0,11.0
2024-01-22,Seoul_Grand_Park,-6.5,68.0,12.0,13.0
2024-01-22,Seoul_Grand_Park,-7.7,100.0,16.0,17.0
2024-01-22,Seoul_Grand_Park,-7.2,100.0,10.0,11.0
2024-01-22,Seoul_Grand_Park,,,14.0,15.0
2024-01-22,Seoul_Grand_Park,-7.3,69.0,12.0,13.0
2024-01-22,Seoul_Grand_Park,,,13.0,14.0
2024-01-22,Seoul_Grand_Park,-8.2,100.0,16.0,17.0
2024-01-22,Seoul_Grand_Park,-7.8,66.0,11.0,12.0
2024-01-22,Seoul_Grand_Park,-7.6,100.0,11.0,12.0
2024-01-22,Seoul_Grand_Park,-8.2,100.0,9.0,10.0
2024-01-22,Seoul_Grand_Park,,,13.0,14.0
2024-01-22,Seoul_Grand_Park,-8.7,99.0,16.0,17.0
2024-01-22,Seoul_Grand_Park,-8.3,66.0,11.0,12.0
2024-01-22,Seoul_Grand_Park,-8.4,100.0,10.0,11.0
2024-01-22,Seoul_Grand_Park,,,13.0,14.0
2024-01-22,Seoul_Grand_Park,-8.9,100.0,15.0,16.0
2024-01-22,Seoul_Grand_Park,-8.2,69.0,11.0,12.0
2024-01-22,Seoul_Grand_Park,-8.9,100.0,14.0,15.0
2024-01-22,Seoul_Grand_Park,,,12.0,13.0
2024-01-22,Seoul_Grand_Park,-8.6,100.0,9.0,10.0
2024-01-22,Seoul_Grand_Park,-7.8,75.0,9.0,10.0
2024-01-22,Seoul_Grand_Park,-8.0,96.0,12.0,13.0
2024-01-22,Seoul_Grand_Park,,,11.0,12.0
2024-01-22,Seoul_Grand_Park,-8.2,98.0,8.0,9.0
2024-01-22,Seoul_Grand_Park,-6.9,60.0,9.0,10.0
2024-01-22,Seoul_Grand_Park,,,10.0,11.0
2024-01-22,Seoul_Grand_Park,-7.7,93.0,8.0,9.0
2024-01-22,Seoul_Grand_Park,-7.9,88.0,11.0,12.0
2024-01-22,Seoul_Grand_Park,-6.8,56.0,9.0,10.0
2024-01-22,Seoul_Grand_Park,-7.4,84.0,12.0,13.0
2024-01-22,Seoul_Grand_Park,-7.5,85.0,8.0,9.0
2024-01-22,Seoul_Grand_Park,,,11.0,12.0
2024-01-22,Seoul_Grand_Park,-6.5,54.0,10.0,11.0
2024-01-22,Seoul_Grand_Park,-7.4,85.0,8.0,9.0
2024-01-22,Seoul_Grand_Park,,,11.0,12.0
2024-01-22,Seoul_Grand_Park,-7.5,82.0,12.0,13.0
2024-01-22,Seoul_Grand_Park,-6.6,55.0,10.0,11.0
2024-01-22,Seoul_Grand_Park,,,12.0,13.0
2024-01-22,Seoul_Grand_Park,-7.7,85.0,13.0,14.0
2024-01-22,Seoul_Grand_Park,-7.6,90.0,9.0,10.0
2024-01-22,Seoul_Grand_Park,-7.0,57.0,10.0,11.0
2024-01-22,Seoul_Grand_Park,,,14.0,15.0
2024-01-22,Seoul_Grand_Park,-7.9,75.0,10.0,11.0
2024-01-22,Seoul_Grand_Park,-7.9,81.0,16.0,17.0
2024-01-22,Seoul_Grand_Park,-7.5,56.0,12.0,13.0
2024-01-22,Seoul_Grand_Park,,,15.0,16.0
2024-01-22,Seoul_Grand_Park,-8.4,77.0,18.0,19.0
2024-01-22,Seoul_Grand_Park,-8.3,69.0,11.0,12.0
2024-01-22,Seoul_Grand_Park,-7.7,54.0,15.0,16.0
2024-01-22,Seoul_Grand_Park,,,15.0,16.0
2024-01-22,Seoul_Grand_Park,-8.9,77.0,18.0,19.0
2024-01-22,Seoul_Grand_Park,-8.6,67.0,11.0,12.0
2024-01-22,Seoul_Grand_Park,-8.5,54.0,14.0,15.0
2024-01-22,Seoul_Grand_Park,,,14.0,15.0
2024-01-22,Seoul_Grand_Park,-9.5,76.0,18.0,19.0
2024-01-22,Seoul_Grand_Park,-9.1,68.0,11.0,12.0
2024-01-22,Seoul_Grand_Park,-8.9,56.0,14.0,15.0
2024-01-22,Seoul_Grand_Park,,,13.0,14.0
2024-01-22,Seoul_Grand_Park,-10.2,79.0,15.0,16.0
2024-01-22,Seoul_Grand_Park,-10.0,75.0,10.0,11.0
2024-01-22,Seoul_Grand_Park,-9.5,57.0,12.0,13.0
2024-01-22,Seoul_Grand_Park,,,14.0,15.0
2024-01-22,Seoul_Grand_Park,-10.7,59.0,12.0,13.0
2024-01-22,Seoul_Grand_Park,-11.2,81.0,15.0,16.0
2024-01-22,Seoul_Grand_Park,-10.9,79.0,9.0,10.0
2024-01-22,Seoul_Grand_Park,-11.3,78.0,9.0,10.0
2024-01-22,Seoul_Grand_Park,,,13.0,14.0
2024-01-22,Seoul_Grand_Park,-11.7,81.0,14.0,15.0
2024-01-22,Seoul_Grand_Park,-11.2,59.0,11.0,12.0
2024-01-22,Seoul_Grand_Park,-11.3,62.0,10.0,11.0
2024-01-22,Seoul_Grand_Park,,,13.0,14.0
2024-01-22,Seoul_Grand_Park,-11.8,85.0,13.0,14.0
2024-01-22,Seoul_Grand_Park,-11.3,90.0,8.0,9.0
2024-01-23,Seoul_Grand_Park,-11.8,82.0,13.0,14.0
2024-01-23,Seoul_Grand_Park,,,12.0,13.0
2024-01-23,Seoul_Grand_Park,-11.3,59.0,10.0,11.0
2024-01-23,Seoul_Grand_Park,-11.4,78.0,8.0,9.0
2024-01-23,Seoul_Grand_Park,,,14.0,15.0
2024-01-23,Seoul_Grand_Park,-12.3,78.0,15.0,16.0
2024-01-23,Seoul_Grand_Park,-11.7,73.0,10.0,11.0
2024-01-23,Seoul_Grand_Park,-11.6,57.0,11.0,12.0
2024-01-23,Seoul_Grand_Park,,,13.0,14.0
2024-01-23,Seoul_Grand_Park,-12.6,51.0,9.0,10.0
2024-01-23,Seoul_Grand_Park,-13.1,60.0,15.0,16.0
2024-01-23,Seoul_Grand_Park,-12.5,47.0,12.0,13.0
2024-01-23,Seoul_Grand_Park,,,13.0,14.0
2024-01-23,Seoul_Grand_Park,-12.8,53.0,9.0,10.0
2024-01-23,Seoul_Grand_Park,-13.4,62.0,14.0,15.0
2024-01-23,Seoul_Grand_Park,-12.8,50.0,11.0,12.0
2024-01-23,Seoul_Grand_Park,,,12.0,13.0
2024-01-23,Seoul_Grand_Park,-13.1,53.0,8.0,9.0
2024-01-23,Seoul_Grand_Park,-13.2,50.0,10.0,11.0
2024-01-23,Seoul_Grand_Park,-13.7,63.0,13.0,14.0
2024-01-23,Seoul_Grand_Park,,,11.0,12.0
2024-01-23,Seoul_Grand_Park,-13.2,56.0,8.0,9.0
2024-01-23,Seoul_Grand_Park,-13.2,52.0,9.0,10.0
2024-01-23,Seoul_Grand_Park,-13.9,66.0,12.0,13.0
2024-01-23,Seoul_Grand_Park,-13.3,60.0,7.0,8.0
2024-01-23,Seoul_Grand_Park,,,10.0,11.0
2024-01-23,Seoul_Grand_Park,-13.9,70.0,10.0,11.0
2024-01-23,Seoul_Grand_Park,-13.4,58.0,8.0,9.0
2024-01-23,Seoul_Grand_Park,-13.2,60.0,6.0,7.0
2024-01-23,Seoul_Grand_Park,,,10.0,11.0
2024-01-23,Seoul_Grand_Park,-14.1,72.0,9.0,10.0
2024-01-23,Seoul_Grand_Park,-14.0,63.0,8.0,9.0
2024-01-23,Seoul_Grand_Park,-13.2,59.0,6.0,7.0
2024-01-23,Seoul_Grand_Park,-14.0,72.0,10.0,11.0
2024-01-23,Seoul_Grand_Park,,,9.0,10.0
2024-01-23,Seoul_Grand_Park,-13.0,57.0,7.0,8.0
2024-01-23,Seoul_Grand_Park,-12.7,60.0,8.0,9.0
2024-01-23,Seoul_Grand_Park,-12.7,52.0,5.0,6.0
2024-01-23,Seoul_Grand_Park,,,8.0,9.0
2024-01-23,Seoul_Grand_Park,-10.6,43.0,6.0,7.0
2024-01-23,Seoul_Grand_Park,-11.8,51.0,5.0,6.0
2024-01-23,Seoul_Grand_Park,,,8.0,9.0
2024-01-23,Seoul_Grand_Park,-11.3,57.0,9.0,10.0
2024-01-23,Seoul_Grand_Park,-9.7,41.0,6.0,7.0
2024-01-23,Seoul_Grand_Park,,,8.0,9.0
2024-01-23,Seoul_Grand_Park,-10.8,55.0,9.0,10.0
2024-01-23,Seoul_Grand_Park,-11.1,48.0,6.0,7.0
2024-01-23,Seoul_Grand_Park,-9.6,40.0,7.0,8.0
2024-01-23,Seoul_Grand_Park,,,8.0,9.0
2024-01-23,Seoul_Grand_Park,-9.6,51.0,9.0,10.0
2024-01-23,Seoul_Grand_Park,-10.0,44.0,5.0,6.0
2024-01-23,Seoul_Grand_Park,-8.8,38.0,7.0,8.0
2024-01-23,Seoul_Grand_Park,,,8.0,9.0
2024-01-23,Seoul_Grand_Park,-9.1,50.0,9.0,10.0
2024-01-23,Seoul_Grand_Park,-9.5,45.0,5.0,6.0
2024-01-23,Seoul_Grand_Park,-8.1,38.0,7.0,8.0
2024-01-23,Seoul_Grand_Park,-9.0,48.0,5.0,6.0
2024-01-23,Seoul_Grand_Park,,,6.0,7.0
2024-01-23,Seoul_Grand_Park,-9.0,54.0,7.0,8.0
2024-01-23,Seoul_Grand_Park,-8.2,41.0,5.0,6.0
2024-01-23,Seoul_Grand_Park,-8.9,49.0,3.0,4.0
2024-01-23,Seoul_Grand_Park,,,4.0,5.0
2024-01-23,Seoul_Grand_Park,-8.9,55.0,5.0,6.0
2024-01-23,Seoul_Grand_Park,-7.9,42.0,4.0,5.0
2024-01-23,Seoul_Grand_Park,-8.4,43.0,3.0,4.0
2024-01-23,Seoul_Grand_Park,,,4.0,5.0
2024-01-23,Seoul_Grand_Park,-9.1,48.0,3.0,4.0
2024-01-23,Seoul_Grand_Park,-9.0,54.0,4.0,5.0
2024-01-23,Seoul_Grand_Park,,,4.0,5.0
2024-01-23,Seoul_Grand_Park,-9.8,50.0,2.0,3.0
2024-01-23,Seoul_Grand_Park,-10.1,57.0,4.0,5.0
2024-01-23,Seoul_Grand_Park,-9.8,47.0,3.0,4.0
2024-01-23,Seoul_Grand_Park,-10.3,52.0,3.0,4.0
2024-01-23,Seoul_Grand_Park,,,4.0,5.0
2024-01-23,Seoul_Grand_Park,-10.5,58.0,3.0,4.0
2024-01-23,Seoul_Grand_Park,-10.9,65.0,5.0,6.0
2024-01-23,Seoul_Grand_Park,,,5.0,6.0
2024-01-23,Seoul_Grand_Park,-11.2,66.0,4.0,5.0
2024-01-23,Seoul_Grand_Park,-11.5,70.0,6.0,7.0
2024-01-23,Seoul_Grand_Park,-11.0,54.0,3.0,4.0
2024-01-23,Seoul_Grand_Park,,,7.0,8.0
2024-01-23,Seoul_Grand_Park,-12.0,71.0,7.0,8.0
2024-01-23,Seoul_Grand_Park,-11.6,67.0,4.0,5.0
2024-01-23,Seoul_Grand_Park,-11.5,55.0,5.0,6.0
2024-01-23,Seoul_Grand_Park,-11.4,60.0,4.0,5.0
2024-01-23,Seoul_Grand_Park,,,6.0,7.0
2024-01-23,Seoul_Grand_Park,-12.0,68.0,6.0,7.0
2024-01-23,Seoul_Grand_Park,-11.5,53.0,4.0,5.0
2024-01-23,Seoul_Grand_Park,-11.3,53.0,4.0,5.0
2024-01-23,Seoul_Grand_Park,,,6.0,7.0
2024-01-23,Seoul_Grand_Park,-11.1,59.0,4.0,5.0
2024-01-23,Seoul_Grand_Park,-11.8,67.0,6.0,7.0
2024-01-24,Seoul_Grand_Park,-10.9,51.0,4.0,5.0
2024-01-24,Seoul_Grand_Park,,,5.0,6.0
2024-01-24,Seoul_Grand_Park,-10.4,55.0,4.0,5.0
2024-01-24,Seoul_Grand_Park,-11.2,63.0,6.0,7.0
2024-01-24,Seoul_Grand_Park,-10.7,51.0,3.0,4.0
2024-01-24,Seoul_Grand_Park,-10.6,71.0,9.0,10.0
2024-01-24,Seoul_Grand_Park,-9.9,63.0,5.0,6.0
2024-01-24,Seoul_Grand_Park,,,8.0,9.0
2024-01-24,Seoul_Grand_Park,-10.1,55.0,6.0,7.0
2024-01-24,Seoul_Grand_Park,-10.5,71.0,8.0,9.0
2024-01-24,Seoul_Grand_Park,,,7.0,8.0
2024-01-24,Seoul_Grand_Park,-9.8,64.0,6.0,7.0
2024-01-24,Seoul_Grand_Park,-10.1,55.0,6.0,7.0
2024-01-24,Seoul_Grand_Park,,,7.0,8.0
2024-01-24,Seoul_Grand_Park,-10.6,70.0,8.0,9.0
2024-01-24,Seoul_Grand_Park,-9.9,61.0,5.0,6.0
2024-01-24,Seoul_Grand_Park,-10.2,54.0,6.0,7.0
2024-01-24,Seoul_Grand_Park,,,8.0,9.0
2024-01-24,Seoul_Grand_Park,-9.9,62.0,6.0,7.0
2024-01-24,Seoul_Grand_Park,-10.1,55.0,6.0,7.0
2024-01-24,Seoul_Grand_Park,-10.7,71.0,8.0,9.0
2024-01-24,Seoul_Grand_Park,-10.0,63.0,6.0,7.0
2024-01-24,Seoul_Grand_Park,,,8.0,9.0
2024-01-24,Seoul_Grand_Park,-10.8,72.0,8.0,9.0
2024-01-24,Seoul_Grand_Park,-10.3,56.0,6.0,7.0
2024-01-24,Seoul_Grand_Park,-10.4,62.0,5.0,6.0
2024-01-24,Seoul_Grand_Park,,,7.0,8.0
2024-01-24,Seoul_Grand_Park,-11.0,70.0,7.0,8.0
2024-01-24,Seoul_Grand_Park,-10.5,55.0,5.0,6.0
2024-01-24,Seoul_Grand_Park,-10.6,60.0,4.0,5.0
2024-01-24,Seoul_Grand_Park,-11.0,69.0,7.0,8.0
2024-01-24,Seoul_Grand_Park,,,7.0,8.0
2024-01-24,Seoul_Grand_Park,-10.4,53.0,5.0,6.0
2024-01-24,Seoul_Grand_Park,,,7.0,8.0
2024-01-24,Seoul_Grand_Park,-9.9,63.0,7.0,8.0
2024-01-24,Seoul_Grand_Park,-9.8,56.0,5.0,6.0
2024-01-24,Seoul_Grand_Park,-9.0,47.0,5.0,6.0
2024-01-24,Seoul_Grand_Park,-8.6,57.0,8.0,9.0
2024-01-24,Seoul_Grand_Park,,,7.0,8.0
2024-01-24,Seoul_Grand_Park,-9.0,51.0,5.0,6.0
2024-01-24,Seoul_Grand_Park,-7.7,42.0,6.0,7.0
2024-01-24,Seoul_Grand_Park,-7.8,54.0,7.0,8.0
2024-01-24,Seoul_Grand_Park,-8.0,49.0,5.0,6.0
2024-01-24,Seoul_Grand_Park,,,6.0,7.0
2024-01-24,Seoul_Grand_Park,-7.0,41.0,6.0,7.0
2024-01-24,Seoul_Grand_Park,,,6.0,7.0
2024-01-24,Seoul_Grand_Park,-6.4,53.0,7.0,8.0
2024-01-24,Seoul_Grand_Park,-5.7,39.0,6.0,7.0
2024-01-24,Seoul_Grand_Park,-6.7,47.0,5.0,6.0
2024-01-24,Seoul_Grand_Park,-5.8,45.0,5.0,6.0
2024-01-24,Seoul_Grand_Park,-5.7,51.0,7.0,8.0
2024-01-24,Seoul_Grand_Park,,,5.0,6.0
2024-01-24,Seoul_Grand_Park,-4.8,37.0,5.0,6.0
2024-01-24,Seoul_Grand_Park,-5.1,49.0,7.0,8.0
2024-01-24,Seoul_Grand_Park,,,6.0,7.0
2024-01-24,Seoul_Grand_Park,-5.1,43.0,5.0,6.0
2024-01-24,Seoul_Grand_Park,-4.2,36.0,5.0,6.0
2024-01-24,Seoul_Grand_Park,-3.6,36.0,6.0,7.0
2024-01-24,Seoul_Grand_Park,-4.5,42.0,5.0,6.0
2024-01-24,Seoul_Grand_Park,-4.6,48.0,8.0,9.0
2024-01-24,Seoul_Grand_Park,,,7.0,8.0
2024-01-24,Seoul_Grand_Park,-4.5,43.0,5.0,6.0
2024-01-24,Seoul_Grand_Park,,,6.0,7.0
2024-01-24,Seoul_Grand_Park,-4.5,48.0,7.0,8.0
2024-01-24,Seoul_Grand_Park,-4.3,38.0,5.0,6.0
2024-01-24,Seoul_Grand_Park,-5.7,52.0,7.0,8.0
2024-01-24,Seoul_Grand_Park,-5.2,45.0,5.0,6.0
2024-01-24,Seoul_Grand_Park,,,6.0,7.0
2024-01-24,Seoul_Grand_Park,-5.6,42.0,6.0,7.0
2024-01-24,Seoul_Grand_Park,-6.2,44.0,7.0,8.0
2024-01-24,Seoul_Grand_Park,-6.5,55.0,9.0,10.0
2024-01-24,Seoul_Grand_Park,-5.8,48.0,6.0,7.0
2024-01-24,Seoul_Grand_Park,,,7.0,8.0
2024-01-24,Seoul_Grand_Park,-6.2,50.0,7.0,8.0
2024-01-24,Seoul_Grand_Park,,,9.0,10.0
2024-01-24,Seoul_Grand_Park,-6.9,58.0,10.0,11.0
2024-01-24,Seoul_Grand_Park,-6.5,46.0,7.0,8.0
2024-01-24,Seoul_Grand_Park,-6.6,53.0,7.0,8.0
2024-01-24,Seoul_Grand_Park,,,9.0,10.0
2024-01-24,Seoul_Grand_Park,-7.2,61.0,11.0,12.0
2024-01-24,Seoul_Grand_Park,-6.8,49.0,8.0,9.0
2024-01-24,Seoul_Grand_Park,,,10.0,11.0
2024-01-24,Seoul_Grand_Park,-6.7,55.0,8.0,9.0
2024-01-24,Seoul_Grand_Park,-7.6,64.0,11.0,12.0
2024-01-24,Seoul_Grand_Park,-7.0,52.0,8.0,9.0
2024-01-24,Seoul_Grand_Park,,,11.0,12.0
2024-01-24,Seoul_Grand_Park,-6.8,55.0,8.0,9.0
2024-01-24,Seoul_Grand_Park,-8.0,56.0,8.0,9.0
2024-01-24,Seoul_Grand_Park,-7.9,65.0,11.0,12.0
2024-01-25,Seoul_Grand_Park,-9.0,97.0,7.0,8.0
2024-01-25,Seoul_Grand_Park,-10.5,94.0,12.0,13.0
2024-01-25,Seoul_Grand_Park,,,10.0,11.0
2024-01-25,Seoul_Grand_Park,-9.9,67.0,9.0,10.0
2024-01-25,Seoul_Grand_Park,-8.6,86.0,7.0,8.0
2024-01-25,Seoul_Grand_Park,,,8.0,9.0
2024-01-25,Seoul_Grand_Park,-11.0,100.0,11.0,12.0
2024-01-25,Seoul_Grand_Park,-10.1,68.0,8.0,9.0
2024-01-25,Seoul_Grand_Park,-11.1,100.0,10.0,11.0
2024-01-25,Seoul_Grand_Park,,,9.0,10.0
2024-01-25,Seoul_Grand_Park,-8.2,64.0,6.0,7.0
2024-01-25,Seoul_Grand_Park,-10.2,65.0,7.0,8.0
2024-01-25,Seoul_Grand_Park,-9.4,90.0,6.0,7.0
2024-01-25,Seoul_Grand_Park,-11.6,100.0,9.0,10.0
2024-01-25,Seoul_Grand_Park,,,8.0,9.0
2024-01-25,Seoul_Grand_Park,-10.7,66.0,6.0,7.0
2024-01-25,Seoul_Grand_Park,-12.0,100.0,9.0,10.0
2024-01-25,Seoul_Grand_Park,-9.5,81.0,5.0,6.0
2024-01-25,Seoul_Grand_Park,,,8.0,9.0
2024-01-25,Seoul_Grand_Park,-11.0,66.0,6.0,7.0
2024-01-25,Seoul_Grand_Park,-10.3,95.0,6.0,7.0
2024-01-25,Seoul_Grand_Park,-12.3,100.0,9.0,10.0
2024-01-25,Seoul_Grand_Park,,,8.0,9.0
2024-01-25,Seoul_Grand_Park,-11.4,67.0,6.0,7.0
2024-01-25,Seoul_Grand_Park,,,8.0,9.0
2024-01-25,Seoul_Grand_Park,-12.5,100.0,9.0,10.0
2024-01-25,Seoul_Grand_Park,-10.5,99.0,5.0,6.0
2024-01-25,Seoul_Grand_Park,-11.5,67.0,6.0,7.0
2024-01-25,Seoul_Grand_Park,,,8.0,9.0
2024-01-25,Seoul_Grand_Park,-10.1,99.0,7.0,8.0
2024-01-25,Seoul_Grand_Park,-12.0,100.0,9.0,10.0
2024-01-25,Seoul_Grand_Park,-10.9,67.0,6.0,7.0
2024-01-25,Seoul_Grand_Park,-7.9,75.0,8.0,9.0
2024-01-25,Seoul_Grand_Park,-7.1,63.0,6.0,7.0
2024-01-25,Seoul_Grand_Park,,,8.0,9.0
2024-01-25,Seoul_Grand_Park,-6.4,50.0,6.0,7.0
2024-01-25,Seoul_Grand_Park,,,7.0,8.0
2024-01-25,Seoul_Grand_Park,-5.5,43.0,6.0,7.0
2024-01-25,Seoul_Grand_Park,-3.8,35.0,6.0,7.0
2024-01-25,Seoul_Grand_Park,-5.5,49.0,8.0,9.0
2024-01-25,Seoul_Grand_Park,-4.3,43.0,7.0,8.0
2024-01-25,Seoul_Grand_Park,,,6.0,7.0
2024-01-25,Seoul_Grand_Park,-3.8,37.0,6.0,7.0
2024-01-25,Seoul_Grand_Park,-2.6,32.0,5.0,6.0
2024-01-25,Seoul_Grand_Park,-2.7,37.0,6.0,7.0
2024-01-25,Seoul_Grand_Park,,,5.0,6.0
2024-01-25,Seoul_Grand_Park,-2.2,32.0,5.0,6.0
2024-01-25,Seoul_Grand_Park,-1.8,28.0,5.0,6.0
2024-01-25,Seoul_Grand_Park,-0.4,29.0,6.0,7.0
2024-01-25,Seoul_Grand_Park,-1.4,34.0,7.0,8.0
2024-01-25,Seoul_Grand_Park,,,6.0,7.0
2024-01-25,Seoul_Grand_Park,-0.1,26.0,6.0,7.0
2024-01-25,Seoul_Grand_Park,-1.6,30.0,6.0,7.0
2024-01-25,Seoul_Grand_Park,,,6.0,7.0
2024-01-25,Seoul_Grand_Park,-1.8,34.0,7.0,8.0
2024-01-25,Seoul_Grand_Park,-0.3,26.0,6.0,7.0
2024-01-25,Seoul_Grand_Park,-1.0,30.0,6.0,7.0
2024-01-25,Seoul_Grand_Park,-1.2,34.0,8.0,9.0
2024-01-25,Seoul_Grand_Park,,,7.0,8.0
2024-01-25,Seoul_Grand_Park,0.2,26.0,6.0,7.0
2024-01-25,Seoul_Grand_Park,-0.8,30.0,6.0,7.0
2024-01-25,Seoul_Grand_Park,,,7.0,8.0
2024-01-25,Seoul_Grand_Park,-0.9,34.0,7.0,8.0
2024-01-25,Seoul_Grand_Park,-0.6,28.0,6.0,7.0
2024-01-25,Seoul_Grand_Park,,,8.0,9.0
2024-01-25,Seoul_Grand_Park,-1.2,35.0,7.0,8.0
2024-01-25,Seoul_Grand_Park,-2.0,37.0,8.0,9.0
2024-01-25,Seoul_Grand_Park,-2.0,42.0,9.0,10.0
2024-01-25,Seoul_Grand_Park,-3.2,50.0,9.0,10.0
2024-01-25,Seoul_Grand_Park,-2.3,44.0,7.0,8.0
2024-01-25,Seoul_Grand_Park,,,9.0,10.0
2024-01-25,Seoul_Grand_Park,-3.8,48.0,7.0,8.0
2024-01-25,Seoul_Grand_Park,-3.4,57.0,7.0,8.0
2024-01-25,Seoul_Grand_Park,,,9.0,10.0
2024-01-25,Seoul_Grand_Park,-5.1,70.0,9.0,10.0
2024-01-25,Seoul_Grand_Park,-5.1,56.0,7.0,8.0
2024-01-25,Seoul_Grand_Park,-6.2,88.0,10.0,11.0
2024-01-25,Seoul_Grand_Park,-4.9,83.0,7.0,8.0
2024-01-25,Seoul_Grand_Park,,,9.0,10.0
2024-01-25,Seoul_Grand_Park,-5.9,62.0,8.0,9.0
2024-01-25,Seoul_Grand_Park,,,9.0,10.0
2024-01-25,Seoul_Grand_Park,-6.9,96.0,10.0,11.0
2024-01-25,Seoul_Grand_Park,-5.4,96.0,6.0,7.0
2024-01-25,Seoul_Grand_Park,-6.5,65.0,7.0,8.0
2024-01-25,Seoul_Grand_Park,-7.4,100.0,8.0,9.0
2024-01-25,Seoul_Grand_Park,-5.8,98.0,5.0,6.0
2024-01-25,Seoul_Grand_Park,,,7.0,8.0
2024-01-25,Seoul_Grand_Park,-6.8,66.0,6.0,7.0
2024-01-26,Seoul_Grand_Park,-8.1,100.0,9.0,10.0
2024-01-26,Seoul_Grand_Park,,,8.0,9.0
2024-01-26,Seoul_Grand_Park,-6.4,100.0,5.0,6.0
2024-01-26,Seoul_Grand_Park,-7.4,69.0,7.0,8.0
2024-01-26,Seoul_Grand_Park,-6.9,100.0,6.0,7.0
2024-01-26,Seoul_Grand_Park,-8.6,100.0,10.0,11.0
2024-01-26,Seoul_Grand_Park,,,7.0,8.0
2024-01-26,Seoul_Grand_Park,-7.8,72.0,7.0,8.0
2024-01-26,Seoul_Grand_Park,,,6.0,7.0
2024-01-26,Seoul_Grand_Park,-7.0,100.0,4.0,5.0
2024-01-26,Seoul_Grand_Park,-9.0,100.0,7.0,8.0
2024-01-26,Seoul_Grand_Park,-8.0,72.0,4.0,5.0
2024-01-26,Seoul_Grand_Park,,,6.0,7.0
2024-01-26,Seoul_Grand_Park,-8.6,100.0,6.0,7.0
2024-01-26,Seoul_Grand_Park,-6.9,100.0,4.0,5.0
2024-01-26,Seoul_Grand_Park,-7.6,70.0,4.0,5.0
2024-01-26,Seoul_Grand_Park,,,7.0,8.0
2024-01-26,Seoul_Grand_Park,-7.0,100.0,5.0,6.0
2024-01-26,Seoul_Grand_Park,-8.8,100.0,7.0,8.0
2024-01-26,Seoul_Grand_Park,-7.7,71.0,4.0,5.0
2024-01-26,Seoul_Grand_Park,-8.9,100.0,8.0,9.0
2024-01-26,Seoul_Grand_Park,-7.0,100.0,5.0,6.0
2024-01-26,Seoul_Grand_Park,,,8.0,9.0
2024-01-26,Seoul_Grand_Park,-7.5,73.0,6.0,7.0
2024-01-26,Seoul_Grand_Park,,,7.0,9.0
2024-01-26,Seoul_Grand_Park,-7.5,100.0,6.0,7.0
2024-01-26,Seoul_Grand_Park,-9.0,100.0,8.0,9.0
2024-01-26,Seoul_Grand_Park,-7.7,76.0,6.0,7.0
2024-01-26,Seoul_Grand_Park,-7.3,100.0,6.0,7.0
2024-01-26,Seoul_Grand_Park,-8.9,100.0,8.0,9.0
2024-01-26,Seoul_Grand_Park,,,8.0,9.0
2024-01-26,Seoul_Grand_Park,-7.6,77.0,6.0,7.0
2024-01-26,Seoul_Grand_Park,,,8.0,9.0
2024-01-26,Seoul_Grand_Park,-4.5,92.0,9.0,10.0
2024-01-26,Seoul_Grand_Park,-3.1,94.0,7.0,8.0
2024-01-26,Seoul_Grand_Park,-0.6,51.0,7.0,8.0
2024-01-26,Seoul_Grand_Park,,,8.0,9.0
2024-01-26,Seoul_Grand_Park,-0.1,65.0,10.0,11.0
2024-01-26,Seoul_Grand_Park,-0.2,58.0,8.0,9.0
2024-01-26,Seoul_Grand_Park,3.0,38.0,8.0,9.0
2024-01-26,Seoul_Grand_Park,0.4,55.0,11.0,12.0
2024-01-26,Seoul_Grand_Park,,,8.0,9.0
2024-01-26,Seoul_Grand_Park,1.9,38.0,8.0,9.0
2024-01-26,Seoul_Grand_Park,0.2,51.0,9.0,10.0
2024-01-26,Seoul_Grand_Park,1.9,49.0,11.0,12.0
2024-01-26,Seoul_Grand_Park,,,9.0,10.0
2024-01-26,Seoul_Grand_Park,2.3,44.0,9.0,10.0
2024-01-26,Seoul_Grand_Park,3.8,34.0,9.0,10.0
2024-01-26,Seoul_Grand_Park,3.0,57.0,19.0,21.0
2024-01-26,Seoul_Grand_Park,2.8,53.0,16.0,17.0
2024-01-26,Seoul_Grand_Park,,,15.0,16.0
2024-01-26,Seoul_Grand_Park,4.5,39.0,15.0,16.0
2024-01-26,Seoul_Grand_Park,,,16.0,18.0
2024-01-26,Seoul_Grand_Park,2.8,62.0,22.0,23.0
2024-01-26,Seoul_Grand_Park,3.0,57.0,18.0,19.0
2024-01-26,Seoul_Grand_Park,4.0,43.0,18.0,19.0
2024-01-26,Seoul_Grand_Park,3.3,60.0,26.0,27.0
2024-01-26,Seoul_Grand_Park,,,20.0,22.0
2024-01-26,Seoul_Grand_Park,3.8,55.0,21.0,22.0
2024-01-26,Seoul_Grand_Park,4.3,42.0,21.0,23.0
2024-01-26,Seoul_Grand_Park,,,18.0,19.0
2024-01-26,Seoul_Grand_Park,3.3,66.0,22.0,24.0
2024-01-26,Seoul_Grand_Park,3.0,64.0,17.0,18.0
