ds,자치구,기온,상대습도,초미세먼지,미세먼지
2024-01-01,동대문구,2.0,88.0,0.0,1000.0
2024-01-01,동대문구,2.7,83.0,15.0,16.0
2024-01-01,동대문구,2.8,84.0,25.0,27.0
2024-01-01,동대문구,2.6,87.0,17.0,18.0
2024-01-01,동대문구,3.2,78.0,15.0,16.0
2024-01-01,동대문구,2.8,81.0,20.0,21.0
2024-01-01,동대문구,2.9,88.0,33.0,36.0
2024-01-01,동대문구,3.7,78.0,17.0,18.0
2024-01-01,동대문구,3.3,81.0,1.0,2.0
2024-01-01,동대문구,3.3,84.0,1.0,2.0
2024-01-01,동대문구,2.4,88.0,17.0,18.0
2024-01-01,동대문구,3.2,81.0,24.0,26.0
2024-01-01,동대문구,3.3,83.0,17.0,19.0
2024-01-01,동대문구,2.7,86.0,18.0,19.0
2024-01-01,동대문구,3.5,80.0,20.0,22.0
2024-01-01,동대문구,2.9,81.0,11.0,12.0
2024-01-01,동대문구,3.3,83.0,16.0,17.0
2024-01-01,동대문구,2.3,89.0,17.0,18.0
2024-01-01,동대문구,3.0,84.0,31.0,34.0
2024-01-01,동대문구,,,2.0,3.0
2024-01-01,동대문구,1.4,86.0,31.0,34.0
2024-01-01,동대문구,-0.5,100.0,24.0,26.0
2024-01-01,동대문구,5.7,73.0,17.0,18.0
2024-01-01,동대문구,4.5,100.0,32.0,35.0
2024-01-01,동대문구,0.9,100.0,23.0,25.0
2024-01-01,동대문구,3.9,80.0,16.0,18.0
2024-01-01,동대문구,4.0,78.0,15.0,16.0
2024-01-01,동대문구,,,1.0,2.0
2024-01-01,동대문구,4.3,75.0,14.0,15.0
2024-01-01,동대문구,3.9,78.0,18.0,20.0
2024-01-01,동대문구,4.6,77.0,23.0,25.0
2024-01-01,동대문구,3.6,83.0,15.0,16.0
2024-01-01,동대문구,2.9,85.0,0.0,1000.0
2024-01-01,동대문구,4.0,77.0,11.0,13.0
2024-01-01,동대문구,5.7,74.0,29.0,32.0
2024-01-01,동대문구,3.4,84.0,16.0,17.0
2024-01-01,동대문구,4.1,79.0,28.0,31.0
2024-01-01,동대문구,4.3,77.0,18.0,19.0
2024-01-01,동대문구,6.4,69.0,23.0,25.0
2024-01-01,동대문구,5.7,72.0,16.0,17.0
2024-01-01,동대문구,4.3,79.0,15.0,16.0
2024-01-01,동대문구,5.2,74.0,1.0,2.0
2024-01-01,동대문구,4.5,79.0,1.0,2.0
2024-01-01,동대문구,3.9,81.0,16.0,17.0
2024-01-01,동대문구,5.5,73.0,27.0,29.0
2024-01-01,동대문구,3.5,85.0,16.0,17.0
2024-01-01,동대문구,3.0,82.0,29.0,32.0
2024-01-01,동대문구,7.7,65.0,16.0,17.0
2024-01-01,동대문구,5.4,100.0,26.0,28.0
2024-01-01,동대문구,6.9,69.0,24.0,26.0
2024-01-01,동대문구,5.3,75.0,13.0,14.0
2024-01-01,동대문구,5.3,72.0,32.0,35.0
2024-01-01,동대문구,4.4,79.0,0.0,1000.0
2024-01-01,동대문구,6.5,67.0,11.0,12.0
2024-01-01,동대문구,5.8,71.0,1.0,2.0
2024-01-01,동대문구,5.5,76.0,10.0,11.0
2024-01-01,동대문구,5.4,73.0,11.0,12.0
2024-01-01,동대문구,5.3,76.0,12.0,13.0
2024-01-01,동대문구,9.0,61.0,20.0,22.0
2024-01-01,동대문구,8.5,62.0,10.0,11.0
2024-01-01,동대문구,7.3,68.0,24.0,26.0
2024-01-01,동대문구,5.6,72.0,15.0,16.0
2024-01-01,동대문구,7.9,64.0,16.0,17.0
2024-01-01,동대문구,5.1,75.0,14.0,15.0
2024-01-01,동대문구,8.0,64.0,26.0,29.0
2024-01-01,동대문구,7.2,68.0,23.0,25.0
2024-01-01,동대문구,4.9,77.0,13.0,14.0
2024-01-01,동대문구,6.0,74.0,1.0,2.0
2024-01-01,동대문구,8.6,61.0,20.0,22.0
2024-01-01,동대문구,7.4,61.0,25.0,27.0
2024-01-01,동대문구,2.3,100.0,20.0,22.0
2024-01-01,동대문구,,,1.0,2.0
2024-01-01,동대문구,9.7,58.0,18.0,20.0
2024-01-01,동대문구,7.5,100.0,20.0,21.0
2024-01-01,동대문구,9.5,57.0,20.0,22.0
2024-01-01,동대문구,6.6,69.0,11.0,12.0
2024-01-01,동대문구,6.0,72.0,0.0,1000.0
2024-01-01,동대문구,6.8,67.0,12.0,13.0
2024-01-01,동대문구,8.1,62.0,19.0,21.0
2024-01-01,동대문구,7.3,64.0,36.0,39.0
2024-01-01,동대문구,8.2,59.0,12.0,13.0
2024-01-01,동대문구,7.5,64.0,47.0,51.0
2024-01-01,동대문구,9.1,58.0,10.0,11.0
2024-01-01,동대문구,6.6,69.0,18.0,19.0
2024-01-01,동대문구,8.9,58.0,18.0,19.0
2024-01-01,동대문구,6.7,71.0,11.0,12.0
2024-01-01,동대문구,6.8,69.0,14.0,15.0
2024-01-01,동대문구,7.2,67.0,11.0,12.0
2024-01-01,동대문구,8.2,63.0,23.0,25.0
2024-01-01,동대문구,8.9,59.0,24.0,26.0
2024-01-01,동대문구,6.9,67.0,1.0,2.0
2024-01-01,동대문구,7.4,65.0,12.0,13.0
2024-01-01,동대문구,7.5,65.0,17.0,18.0
2024-01-01,동대문구,9.2,58.0,15.0,16.0
2024-01-01,동대문구,7.5,67.0,1.0,2.0
2024-01-01,동대문구,8.0,100.0,20.0,21.0
2024-01-01,동대문구,9.1,53.0,30.0,33.0
2024-01-01,동대문구,3.4,99.0,22.0,24.0
2024-01-01,동대문구,,,1.0,2.0
2024-01-01,동대문구,7.7,62.0,10.0,11.0
2024-01-01,동대문구,7.1,66.0,0.0,1000.0
2024-01-01,동대문구,8.4,58.0,10.0,11.0
2024-01-01,동대문구,7.8,61.0,11.0,12.0
2024-01-01,동대문구,7.7,61.0,19.0,21.0
2024-01-01,동대문구,9.1,57.0,17.0,18.0
2024-01-01,동대문구,7.5,64.0,10.0,11.0
2024-01-01,동대문구,8.0,60.0,8.0,9.0
2024-01-01,동대문구,7.7,63.0,1.0,2.0
2024-01-01,동대문구,,,2.0,3.0
2024-01-01,동대문구,7.8,62.0,20.0,22.0
2024-01-01,동대문구,7.2,66.0,12.0,13.0
2024-01-01,동대문구,8.4,58.0,14.0,15.0
2024-01-01,동대문구,8.3,59.0,16.0,17.0
2024-01-01,동대문구,8.0,61.0,86.0,95.0
2024-01-01,동대문구,7.5,62.0,16.0,18.0
2024-01-01,동대문구,8.3,62.0,1.0,2.0
2024-01-01,동대문구,7.8,63.0,19.0,21.0
2024-01-01,동대문구,8.5,60.0,11.0,12.0
2024-01-01,동대문구,8.6,58.0,12.0,13.0
2024-01-01,동대문구,7.9,64.0,14.0,15.0
2024-01-01,동대문구,8.3,60.0,35.0,38.0
2024-01-01,동대문구,9.2,50.0,25.0,27.0
2024-01-01,동대문구,4.6,84.0,17.0,18.0
2024-01-01,동대문구,6.8,100.0,17.0,18.0
2024-01-01,동대문구,6.9,64.0,9.0,10.0
2024-01-01,동대문구,7.9,59.0,8.0,9.0
2024-01-01,동대문구,6.9,64.0,0.0,1000.0
2024-01-01,동대문구,7.7,59.0,9.0,10.0
2024-01-01,동대문구,7.4,60.0,35.0,39.0
2024-01-01,동대문구,7.4,62.0,19.0,20.0
2024-01-01,동대문구,7.8,60.0,15.0,16.0
2024-01-01,동대문구,7.3,62.0,1.0,2.0
2024-01-01,동대문구,7.6,61.0,7.0,8.0
2024-01-01,동대문구,7.5,62.0,8.0,9.0
2024-01-01,동대문구,7.3,62.0,11.0,12.0
2024-01-01,동대문구,8.0,54.0,21.0,23.0
2024-01-01,동대문구,7.3,62.0,17.0,18.0
2024-01-01,동대문구,7.6,62.0,6.0,7.0
2024-01-01,동대문구,7.8,62.0,1.0,2.0
2024-01-01,동대문구,8.6,58.0,9.0,10.0
2024-01-01,동대문구,,,1.0,2.0
2024-01-01,동대문구,7.9,63.0,12.0,13.0
2024-01-01,동대문구,7.4,64.0,11.0,12.0
2024-01-01,동대문구,7.9,60.0,13.0,14.0
2024-01-01,동대문구,7.1,63.0,9.0,10.0
2024-01-01,동대문구,7.4,63.0,13.0,15.0
2024-01-01,동대문구,7.4,61.0,13.0,14.0
2024-01-01,동대문구,4.7,80.0,15.0,16.0
2024-01-01,동대문구,6.1,100.0,15.0,16.0
2024-01-01,동대문구,7.0,66.0,11.0,12.0
2024-01-01,동대문구,7.4,63.0,15.0,16.0
2024-01-01,동대문구,7.4,63.0,14.0,15.0
2024-01-01,동대문구,7.6,61.0,9.0,10.0
2024-01-01,동대문구,7.1,66.0,9.0,10.0
2024-01-01,동대문구,7.0,65.0,0.0,1000.0
2024-01-01,동대문구,7.2,63.0,10.0,11.0
2024-01-01,동대문구,7.5,62.0,8.0,9.0
2024-01-01,동대문구,7.4,64.0,17.0,18.0
2024-01-01,동대문구,7.1,63.0,14.0,15.0
2024-01-01,동대문구,7.9,64.0,13.0,14.0
2024-01-01,동대문구,7.2,63.0,1.0,2.0
2024-01-01,동대문구,7.2,64.0,13.0,15.0
2024-01-01,동대문구,7.2,62.0,16.0,17.0
2024-01-01,동대문구,6.8,66.0,10.0,11.0
2024-01-01,동대문구,8.3,60.0,10.0,11.0
2024-01-01,동대문구,,,2.0,3.0
2024-01-01,동대문구,6.9,67.0,12.0,13.0
2024-01-01,동대문구,7.2,57.0,23.0,25.0
2024-01-01,동대문구,6.9,65.0,20.0,22.0
2024-01-01,동대문구,7.4,64.0,7.0,8.0
2024-01-01,동대문구,7.6,64.0,1.0,2.0
2024-01-01,동대문구,7.0,64.0,12.0,13.0
2024-01-01,동대문구,4.2,85.0,17.0,18.0
2024-01-01,동대문구,6.1,100.0,19.0,20.0
2024-01-01,동대문구,7.5,62.0,10.0,11.0
2024-01-01,동대문구,7.2,66.0,9.0,10.0
