PM25,PM10,지역명,등록일자
30.0,33.0,서초구,2024-01-01 04:08:17
19.0,20.0,서초구,2024-01-01 04:08:17
31.0,34.0,서초구,2024-01-01 04:08:17
16.0,17.0,서초구,2024-01-01 04:08:17
34.0,37.0,서초구,2024-01-01 04:08:17
1.0,2.0,서초구,2024-01-01 04:08:17
25.0,27.0,서초구,2024-01-01 04:08:17
26.0,28.0,서초구,2024-01-01 04:08:18
13.0,14.0,서초구,2024-01-01 04:08:18
31.0,34.0,서초구,2024-01-01 04:08:18
2.0,3.0,서초구,2024-01-01 04:08:18
11.0,12.0,서초구,2024-01-01 04:08:18
32.0,35.0,서초구,2024-01-01 04:08:18
19.0,20.0,서초구,2024-01-01 04:08:18
34.0,37.0,서초구,2024-01-01 04:08:18
21.0,23.0,서초구,2024-01-01 04:08:18
0.0,1000.0,서초구,2024-01-01 04:08:18
101.0,110.0,서초구,2024-01-01 04:08:18
3.0,4.0,서초구,2024-01-01 04:08:18
33.0,36.0,서초구,2024-01-01 04:08:18
24.0,26.0,서초구,2024-01-01 04:08:18
28.0,30.0,서초구,2024-01-01 04:08:18
7.0,8.0,서초구,2024-01-01 04:08:18
24.0,26.0,서초구,2024-01-01 04:08:18
25.0,27.0,서초구,2024-01-01 04:08:18
28.0,30.0,서초구,2024-01-01 04:08:18
42.0,46.0,서초구,2024-01-01 04:08:18
19.0,21.0,서초구,2024-01-01 04:08:18
51.0,56.0,서초구,2024-01-01 04:08:18
100.0,106.0,서초구,2024-01-01 05:07:59
19.0,20.0,서초구,2024-01-01 05:08:02
41.0,45.0,서초구,2024-01-01 05:08:03
33.0,41.0,서초구,2024-01-01 05:08:07
39.0,43.0,서초구,2024-01-01 05:08:08
1.0,2.0,서초구,2024-01-01 05:08:08
8.0,9.0,서초구,2024-01-01 05:08:08
26.0,28.0,서초구,2024-01-01 05:08:16
34.0,37.0,서초구,2024-01-01 05:08:17
1.0,2.0,서초구,2024-01-01 05:08:18
21.0,22.0,서초구,2024-01-01 05:08:18
2.0,3.0,서초구,2024-01-01 05:08:18
16.0,17.0,서초구,2024-01-01 05:08:18
38.0,41.0,서초구,2024-01-01 05:08:18
102.0,112.0,서초구,2024-01-01 05:08:18
29.0,31.0,서초구,2024-01-01 05:08:18
7.0,8.0,서초구,2024-01-01 05:08:18
35.0,38.0,서초구,2024-01-01 05:08:18
20.0,22.0,서초구,2024-01-01 05:08:19
27.0,29.0,서초구,2024-01-01 05:08:19
30.0,33.0,서초구,2024-01-01 05:08:19
7.0,8.0,서초구,2024-01-01 05:08:19
36.0,39.0,서초구,2024-01-01 05:08:19
53.0,58.0,서초구,2024-01-01 05:08:19
11.0,12.0,서초구,2024-01-01 05:08:19
18.0,19.0,서초구,2024-01-01 05:08:19
22.0,24.0,서초구,2024-01-01 05:08:19
30.0,33.0,서초구,2024-01-01 05:08:19
0.0,1000.0,서초구,2024-01-01 05:08:19
3.0,4.0,서초구,2024-01-01 05:08:19
39.0,43.0,서초구,2024-01-01 05:08:19
22.0,24.0,서초구,2024-01-01 05:08:19
28.0,30.0,서초구,2024-01-01 05:08:19
37.0,40.0,서초구,2024-01-01 05:08:19
20.0,22.0,서초구,2024-01-01 05:08:19
36.0,39.0,서초구,2024-01-01 05:08:19
45.0,49.0,서초구,2024-01-01 05:08:19
26.0,28.0,서초구,2024-01-01 05:08:19
16.0,17.0,서초구,2024-01-01 06:08:06
80.0,88.0,서초구,2024-01-01 06:08:06
41.0,45.0,서초구,2024-01-01 06:08:11
41.0,45.0,서초구,2024-01-01 06:08:12
1.0,2.0,서초구,2024-01-01 06:08:12
34.0,37.0,서초구,2024-01-01 06:08:13
8.0,9.0,서초구,2024-01-01 06:08:13
43.0,47.0,서초구,2024-01-01 06:08:20
7.0,8.0,서초구,2024-01-01 06:08:20
26.0,28.0,서초구,2024-01-01 06:08:21
28.0,30.0,서초구,2024-01-01 06:08:21
22.0,24.0,서초구,2024-01-01 06:08:21
2.0,3.0,서초구,2024-01-01 06:08:21
22.0,24.0,서초구,2024-01-01 06:08:21
19.0,21.0,서초구,2024-01-01 06:08:21
19.0,21.0,서초구,2024-01-01 06:08:21
27.0,29.0,서초구,2024-01-01 06:08:21
1.0,2.0,서초구,2024-01-01 06:08:22
90.0,98.0,서초구,2024-01-01 06:08:22
14.0,15.0,서초구,2024-01-01 06:08:22
0.0,1000.0,서초구,2024-01-01 06:08:22
33.0,36.0,서초구,2024-01-01 06:08:22
36.0,39.0,서초구,2024-01-01 06:08:22
3.0,4.0,서초구,2024-01-01 06:08:22
38.0,41.0,서초구,2024-01-01 06:08:22
18.0,19.0,서초구,2024-01-01 06:08:22
27.0,30.0,서초구,2024-01-01 06:08:22
30.0,33.0,서초구,2024-01-01 06:08:22
36.0,39.0,서초구,2024-01-01 06:08:22
21.0,23.0,서초구,2024-01-01 06:08:22
6.0,7.0,서초구,2024-01-01 06:08:22
34.0,37.0,서초구,2024-01-01 06:08:22
50.0,55.0,서초구,2024-01-01 06:08:22
25.0,27.0,서초구,2024-01-01 06:08:22
28.0,30.0,서초구,2024-01-01 06:08:22
12.0,13.0,서초구,2024-01-01 06:08:22
36.0,39.0,서초구,2024-01-01 06:08:22
75.0,82.0,서초구,2024-01-01 07:08:04
16.0,17.0,서초구,2024-01-01 07:08:06
41.0,45.0,서초구,2024-01-01 07:08:10
41.0,45.0,서초구,2024-01-01 07:08:10
1.0,2.0,서초구,2024-01-01 07:08:11
