PM25,PM10,지역명,등록일자
8.0,9.0,도봉구,2024-01-01 03:07:57
13.0,14.0,도봉구,2024-01-01 03:07:57
5.0,6.0,도봉구,2024-01-01 03:07:57
1.0,2.0,도봉구,2024-01-01 03:07:57
6.0,7.0,도봉구,2024-01-01 03:07:57
18.0,20.0,도봉구,2024-01-01 03:07:57
1.0,2.0,도봉구,2024-01-01 03:07:57
1.0,2.0,도봉구,2024-01-01 03:07:57
1.0,2.0,도봉구,2024-01-01 03:07:57
8.0,9.0,도봉구,2024-01-01 03:07:57
26.0,29.0,도봉구,2024-01-01 04:07:43
11.0,12.0,도봉구,2024-01-01 04:07:46
21.0,24.0,도봉구,2024-01-01 04:07:47
2.0,3.0,도봉구,2024-01-01 04:07:47
15.0,16.0,도봉구,2024-01-01 04:07:48
14.0,15.0,도봉구,2024-01-01 04:07:48
2.0,3.0,도봉구,2024-01-01 04:07:49
19.0,21.0,도봉구,2024-01-01 04:07:49
11.0,12.0,도봉구,2024-01-01 04:07:49
22.0,24.0,도봉구,2024-01-01 04:07:49
17.0,18.0,도봉구,2024-01-01 04:07:50
14.0,15.0,도봉구,2024-01-01 04:07:50
19.0,21.0,도봉구,2024-01-01 04:07:50
22.0,23.0,도봉구,2024-01-01 04:07:50
13.0,14.0,도봉구,2024-01-01 04:07:50
10.0,11.0,도봉구,2024-01-01 04:07:50
16.0,17.0,도봉구,2024-01-01 04:07:50
7.0,7.0,도봉구,2024-01-01 04:07:51
12.0,13.0,도봉구,2024-01-01 04:07:51
12.0,13.0,도봉구,2024-01-01 04:07:53
6.0,8.0,도봉구,2024-01-01 04:07:53
1.0,2.0,도봉구,2024-01-01 04:07:54
12.0,13.0,도봉구,2024-01-01 04:07:54
4.0,5.0,도봉구,2024-01-01 04:07:54
5.0,6.0,도봉구,2024-01-01 04:07:54
5.0,6.0,도봉구,2024-01-01 04:07:54
20.0,21.0,도봉구,2024-01-01 04:07:54
8.0,9.0,도봉구,2024-01-01 04:07:54
9.0,10.0,도봉구,2024-01-01 04:07:54
1.0,2.0,도봉구,2024-01-01 04:07:55
1.0,2.0,도봉구,2024-01-01 04:07:55
8.0,9.0,도봉구,2024-01-01 04:07:55
18.0,19.0,도봉구,2024-01-01 04:07:55
1.0,2.0,도봉구,2024-01-01 04:07:55
6.0,7.0,도봉구,2024-01-01 04:07:55
13.0,14.0,도봉구,2024-01-01 04:07:55
18.0,19.0,도봉구,2024-01-01 04:07:55
10.0,11.0,도봉구,2024-01-01 04:07:55
1.0,2.0,도봉구,2024-01-01 04:07:55
8.0,9.0,도봉구,2024-01-01 04:07:55
14.0,15.0,도봉구,2024-01-01 05:07:47
25.0,27.0,도봉구,2024-01-01 05:07:47
2.0,3.0,도봉구,2024-01-01 05:07:47
18.0,19.0,도봉구,2024-01-01 05:07:48
