PM25,PM10,지역명,등록일자
0.0,1000.0,강남구,2024-01-01 03:08:20
19.0,20.0,강남구,2024-01-01 03:08:20
6.0,7.0,강남구,2024-01-01 03:08:20
0.0,1000.0,강남구,2024-01-01 03:08:20
28.0,31.0,강남구,2024-01-01 03:08:20
0.0,1000.0,강남구,2024-01-01 03:08:20
15.0,16.0,강남구,2024-01-01 03:08:20
29.0,31.0,강남구,2024-01-01 03:08:20
1.0,2.0,강남구,2024-01-01 03:08:20
1.0,2.0,강남구,2024-01-01 03:08:20
24.0,26.0,강남구,2024-01-01 03:08:20
32.0,35.0,강남구,2024-01-01 03:08:20
15.0,16.0,강남구,2024-01-01 03:08:20
14.0,15.0,강남구,2024-01-01 03:08:20
25.0,27.0,강남구,2024-01-01 03:08:20
35.0,38.0,강남구,2024-01-01 04:07:53
26.0,28.0,강남구,2024-01-01 04:07:54
2.0,3.0,강남구,2024-01-01 04:07:55
23.0,25.0,강남구,2024-01-01 04:07:55
25.0,28.0,강남구,2024-01-01 04:07:55
22.0,24.0,강남구,2024-01-01 04:07:56
31.0,34.0,강남구,2024-01-01 04:07:56
21.0,22.0,강남구,2024-01-01 04:07:56
2.0,3.0,강남구,2024-01-01 04:07:56
0.0,1000.0,강남구,2024-01-01 04:08:17
26.0,28.0,강남구,2024-01-01 04:08:18
19.0,20.0,강남구,2024-01-01 04:08:18
0.0,1000.0,강남구,2024-01-01 04:08:18
1.0,2.0,강남구,2024-01-01 04:08:18
22.0,24.0,강남구,2024-01-01 04:08:18
33.0,36.0,강남구,2024-01-01 04:08:18
5.0,5.0,강남구,2024-01-01 04:08:18
20.0,22.0,강남구,2024-01-01 04:08:18
1.0,2.0,강남구,2024-01-01 04:08:18
45.0,49.0,강남구,2024-01-01 04:08:18
1.0,2.0,강남구,2024-01-01 04:08:18
35.0,38.0,강남구,2024-01-01 04:08:18
1.0,2.0,강남구,2024-01-01 04:08:18
32.0,35.0,강남구,2024-01-01 04:08:18
26.0,28.0,강남구,2024-01-01 04:08:18
16.0,17.0,강남구,2024-01-01 04:08:18
25.0,37.0,강남구,2024-01-01 04:08:18
28.0,31.0,강남구,2024-01-01 04:08:18
19.0,21.0,강남구,2024-01-01 04:08:18
18.0,20.0,강남구,2024-01-01 04:08:18
0.0,1000.0,강남구,2024-01-01 04:08:18
1.0,2.0,강남구,2024-01-01 04:08:18
13.0,14.0,강남구,2024-01-01 04:08:18
30.0,32.0,강남구,2024-01-01 04:08:18
6.0,7.0,강남구,2024-01-01 04:08:18
19.0,21.0,강남구,2024-01-01 04:08:18
28.0,31.0,강남구,2024-01-01 04:08:18
22.0,24.0,강남구,2024-01-01 04:08:18
33.0,36.0,강남구,2024-01-01 04:08:18
14.0,21.0,강남구,2024-01-01 04:08:18
33.0,36.0,강남구,2024-01-01 04:08:19
33.0,36.0,강남구,2024-01-01 04:08:19
2.0,3.0,강남구,2024-01-01 05:07:56
27.0,29.0,강남구,2024-01-01 05:07:56
37.0,40.0,강남구,2024-01-01 05:07:56
25.0,27.0,강남구,2024-01-01 05:07:56
22.0,24.0,강남구,2024-01-01 05:07:57
24.0,26.0,강남구,2024-01-01 05:07:57
2.0,3.0,강남구,2024-01-01 05:07:57
32.0,35.0,강남구,2024-01-01 05:07:58
14.0,15.0,강남구,2024-01-01 05:08:18
36.0,39.0,강남구,2024-01-01 05:08:18
17.0,18.0,강남구,2024-01-01 05:08:19
50.0,55.0,강남구,2024-01-01 05:08:19
1.0,2.0,강남구,2024-01-01 05:08:19
27.0,29.0,강남구,2024-01-01 05:08:19
5.0,5.0,강남구,2024-01-01 05:08:19
1.0,2.0,강남구,2024-01-01 05:08:19
14.0,21.0,강남구,2024-01-01 05:08:19
33.0,36.0,강남구,2024-01-01 05:08:19
28.0,30.0,강남구,2024-01-01 05:08:19
27.0,29.0,강남구,2024-01-01 05:08:19
22.0,24.0,강남구,2024-01-01 05:08:19
20.0,22.0,강남구,2024-01-01 05:08:19
0.0,1000.0,강남구,2024-01-01 05:08:19
31.0,33.0,강남구,2024-01-01 05:08:19
27.0,40.0,강남구,2024-01-01 05:08:19
21.0,23.0,강남구,2024-01-01 05:08:19
30.0,32.0,강남구,2024-01-01 05:08:19
0.0,1000.0,강남구,2024-01-01 05:08:19
24.0,26.0,강남구,2024-01-01 05:08:19
20.0,22.0,강남구,2024-01-01 05:08:19
21.0,23.0,강남구,2024-01-01 05:08:19
34.0,37.0,강남구,2024-01-01 05:08:19
30.0,33.0,강남구,2024-01-01 05:08:19
7.0,8.0,강남구,2024-01-01 05:08:19
21.0,23.0,강남구,2024-01-01 05:08:19
1.0,2.0,강남구,2024-01-01 05:08:19
0.0,1000.0,강남구,2024-01-01 05:08:19
1.0,2.0,강남구,2024-01-01 05:08:19
1.0,2.0,강남구,2024-01-01 05:08:19
35.0,38.0,강남구,2024-01-01 05:08:19
33.0,36.0,강남구,2024-01-01 05:08:20
25.0,27.0,강남구,2024-01-01 06:07:58
26.0,28.0,강남구,2024-01-01 06:08:00
24.0,26.0,강남구,2024-01-01 06:08:00
38.0,42.0,강남구,2024-01-01 06:08:00
2.0,3.0,강남구,2024-01-01 06:08:00
29.0,31.0,강남구,2024-01-01 06:08:00
1.0,2.0,강남구,2024-01-01 06:08:01
33.0,36.0,강남구,2024-01-01 06:08:02
14.0,15.0,강남구,2024-01-01 06:08:20
5.0,5.0,강남구,2024-01-01 06:08:21
22.0,24.0,강남구,2024-01-01 06:08:21
33.0,36.0,강남구,2024-01-01 06:08:22
30.0,32.0,강남구,2024-01-01 06:08:22
37.0,40.0,강남구,2024-01-01 06:08:22
21.0,23.0,강남구,2024-01-01 06:08:22
1.0,2.0,강남구,2024-01-01 06:08:22
60.0,66.0,강남구,2024-01-01 06:08:22
22.0,24.0,강남구,2024-01-01 06:08:22
35.0,38.0,강남구,2024-01-01 06:08:22
16.0,24.0,강남구,2024-01-01 06:08:22
30.0,33.0,강남구,2024-01-01 06:08:22
0.0,1000.0,강남구,2024-01-01 06:08:22
24.0,26.0,강남구,2024-01-01 06:08:22
35.0,38.0,강남구,2024-01-01 06:08:22
28.0,42.0,강남구,2024-01-01 06:08:22
35.0,38.0,강남구,2024-01-01 06:08:22
1.0,2.0,강남구,2024-01-01 06:08:22
17.0,18.0,강남구,2024-01-01 06:08:22
2.0,3.0,강남구,2024-01-01 06:08:22
7.0,8.0,강남구,2024-01-01 06:08:22
19.0,21.0,강남구,2024-01-01 06:08:22
21.0,23.0,강남구,2024-01-01 06:08:22
0.0,1000.0,강남구,2024-01-01 06:08:22
22.0,24.0,강남구,2024-01-01 06:08:22
31.0,34.0,강남구,2024-01-01 06:08:22
1.0,2.0,강남구,2024-01-01 06:08:22
31.0,33.0,강남구,2024-01-01 06:08:22
1.0,2.0,강남구,2024-01-01 06:08:22
0.0,1000.0,강남구,2024-01-01 06:08:22
35.0,38.0,강남구,2024-01-01 06:08:22
32.0,35.0,강남구,2024-01-01 06:08:22
37.0,41.0,강남구,2024-01-01 07:07:58
28.0,30.0,강남구,2024-01-01 07:07:59
27.0,29.0,강남구,2024-01-01 07:07:59
27.0,29.0,강남구,2024-01-01 07:08:00
20.0,22.0,강남구,2024-01-01 07:08:00
1.0,2.0,강남구,2024-01-01 07:08:00
1.0,2.0,강남구,2024-01-01 07:08:00
34.0,37.0,강남구,2024-01-01 07:08:01
24.0,26.0,강남구,2024-01-01 07:08:01
22.0,24.0,강남구,2024-01-01 07:08:21
