,ds,SO2,CO,O3,NO2,PM10,PM25,지역명
0,2024-01-01,0.0030136833239443567,0.786288018615469,0.009657599762900537,0.03831706343902517,42.91924039624887,35.15159130546611,마포구
1,2024-01-02,0.003041736179631322,0.7904751590612716,0.009078913343279277,0.03943766987393267,43.650796483643475,35.374125129579156,마포구
2,2024-01-03,0.0031324302079957823,0.8205190320887883,0.008359204378603172,0.04104676238804658,47.51126125720984,37.21553531265893,마포구
3,2024-01-04,0.003190888562556101,0.8203823841375515,0.009537125212783323,0.0404722307399519,47.84814910195786,37.45764030227769,마포구
4,2024-01-05,0.003241712883722387,0.8314065764312999,0.010549352806026011,0.041026604273340206,48.38260256622199,38.219066182308765,마포구
5,2024-01-06,0.003161648372877302,0.8267141480905896,0.011522156250722022,0.03849143746277878,48.59412430745888,38.777568265436685,마포구
6,2024-01-07,0.0030505466775566452,0.7861520213329236,0.013712295366824672,0.03369068070688381,47.07137643511962,37.56419390388086,마포구
7,2024-01-08,0.003156910891140937,0.7955008202229636,0.010754254456897507,0.03870704908944774,45.97214999420553,36.02942235974196,마포구
8,2024-01-09,0.003146145269361476,0.7840351011929964,0.010688383629006908,0.039055618812580385,45.98077210251948,35.13131657393858,마포구
9,2024-01-10,0.0031955933664548786,0.7988889459389747,0.010442337966708525,0.039905324787713234,49.10200380924069,35.887826851837715,마포구
10,2024-01-11,0.0032111584409699684,0.7843160149042174,0.012045631927473047,0.03859894254218489,48.697335929234214,35.10254508940377,마포구
11,2024-01-12,0.003218256412078722,0.7819295092291247,0.013427232502485875,0.03846326119368752,48.50152099949912,34.91446881755632,마포구
12,2024-01-13,0.003094463607503911,0.7650986004589748,0.01470729862898715,0.03529314722460057,48.007000420716125,34.619853945685065,마포구
13,2024-01-14,0.002940461923466666,0.7138861253438868,0.017138206302623273,0.0299246161792287,45.81442536932628,32.66595452910073,마포구
14,2024-01-15,0.0030055661052610805,0.7142531525747857,0.014351860731192491,0.03445093231089788,44.09238100313141,30.516795907547827,마포구
15,2024-01-16,0.002955956156131599,0.6956153358360609,0.014387866548106067,0.03439597243439027,43.53458715736944,29.14102512604039,마포구
