,ds,SO2,CO,O3,NO2,PM10,PM25,지역명
0,2024-01-01,0.002869178706487385,0.7468555703138176,0.011197974953890539,0.04281697175880096,45.54682565824442,31.820240131090312,동작구
1,2024-01-02,0.0029131924967259765,0.7460223735436782,0.011108443176054653,0.04364946157550685,46.737617899300005,32.08297242881668,동작구
2,2024-01-03,0.0029895618421884435,0.7749692037351769,0.010472107930070213,0.04511376754459496,50.91209821785837,33.828048763382874,동작구
3,2024-01-04,0.0030319438981961013,0.7761341267597376,0.012377816639413376,0.044358386087707785,51.25460452001597,34.12999265142382,동작구
4,2024-01-05,0.0031048762140720256,0.7796115460239595,0.013476515073408711,0.04485501739524758,52.199971359984474,35.11500918159197,동작구
5,2024-01-06,0.003038878579070865,0.7811958886263661,0.014539823962559605,0.04267238079937832,52.49330137876146,35.58473704392742,동작구
6,2024-01-07,0.0029486178345979265,0.7525849575818866,0.016673561675879137,0.037770775664300475,50.40668851089869,34.351201878252965,동작구
7,2024-01-08,0.003043761222512402,0.753494097723652,0.013414213736984239,0.04303720103806691,49.068422323692,32.79626531783148,동작구
8,2024-01-09,0.0030519622625006936,0.7379263103849629,0.013845120209769381,0.04300863184126283,49.43166358986587,32.059326566441904,동작구
9,2024-01-10,0.003090829052410351,0.7526055182617462,0.013674098479807117,0.0436322055313334,52.75607330120964,32.8363685624163,동작구
10,2024-01-11,0.003094764758578007,0.7402442409805959,0.01598152395350032,0.04207312960190174,52.241766072501576,32.22155163291845,동작구
11,2024-01-12,0.0031290561457912197,0.731192741338832,0.017411602516569893,0.04181894351019033,52.33910653194296,32.3594407860668,동작구
12,2024-01-13,0.0030249593388493247,0.7214768360551351,0.018731090953633123,0.03895296527696294,51.80813414647125,32.06833491700084,동작구
13,2024-01-14,0.002897849117632644,0.6829959741643996,0.021042912147234603,0.03344851342444296,48.93496365624354,30.17483934454704,동작구
14,2024-01-15,0.0029580576664071587,0.6756328629811778,0.017882664010663643,0.03820372604005785,46.86069840484529,28.072985478459973,동작구
15,2024-01-16,0.0029338470939810225,0.653519890511943,0.0183347928151244,0.03776458232428265,46.54985354204919,26.911662557778524,동작구
16,2024-01-17,0.0029433659073968806,0.6634696379263976,0.01811014951431947,0.038084886983738776,49.271776958833854,27.39346008461281,동작구
17,2024-01-18,0.0029214794535296343,0.6482408107937351,0.020293954067754555,0.036334032918846175,48.23444319383404,26.61612872655663,동작구
18,2024-01-19,0.0029338503786979393,0.6381866913745928,0.021536905402750946,0.03600117942225505,47.894141738459055,26.724748880712934,동작구
19,2024-01-20,0.002812018447648856,0.6292933211191686,0.022613698216695018,0.033168678190371254,47.014846508565135,26.535076320521355,동작구
20,2024-01-21,0.002671546119330975,0.5933790043761408,0.024636399488477855,0.027806338251075462,43.884613458112625,24.868205562259732,동작구
21,2024-01-22,0.002722855840359645,0.5902063739540555,0.021150690578124777,0.03280635039883867,41.644541941478145,23.109852072472876,동작구
22,2024-01-23,0.002694203357643193,0.5737522019991068,0.021251753174117725,0.03270647369542636,41.25729372169753,22.398013755793038,동작구
23,2024-01-24,0.0027036371637731062,0.5906421599613669,0.02066152574899211,0.03345024006616397,43.988653126154006,23.422104148609357,동작구
24,2024-01-25,0.0026858339692525882,0.583421744456148,0.022476363814953732,0.03219498669170402,43.04149810903707,23.26475736416196,동작구
25,2024-01-26,0.0027061860841595124,0.5822103403079383,0.023357849912362352,0.0324163463959247,42.86569723439712,24.054384934696095,동작구
26,2024-01-27,0.002595889840964507,0.582745483281615,0.024091022601492443,0.030182020233685842,42.217712213700054,24.588943848270947,동작구
27,2024-01-28,0.0024701012102264753,0.5565887550967492,0.025797484952001636,0.025446414414536198,39.37724534863674,23.671045487397944,동작구
28,2024-01-29,0.0025387842952001097,0.5632443853914586,0.02203140538844302,0.03108595255331529,37.476459612475246,22.667695146197612,동작구
29,2024-01-30,0.0025296967102503465,0.5564355749494632,0.021895195300454882,0.03162265582613322,37.46875738898628,22.698410908568675,동작구
30,2024-01-31,0.0025603616462585885,0.582545576113686,0.02111659523966626,0.032984736964140164,40.61059372773149,24.4348027505046,동작구
31,2024-02-01,0.0025649162009271677,0.5838945850833499,0.022796207038864348,0.03231500783699119,40.09568669589455,24.942800746600014,동작구
32,2024-02-02,0.002608211542647668,0.5903992652853369,0.023598220617467594,0.03307572128683618,40.365133334822765,26.33560204781712,동작구
33,2024-02-03,0.002520913735803448,0.597621826249088,0.024308606298875525,0.03132266253759903,40.16720520805105,27.397786405853214,동작구
34,2024-02-04,0.0024176710927934987,0.5769799701369063,0.02604823338999329,0.027000064326504324,37.77415825724387,26.920721627760496,동작구
35,2024-02-05,0.002507973476559371,0.5878686809364526,0.022368926846150064,0.03297614985976577,36.31158119857104,26.26254172094909,동작구
36,2024-02-06,0.002519147326409431,0.5839387943179948,0.022369244152788695,0.03376689055762379,36.72726619325388,26.536441170987686,동작구
37,2024-02-07,0.0025683360134136192,0.6115393330605148,0.021771700805420714,0.03529672032785966,40.27307662275031,28.410362576765323,동작구
38,2024-02-08,0.002589354945601701,0.6129946382788012,0.023670477232011242,0.03470700345114216,40.13917478026483,28.949264666064465,동작구
39,2024-02-09,0.0026467968760878094,0.6182631182608541,0.024722350518449385,0.035460875659162366,40.764119437331416,30.26804031288486,동작구
40,2024-02-10,0.002571136170340373,0.622984568859526,0.025705115610462095,0.033617274260198074,40.89460986548368,31.155536079952228,동작구
41,2024-02-11,0.0024768978707006644,0.5986874330823153,0.02773095002206711,0.029125733577354384,38.80221465152444,30.40979814548873,동작구
