,ds,SO2,CO,O3,NO2,PM10,PM25,지역명
0,2024-01-01,0.003220868640434067,0.8057922909338706,0.012471119377561141,0.037381495946826285,43.07674043440645,30.94600965530335,용산구
1,2024-01-02,0.003233049266677271,0.8067512660205267,0.011870450531870767,0.038792273294156104,44.84439149278775,31.47082634867909,용산구
2,2024-01-03,0.0032595910363346944,0.8332235688599939,0.011238301273169778,0.040175294863456355,49.429517672260296,32.99823082737577,용산구
3,2024-01-04,0.003266550230179858,0.8352179148700747,0.0124880004368348,0.039477872641905665,50.052794902559455,33.534557412771825,용산구
4,2024-01-05,0.0032818255299183565,0.8368863744958992,0.013957251894398247,0.03940342587889391,50.30672562886474,34.04127722515671,용산구
5,2024-01-06,0.003226457757298525,0.8356860688349274,0.014297017907831236,0.03762297272914528,50.30069202770983,34.66284461670832,용산구
6,2024-01-07,0.003122891087153843,0.8079075476514406,0.01697037067372976,0.03231152035160539,48.467013772040055,33.757021299220156,용산구
7,2024-01-08,0.0032232360803886246,0.819756401528381,0.013635002421632743,0.03757887753035673,48.299123916737976,32.60619338993496,용산구
8,2024-01-09,0.003214723196917466,0.8053197357792018,0.013542083819292554,0.03817951065131221,49.42152819129401,32.144584715278576,용산구
9,2024-01-10,0.003220942527374892,0.8167979605189075,0.013391351430638652,0.03876273073362798,53.31390289999153,32.70843458950482,용산구
10,2024-01-11,0.0032083582922980726,0.8044916047394132,0.015086871009939749,0.037292132665446044,53.210450272210664,32.32403297960766,용산구
11,2024-01-12,0.003205254808274559,0.7928268472759598,0.016958104739693426,0.03648684227182604,52.71742580070522,31.971670473244778,용산구
12,2024-01-13,0.003133027279384484,0.7795108667877517,0.017648981163604575,0.034032635242369325,51.95786891104677,31.813043541964056,용산구
13,2024-01-14,0.0030144350130551353,0.7410544752855445,0.020616898652259324,0.028117977880721103,49.37735350054405,30.22117805200785,용산구
14,2024-01-15,0.0031018576021313504,0.7438487318519759,0.01751534924526789,0.032864522684069156,48.48187978103486,28.491396282495074,용산구
15,2024-01-16,0.0030827428939488393,0.7221272899048015,0.01759285018872777,0.03303668768119899,48.90757965266751,27.568239487967645,용산구
16,2024-01-17,0.003080842607098011,0.7281950356097402,0.017548062619589203,0.03329161426082883,52.1445966430242,27.795421353454927,용산구
17,2024-01-18,0.0030627242247723467,0.7124128032249272,0.019285544047400443,0.03159843042201958,51.436263834861286,27.203710634426955,용산구
18,2024-01-19,0.003056715901241582,0.6992219108580764,0.02113676375700646,0.030679379454399067,50.396497543300335,26.774803892982458,용산구
19,2024-01-20,0.002984197733422003,0.6862996406562243,0.021749082005843676,0.028220880937003152,49.15443989010065,26.66873034492087,용산구
20,2024-01-21,0.0028678569479414014,0.6500831205866952,0.024584627007571903,0.02240957528778836,46.16016718420574,25.25385128812716,용산구
21,2024-01-22,0.0029599474566193557,0.6568482680071034,0.021302760630831013,0.027362884518809295,44.922584509588205,23.81797690748938,용산구
22,2024-01-23,0.002947742475459448,0.6406754838414098,0.021158825020903584,0.02783871616371571,45.07917638354812,23.29550812105634,용산구
23,2024-01-24,0.002954775909676763,0.6536825640865866,0.020859055141800552,0.02848560159503508,48.11997093847668,24.01767266141071,용산구
24,2024-01-25,0.0029473609482128247,0.6460144996426147,0.02231610992843175,0.02726219069512248,47.28683640122939,24.00074592171854,용산구
25,2024-01-26,0.002953542397463552,0.6418737723406779,0.023869857529049108,0.026878656605722223,46.191022094425236,24.2103083216088,용산구
26,2024-01-27,0.0028943958843837144,0.6386821184058147,0.02417612200438284,0.025008070019198615,44.95797088864954,24.78907091029319,용산구
27,2024-01-28,0.0027922912492879485,0.6126110506539931,0.02670533191977,0.019822785879768524,42.03321333577258,24.087320519803882,용산구
28,2024-01-29,0.0028991603497177266,0.6296676251362203,0.02312476797682911,0.025425366075166232,40.92045697839983,23.37449554887208,용산구
29,2024-01-30,0.0029019577441758626,0.6236669626070055,0.022697107711980184,0.026558655547712036,41.25153380017342,23.56678808573714,용산구
30,2024-01-31,0.002923909743609058,0.6464718139180434,0.022135157524219247,0.027856293298565087,44.51055660922008,24.977829686215312,용산구
31,2024-02-01,0.0029310400770715408,0.6479886682647114,0.02335722929194585,0.027262570563864663,43.93339692303121,25.607339853201836,용산구
32,2024-02-02,0.002951128527144775,0.6522038502249862,0.024707800818090778,0.027474180518481963,43.12539102568016,26.405778186996784,용산구
33,2024-02-03,0.0029050155185323225,0.6563504293225555,0.02484617032335291,0.026151910169923066,42.20629639765994,27.502522117087917,용산구
34,2024-02-04,0.002814869864345331,0.6364431042170844,0.027245047307798337,0.021457309309170492,39.616304984470126,27.23661295361991,용산구
35,2024-02-05,0.0029324598091992585,0.658367439742723,0.023572777801811388,0.027483853109363146,38.85422410588842,26.868574214020253,용산구
36,2024-02-06,0.0029446157907071315,0.6558548841547416,0.023091901892818876,0.028967210002746577,39.54748641461568,27.308192434089374,용산구
37,2024-02-07,0.002974480395501447,0.6807237992564835,0.022513932653161258,0.030535891851025943,43.17633930390415,28.865314037271517,용산구
38,2024-02-08,0.0029880337792768706,0.6828759738760526,0.023754811645403537,0.030131195678966678,42.97332708988522,29.538535404439543,용산구
39,2024-02-09,0.0030130509625974234,0.6863320667533828,0.0251556772889728,0.030448979837746293,42.54097449151136,30.279827078774908,용산구
40,2024-02-10,0.00297040407249598,0.6883968311067189,0.025371652579978893,0.029151325318634694,41.99669646404634,31.222615830892398,용산구
41,2024-02-11,0.0028823268479127463,0.6651913389970834,0.027870590102869706,0.024403118674713436,39.77874458514191,30.71237091556247,용산구
