,ds,SO2,CO,O3,NO2,PM10,PM25,지역명
0,2024-01-01,0.002982676171578862,0.7463536730180793,0.00883688130148557,0.03835443252377446,44.09918990582477,33.46613161239039,노원구
1,2024-01-02,0.0030312788232888708,0.7433159828955991,0.008805152970325518,0.0391461039551291,44.90780725842203,33.53646032954405,노원구
2,2024-01-03,0.0030614509004984677,0.7633019106487272,0.008465221969659178,0.04007789894965973,48.139555663706346,34.60492698665101,노원구
3,2024-01-04,0.0031102008746247832,0.7674353990213176,0.009794009969226629,0.03966281762849496,48.831548153064276,35.04862921369035,노원구
4,2024-01-05,0.0031507315051548506,0.7777723217297638,0.010818100279051376,0.039904464756340935,49.60724055667538,36.123857819749446,노원구
5,2024-01-06,0.0030981247398545056,0.7837349183265465,0.011350648675090932,0.0375770408014941,49.69335167947739,36.751052819876236,노원구
6,2024-01-07,0.0030013596933215845,0.7571932987806949,0.01328887238286118,0.03253592458885046,48.89453035779283,36.06755226307915,노원구
7,2024-01-08,0.0031265968364408907,0.762335606917782,0.009396019628583094,0.038417478772398914,47.85837008772885,34.62780772098198,노원구
8,2024-01-09,0.0031388933511781497,0.744970118575943,0.009793287427236057,0.0384318406060146,48.114331127415085,33.755227169312604,노원구
9,2024-01-10,0.0031312305140905605,0.7508969070783353,0.009858404355832857,0.03860242122360642,50.76708829583103,33.91222725259678,노원구
10,2024-01-11,0.003141409709565934,0.7415071362443408,0.011561760950105667,0.03745678597788339,50.8632696958593,33.49376377704663,노원구
11,2024-01-12,0.003143427889331625,0.7391097907938085,0.012924355390856852,0.0370123833520412,51.03576180431166,33.77273199578208,노원구
12,2024-01-13,0.003053144240415899,0.7333603526486213,0.013754804044501844,0.034056225345080536,50.52044384555346,33.68455303405808,노원구
13,2024-01-14,0.0029202806755611642,0.6963370478620476,0.015946900351783755,0.028455185093163075,49.130686839486685,32.37959395028655,노원구
14,2024-01-15,0.0030116896970600014,0.6924063839972142,0.01226162352512623,0.033855549907918225,47.52222158760107,30.42310314762843,노원구
15,2024-01-16,0.0029930549695236907,0.6675213682149218,0.012819064624507983,0.033475598318364864,47.23193824929246,29.146828454738646,노원구
16,2024-01-17,0.0029579057994707537,0.6675901337871019,0.012996987492576172,0.033344929433024965,49.37113760188708,29.01890501909442,노원구
17,2024-01-18,0.0029445024027909745,0.6540731085887472,0.014766908711208095,0.03199522114324983,48.9922001760176,28.43728545197549,노원구
18,2024-01-19,0.002927202995985056,0.6493085850545162,0.016151966499625216,0.031445887421967494,48.73284876995902,28.67510574061976,노원구
19,2024-01-20,0.00282212462747607,0.6429412247451969,0.016963831022503116,0.028483739058716033,47.83286645023648,28.665303543487713,노원구
20,2024-01-21,0.002679140449188625,0.6069991212920294,0.0191001430589463,0.022973313702756643,46.10860381104507,27.55313495432208,노원구
21,2024-01-22,0.0027651469967946312,0.6057611150335898,0.015326386393668685,0.02855651217625268,44.21787741551957,25.896268409907748,노원구
22,2024-01-23,0.002745766763842786,0.5850576983079899,0.01576766572509345,0.02844530713637302,43.69881911716,25.0166184820338,노원구
23,2024-01-24,0.00271436715245275,0.5906431644377701,0.015807111994510927,0.02866124867834459,45.663192914766846,25.37050071226152,노원구
24,2024-01-25,0.0027089525060179144,0.5837970379330163,0.017421803792401356,0.027726438563627918,45.16314174698793,25.342372704571297,노원구
25,2024-01-26,0.002703540029833022,0.5866545306314448,0.018640479198795565,0.027649437512726333,44.835535748473006,26.190546727208986,노원구
26,2024-01-27,0.0026138312389360875,0.5886404265109878,0.019280294784292044,0.025205203268482013,43.91878005054063,26.83218136040191,노원구
27,2024-01-28,0.0024892213177960644,0.5615518764075579,0.02124412268681497,0.020245718027482318,42.22741198194467,26.39618862534584,노원구
28,2024-01-29,0.0025960796154214727,0.5694316451230974,0.017302294693592003,0.026399934482659974,40.41708592793962,25.42372530575823,노원구
29,2024-01-30,0.002599466196901856,0.5578749948060366,0.017584268205057055,0.026866798599468493,40.02350226461038,25.22042118832843,노원구
30,2024-01-31,0.002592165160617848,0.5724077024559215,0.017476938508140673,0.027655065733496395,42.155794239883086,26.22691557794584,노원구
31,2024-02-01,0.0026115910540694,0.5740930979231741,0.018960487923288503,0.027274573973963878,41.863333019583514,26.812957964547074,노원구
32,2024-02-02,0.0026311788325231755,0.5848677240076903,0.020066047440086873,0.027722431738507143,41.78012089897288,28.223449457734972,노원구
33,2024-02-03,0.0025660686581996245,0.593979890099163,0.02061242815726026,0.02576321049111384,41.14162995282484,29.36372481003246,노원구
34,2024-02-04,0.00246512761170366,0.5730764845572264,0.022503413367246674,0.02123979509876665,39.759415899854275,29.352704857815425,노원구
35,2024-02-05,0.0025942412625287498,0.5860794905659243,0.0185095194950187,0.027773515895361173,38.28610608066914,28.72358275160016,노원구
36,2024-02-06,0.0026180397853830467,0.5784953123756907,0.01875969944520479,0.02855731643327951,38.2543192909662,28.776192751469146,노원구
37,2024-02-07,0.002628939144768667,0.5957943555289437,0.018639710913752282,0.02959567052041352,40.7700332862929,29.947630464492462,노원구
38,2024-02-08,0.002664053544939654,0.5990187172072773,0.020128037880104605,0.02939591061522133,40.87936265592875,30.606379436801582,노원구
39,2024-02-09,0.0026965895066102695,0.6101175827302885,0.02125363815080503,0.029954424025695255,41.21291997093564,31.998321267653544,노원구
40,2024-02-10,0.002641532838773759,0.6183846187082591,0.021832771222890165,0.028036808436680438,41.00262068573585,33.03193109399051,노원구
41,2024-02-11,0.0025476706004409766,0.5955427710359852,0.023766394053649477,0.02348864113326464,40.05626493962825,32.83129169967595,노원구
42,2024-02-12,0.002680881072232678,0.6056179780286665,0.01982202958876111,0.029935488974193476,39.022498547379655,31.936594328910203,노원구
43,2024-02-13,0.0027058565439396845,0.5942449917996447,0.020125578241344276,0.030575917120680807,39.42971418319259,31.656280821756674,노원구
44,2024-02-14,0.0027151396011351886,0.6070428557687276,0.020059791612834006,0.03142121505876588,42.37941156481225,32.43740274923307,노원구
45,2024-02-15,0.002746029303989029,0.6052180138476534,0.021600293594784173,0.030986507698949735,42.91298191755952,32.65946001985623,노원구
46,2024-02-16,0.0027719678442976884,0.610894778469946,0.022773418919557517,0.031276714315166015,43.65609167420162,33.58010422637124,노원구
47,2024-02-17,0.002708219195026636,0.6135475871470452,0.02339312097376249,0.029066453588938026,43.83552730388004,34.12001699685733,노원구
48,2024-02-18,0.002603882106740839,0.585080599079094,0.02535843441681812,0.024210556104450477,43.253835109870685,33.415605101936656,노원구
