날짜,도로명,평균속도예측
2024-09-30,동일로173가길,14.943409163668024
2023-06-01,동일로191가길,19.726805083
2023-07-01,동일로191가길,19.676446212114755
2023-08-01,동일로191가길,19.66750301562
2023-09-01,동일로191가길,19.658559818630458
2023-10-01,동일로191가길,19.88167264770245
2023-11-01,동일로191가길,19.958679862019473
2023-12-01,동일로191가길,19.74631108314065
2024-01-01,동일로191가길,19.761387458762588
2024-02-01,동일로191가길,19.822609599254687
2024-03-01,동일로191가길,19.879881924231167
2024-04-01,동일로191가길,19.94110406472327
2024-04-30,동일로191가길,19.99837638969975
2024-05-31,동일로191가길,20.059598530191852
2024-06-30,동일로191가길,20.118845762926142
2024-07-31,동일로191가길,20.18006790341824
2024-08-31,동일로191가길,20.241290043910343
2024-09-30,동일로191가길,20.300537276644633
2023-06-01,동일로213길,16.83406609
2023-07-01,동일로213길,16.780063498934428
2023-08-01,동일로213길,16.724260825090244
2023-09-01,동일로213길,16.61397886762311
2023-10-01,동일로213길,16.507254988013855
2023-11-01,동일로213길,16.39741014128857
2023-12-01,동일로213길,16.409343407027187
2024-01-01,동일로213길,16.528690667441243
2024-02-01,동일로213길,16.54536535272907
2024-03-01,동일로213길,16.560964251869294
2024-04-01,동일로213길,16.577638937157122
2024-04-30,동일로213길,16.593237836297348
2024-05-31,동일로213길,16.609912521585176
2024-06-30,동일로213길,16.6260493137992
2024-07-31,동일로213길,16.64272399908703
2024-08-31,동일로213길,16.659398684374853
2024-09-30,동일로213길,16.67553547658888
2023-06-01,동일로214길,16.832940992
2023-07-01,동일로214길,16.65946456655738
2023-08-01,동일로214길,16.480598444730965
2023-09-01,동일로214길,16.374004705372748
2023-10-01,동일로214길,16.379579295165275
2023-11-01,동일로214길,16.466204806128367
2023-12-01,동일로214길,16.55003594448587
2024-01-01,동일로214길,16.732079782864247
2024-02-01,동일로214길,16.73308631265246
2024-03-01,동일로214길,16.734027905034985
2024-04-01,동일로214길,16.7350344348232
2024-04-30,동일로214길,16.73597602720572
2024-05-31,동일로214길,16.736982556993937
2024-06-30,동일로214길,16.737956618079306
2024-07-31,동일로214길,16.73896314786752
2024-08-31,동일로214길,16.739969677655733
2024-09-30,동일로214길,16.7409437387411
2023-06-01,동일로243길,17.308224895499997
2023-07-01,동일로243길,17.35312048107049
2023-08-01,동일로243길,17.39951258640918
2023-09-01,동일로243길,17.445904693582367
2023-10-01,동일로243길,17.492427783621846
2023-11-01,동일로243길,17.54088568381367
2023-12-01,동일로243길,17.60378520292758
2024-01-01,동일로243길,17.66878175364845
2024-02-01,동일로243길,17.733778303524943
2024-03-01,동일로243길,17.79458152760295
2024-04-01,동일로243길,17.85957807747944
2024-04-30,동일로243길,17.92038130155745
2024-05-31,동일로243길,17.98537785143394
2024-06-30,동일로243길,18.04827773841119
2024-07-31,동일로243길,18.113274288287684
2024-08-31,동일로243길,18.178270838164174
2024-09-30,동일로243길,18.241170725141423
2023-06-01,동작대로,39.44423502
2023-07-01,동작대로,39.45927958520756
2023-08-01,동작대로,39.47482563424614
2023-09-01,동작대로,39.49037168219214
2023-10-01,동작대로,39.50541624483725
2023-11-01,동작대로,39.52096229390628
2023-12-01,동작대로,39.53600685685614
2024-01-01,동작대로,39.551552907021986
2024-02-01,동작대로,39.56709895747266
2024-03-01,동작대로,39.58164203661425
2024-04-01,동작대로,39.59718808673112
2024-04-30,동작대로,39.611731165872705
2024-05-31,동작대로,39.62727721598958
2024-06-30,동작대로,39.642321780618815
2024-07-31,동작대로,39.65786783073568
2024-08-31,동작대로,39.67341388085255
2024-09-30,동작대로,39.68845844548178
2023-06-01,동호로,23.010453890666664
2023-07-01,동호로,23.033272926957277
2023-08-01,동호로,23.056852600305923
2023-09-01,동호로,23.080432276698
2023-10-01,동호로,23.10325131892495
2023-11-01,동호로,23.12683099945701
2023-12-01,동호로,23.149650051791177
2024-01-01,동호로,23.173229737514543
2024-02-01,동호로,23.196809428657783
2024-03-01,동호로,23.218867846009868
2024-04-01,동호로,23.242447533524164
2024-04-30,동호로,23.26450595087625
2024-05-31,동호로,23.288085638390545
2024-06-30,동호로,23.310904690823733
2024-07-31,동호로,23.334484378338033
2024-08-31,동호로,23.35806406585233
2024-09-30,동호로,23.380883118285517
2023-06-01,두산로,20.028506648
2023-07-01,두산로,20.079721916668852
2023-08-01,두산로,20.13264436102209
2023-09-01,두산로,20.185566805937633
2023-10-01,두산로,20.23674531647568
2023-11-01,두산로,20.181145721061387
2023-12-01,두산로,20.12733966229142
2024-01-01,두산로,20.143247042300594
2024-02-01,두산로,20.159192749479853
2024-03-01,두산로,20.17410970135722
2024-04-01,두산로,20.19005540853648
2024-04-30,두산로,20.204972360413848
2024-05-31,두산로,20.220918067593107
2024-06-30,두산로,20.23634939712142
2024-07-31,두산로,20.25229510430068
2024-08-31,두산로,20.268240811479934
2024-09-30,두산로,20.28367214100825
2023-06-01,두텁바위로,18.51453516
2023-07-01,두텁바위로,18.593197640311477
2023-08-01,두텁바위로,18.674482207195474
2023-09-01,두텁바위로,18.75576676938101
2023-10-01,두텁바위로,18.834018294517474
2023-11-01,두텁바위로,18.914350398100687
2023-12-01,두텁바위로,18.992091143043865
2024-01-01,두텁바위로,19.072423239853602
2024-02-01,두텁바위로,19.15275457150417
2024-03-01,두텁바위로,19.227903236596635
2024-04-01,두텁바위로,19.308234568247205
2024-04-30,두텁바위로,19.38338323333967
2024-05-31,두텁바위로,19.463714564990237
2024-06-30,두텁바위로,19.541454563361757
2024-07-31,두텁바위로,19.621785895012323
2024-08-31,두텁바위로,19.70211722666289
2024-09-30,두텁바위로,19.77985722503441
2023-06-01,등촌로,22.123887522
2023-07-01,등촌로,22.161454292852458
2023-08-01,등촌로,22.200273289032292
2023-09-01,등촌로,22.23909228533385
2023-10-01,등촌로,22.277311450783806
2023-11-01,등촌로,22.316819823178623
2023-12-01,등촌로,22.355179056080736
2024-01-01,등촌로,22.394816930283678
2024-02-01,등촌로,22.43445480013952
2024-03-01,등촌로,22.471535388069174
2024-04-01,등촌로,22.511173257925012
2024-04-30,등촌로,22.54825384585467
2024-05-31,등촌로,22.58789171571051
2024-06-30,등촌로,22.626250944603257
2024-07-31,등촌로,22.665888814459095
2024-08-31,등촌로,22.705526684314933
2024-09-30,등촌로,22.74388591320768
2023-06-01,디지털로,19.572021458000002
2023-07-01,디지털로,19.64210036153308
2023-08-01,디지털로,19.714515228422275
2023-09-01,디지털로,19.786930095727957
2023-10-01,디지털로,19.857008999772706
2023-11-01,디지털로,19.92942386722436
2023-12-01,디지털로,19.99950277151542
2024-01-01,디지털로,20.071917638982452
2024-02-01,디지털로,20.14433250654775
2024-03-01,디지털로,20.212075447240167
2024-04-01,디지털로,20.28449031487688
2024-04-30,디지털로,20.352233255569296
2024-05-31,디지털로,20.42464812320601
2024-06-30,디지털로,20.494727027370576
2024-07-31,디지털로,20.567141895007293
2024-08-31,디지털로,20.63955676264401
2024-09-30,디지털로,20.709635666808573
2023-06-01,디지털로10길,13.78552671
2023-07-01,디지털로10길,13.858457298609837
2023-08-01,디지털로10길,13.9338189072363
2023-09-01,디지털로10길,14.009180517764094
2023-10-01,디지털로10길,14.082111208681468
2023-11-01,디지털로10길,14.157498425130767
2023-12-01,디지털로10길,14.393695886183236
2024-01-01,디지털로10길,14.637970907811257
2024-02-01,디지털로10길,14.882245929908951
2024-03-01,디지털로10길,15.110761273161634
2024-04-01,디지털로10길,15.35503629525933
2024-04-30,디지털로10길,15.583551638512011
2024-05-31,디지털로10길,15.827826660609709
2024-06-30,디지털로10길,16.064221843284898
2024-07-31,디지털로10길,16.30849686538259
2024-08-31,디지털로10길,16.552771887480286
2024-09-30,디지털로10길,16.789167070155475
2023-06-01,디지털로9길,17.282046276
2023-07-01,디지털로9길,17.249993756262295
2023-08-01,디지털로9길,17.217784102037076
2023-09-01,디지털로9길,17.185574449738134
2023-10-01,디지털로9길,17.154403817881633
2023-11-01,디지털로9길,17.12219419119663
2023-12-01,디지털로9길,17.09862263756268
2024-01-01,디지털로9길,17.074610174618474
2024-02-01,디지털로9길,17.111648435325417
2024-03-01,디지털로9길,17.146297130825463
2024-04-01,디지털로9길,17.183335391532406
2024-04-30,디지털로9길,17.21798408703245
2024-05-31,디지털로9길,17.25502234773939
2024-06-30,디지털로9길,17.290865825842882
2024-07-31,디지털로9길,17.327904086549825
2024-08-31,디지털로9길,17.36494234725677
2024-09-30,디지털로9길,17.400785825360263
2023-06-01,뚝섬로,23.579774344
2023-07-01,뚝섬로,23.59951059843702
2023-08-01,뚝섬로,23.61990472704819
2023-09-01,뚝섬로,23.640298854445742
2023-10-01,뚝섬로,23.660035107037604
2023-11-01,뚝섬로,23.68042923470952
2023-12-01,뚝섬로,23.700165488149448
2024-01-01,뚝섬로,23.720559616190755
2024-02-01,뚝섬로,23.740953745744385
2024-03-01,뚝섬로,23.760032124110605
2024-04-01,뚝섬로,23.780426252708978
2024-04-30,뚝섬로,23.799504631075198
2024-05-31,뚝섬로,23.81989875967357
2024-06-30,뚝섬로,23.839635013155867
2024-07-31,뚝섬로,23.86002914175424
2024-08-31,뚝섬로,23.880423270352612
2024-09-30,뚝섬로,23.90015952383491
2023-06-01,마곡서로,19.947611635
2023-07-01,마곡서로,19.98055136945574
2023-08-01,마곡서로,20.014589097639963
2023-09-01,마곡서로,20.048626828859835
2023-10-01,마곡서로,20.082194064097934
2023-11-01,마곡서로,20.11759132192247
2023-12-01,마곡서로,20.153742922701753
2024-01-01,마곡서로,20.19250728667284
2024-02-01,마곡서로,20.23127165177512
2024-03-01,마곡서로,20.26753509009661
2024-04-01,마곡서로,20.306299455198896
2024-04-30,마곡서로,20.342562893520384
2024-05-31,마곡서로,20.38132725862267
2024-06-30,마곡서로,20.41884116033455
2024-07-31,마곡서로,20.457605525436836
2024-08-31,마곡서로,20.496369890539118
2024-09-30,마곡서로,20.533883792251004
2023-06-01,마곡중앙5로,22.0256148
2023-07-01,마곡중앙5로,21.792398956721307
2023-08-01,마곡중앙5로,21.551409400876974
2023-09-01,마곡중앙5로,21.31041984307634
2023-10-01,마곡중앙5로,21.07722503218059
2023-11-01,마곡중앙5로,20.983820737826562
2023-12-01,마곡중앙5로,20.9347468994554
2024-01-01,마곡중앙5로,20.884052523863122
2024-02-01,마곡중앙5로,20.83335841363858
2024-03-01,마곡중앙5로,20.785934891170466
2024-04-01,마곡중앙5로,20.735240780945926
2024-04-30,마곡중앙5로,20.68781725847781
2024-05-31,마곡중앙5로,20.637123148253274
2024-06-30,마곡중앙5로,20.588064331906946
2024-07-31,마곡중앙5로,20.537370221682405
2024-08-31,마곡중앙5로,20.486676111457868
2024-09-30,마곡중앙5로,20.43761729511154
2023-06-01,마곡중앙로,25.70226012
2023-07-01,마곡중앙로,25.274529122016393
2023-08-01,마곡중앙로,24.832527305161303
2023-09-01,마곡중앙로,24.390447464487945
2023-10-01,마곡중앙로,23.962630167223313
2023-11-01,마곡중앙로,23.520556650144854
2023-12-01,마곡중앙로,23.49937702292086
2024-01-01,마곡중앙로,23.47840680553274
2024-02-01,마곡중앙로,23.458029356601834
2024-03-01,마곡중앙로,23.438966581795505
2024-04-01,마곡중앙로,23.418589132864597
2024-04-30,마곡중앙로,23.39952635805827
2024-05-31,마곡중앙로,23.379148909127366
2024-06-30,마곡중앙로,23.35942879725875
2024-07-31,마곡중앙로,23.339051348327846
2024-08-31,마곡중앙로,23.318673899396938
2024-09-30,마곡중앙로,23.298953787528323
2023-06-01,마들로,26.342373494999997
2023-07-01,마들로,26.386449848849086
2023-08-01,마들로,26.431995413663664
2023-09-01,마들로,26.477540977337696
2023-10-01,마들로,26.52161732842104
2023-11-01,마들로,26.567162890905223
2023-12-01,마들로,26.611239241929397
2024-01-01,마들로,26.656784804284957
2024-02-01,마들로,26.702330367005164
2024-03-01,마들로,26.74493750659269
2024-04-01,마들로,26.790483069600047
2024-04-30,마들로,26.833090209187578
2024-05-31,마들로,26.878635772194936
2024-06-30,마들로,26.922712123492374
2024-07-31,마들로,26.968257686499733
2024-08-31,마들로,27.013803249507088
2024-09-30,마들로,27.057879600804533
2023-06-01,마른내로,15.833250968
2023-07-01,마른내로,15.851402587016395
2023-08-01,마른내로,15.870159260622303
2023-09-01,마른내로,15.888406633155178
2023-10-01,마른내로,15.905093835141932
2023-11-01,마른내로,15.904501010920812
2023-12-01,마른내로,15.903927311373543
2024-01-01,마른내로,15.903369062234866
2024-02-01,마른내로,15.90281081321686
2024-03-01,마른내로,15.902288580264528
2024-04-01,마른내로,15.901730331246522
2024-04-30,마른내로,15.901208098294191
2024-05-31,마른내로,15.900649849276185
2024-06-30,마른내로,15.900109608291014
2024-07-31,마른내로,15.899551359273008
2024-08-31,마른내로,15.898993110254999
2024-09-30,마른내로,15.89845286926983
2023-06-01,마방로,19.653217852
2023-07-01,마방로,19.7265371692
2023-08-01,마방로,19.802300472373897
2023-09-01,마방로,19.879395138992233
2023-10-01,마방로,19.954510303203833
2023-11-01,마방로,20.03218808120342
2023-12-01,마방로,20.107360153139854
2024-01-01,마방로,20.185037968249006
2024-02-01,마방로,20.262715793197497
2024-03-01,마방로,20.335382145568666
2024-04-01,마방로,20.413059970517153
2024-04-30,마방로,20.485726322888326
2024-05-31,마방로,20.563404147836817
2024-06-30,마방로,20.638576236496647
2024-07-31,마방로,20.716254061445138
2024-08-31,마방로,20.79393188639363
2024-09-30,마방로,20.86910397505346
2023-06-01,마장로,18.693123515
2023-07-01,마장로,18.69092147870368
2023-08-01,마장로,18.688646041930255
2023-09-01,마장로,18.686370605589854
2023-10-01,마장로,18.684168570169074
2023-11-01,마장로,18.681893133363705
2023-12-01,마장로,18.67969109820974
2024-01-01,마장로,18.677415661963984
2024-02-01,마장로,18.675140225227093
2024-03-01,마장로,18.673011590691363
2024-04-01,마장로,18.67073615377386
2024-04-30,마장로,18.66860751923813
2024-05-31,마장로,18.666332082320622
2024-06-30,마장로,18.664130046594003
2024-07-31,마장로,18.6618546096765
2024-08-31,마장로,18.659579172758995
2024-09-30,마장로,18.657377137032377
2023-06-01,마장로1길,16.40519566
2023-07-01,마장로1길,16.318837542163937
2023-08-01,마장로1길,16.229600821185855
2023-09-01,마장로1길,16.1403641847836
2023-10-01,마장로1길,16.05452507589233
2023-11-01,마장로1길,16.07701451182381
2023-12-01,마장로1길,16.098959078972868
2024-01-01,마장로1길,16.121635131401014
2024-02-01,마장로1길,16.144310387805206
2024-03-01,마장로1길,16.16552272444138
2024-04-01,마장로1길,16.18819798084557
2024-04-30,마장로1길,16.209410317481748
2024-05-31,마장로1길,16.232085573885936
2024-06-30,마장로1길,16.25402937040612
2024-07-31,마장로1길,16.276704626810307
2024-08-31,마장로1길,16.2993798832145
2024-09-30,마장로1길,16.321323679734682
2023-06-01,마조로,17.922138132
2023-07-01,마조로,17.876582417822952
2023-08-01,마조로,17.82950816743581
2023-09-01,마조로,17.782433908191024
2023-10-01,마조로,17.736878176384174
2023-11-01,마조로,17.689827618956024
2023-12-01,마조로,17.68886566308425
2024-01-01,마조로,17.68787165245963
2024-02-01,마조로,17.686508140537057
2024-03-01,마조로,17.685232597125612
2024-04-01,마조로,17.68386908520304
2024-04-30,마조로,17.682593541791597
2024-05-31,마조로,17.68123002986902
2024-06-30,마조로,17.679910502202013
2024-07-31,마조로,17.678546990279436
2024-08-31,마조로,17.677183478356863
2024-09-30,마조로,17.675863950689852
2023-06-01,마천로,19.105820130833333
2023-07-01,마천로,19.077100262182515
2023-08-01,마천로,19.04742305910194
2023-09-01,마천로,19.01774585739911
2023-10-01,마천로,19.041375807460515
2023-11-01,마천로,19.065329823077587
2023-12-01,마천로,19.08851112788822
2024-01-01,마천로,19.112798760190422
2024-02-01,마천로,19.22079387701743
2024-03-01,마천로,19.321821566952377
2024-04-01,마천로,19.42981668377939
2024-04-30,마천로,19.53084437371433
2024-05-31,마천로,19.63883949054134
2024-06-30,마천로,19.74335089392232
2024-07-31,마천로,19.851346010749328
2024-08-31,마천로,19.95934112757634
2024-09-30,마천로,20.063852530957313
2023-06-01,마포대로,26.8818002896
2023-07-01,마포대로,26.872993802737838
2023-08-01,마포대로,26.863893770135384
2023-09-01,마포대로,26.854793738593017
2023-10-01,마포대로,26.845987655614472
2023-11-01,마포대로,26.836888037394974
2023-12-01,마포대로,26.90428451481166
2024-01-01,마포대로,26.975933643786455
2024-02-01,마포대로,27.047582771660334
2024-03-01,마포대로,27.114609375155247
2024-04-01,마포대로,27.186258503029123
2024-04-30,마포대로,27.25328510652404
2024-05-31,마포대로,27.324934234397915
2024-06-30,마포대로,27.39427210008231
2024-07-31,마포대로,27.465921227956187
2024-08-31,마포대로,27.53757035583006
2024-09-30,마포대로,27.606908221514455
2023-06-01,만리재로,22.094835735
2023-07-01,만리재로,22.11589663752829
2023-08-01,만리재로,22.137659569902876
2023-09-01,만리재로,22.15942250253047
2023-10-01,만리재로,22.18048340574541
2023-11-01,만리재로,22.202246339912094
2023-12-01,만리재로,22.223307244099995
2024-01-01,만리재로,22.245070177660093
2024-02-01,만리재로,22.266833110288154
2024-03-01,만리재로,22.287191982711263
2024-04-01,만리재로,22.308954915301488
2024-04-30,만리재로,22.3293137877246
2024-05-31,만리재로,22.351076720314826
2024-06-30,만리재로,22.37213762282149
2024-07-31,만리재로,22.393900555411715
2024-08-31,만리재로,22.415663488001936
2024-09-30,만리재로,22.436724390508605
2023-06-01,망우로,24.2892596595
2023-07-01,망우로,24.292318737608035
2023-08-01,망우로,24.295479784590935
2023-09-01,망우로,24.298640832088825
2023-10-01,망우로,24.301699909996053
2023-11-01,망우로,24.304860957176366
2023-12-01,망우로,24.307920035506676
2024-01-01,망우로,24.311081083275138
2024-02-01,망우로,24.31424213134813
2024-03-01,망우로,24.31719924063362
2024-04-01,망우로,24.32036028849052
2024-04-30,망우로,24.32331739777601
2024-05-31,망우로,24.32647844563291
2024-06-30,망우로,24.32953752420411
2024-07-31,망우로,24.33269857206101
2024-08-31,망우로,24.335859619917912
2024-09-30,망우로,24.338918698489106
2023-06-01,망우로21길,19.149976065
2023-07-01,망우로21길,19.14246852009836
2023-08-01,망우로21길,19.134710723384035
2023-09-01,망우로21길,19.126952927358587
2023-10-01,망우로21길,19.119445383408863
2023-11-01,망우로21길,19.11168758903455
2023-12-01,망우로21길,19.10418005128366
2024-01-01,망우로21길,19.09642237257988
2024-02-01,망우로21길,19.088664694360585
2024-03-01,망우로21길,19.08140751151027
2024-04-01,망우로21길,19.073649833290972
2024-04-30,망우로21길,19.066392650440662
2024-05-31,망우로21길,19.058634972221363
2024-06-30,망우로21길,19.051127541686558
2024-07-31,망우로21길,19.04336986346726
2024-08-31,망우로21길,19.03561218524796
2024-09-30,망우로21길,19.028104754713155
2023-06-01,망원로,17.0309402325
2023-07-01,망원로,16.991975021717213
2023-08-01,망원로,16.95171097672595
2023-09-01,망원로,16.985243265578784
2023-10-01,망원로,17.017768543193498
2023-11-01,망원로,17.051377954961072
2023-12-01,망원로,17.083981306377638
2024-01-01,망원로,17.11853884576649
2024-02-01,망원로,17.155137566339
2024-03-01,망원로,17.189375079132642
2024-04-01,망원로,17.22597379970515
2024-04-30,망원로,17.26021131249879
2024-05-31,망원로,17.2968100330713
2024-06-30,망원로,17.332228149754375
2024-07-31,망원로,17.368826870326888
2024-08-31,망원로,17.405425590899398
2024-09-30,망원로,17.440843707582474
2023-06-01,매봉산로,18.859438221
2023-07-01,매봉산로,18.89649817050492
2023-08-01,매봉산로,18.933835632781918
2023-09-01,매봉산로,18.957618773532786
2023-10-01,매봉산로,18.980257730689672
2023-11-01,매봉산로,19.00365132177796
2023-12-01,매봉산로,19.026293445666273
2024-01-01,매봉산로,19.049692170557336
2024-02-01,매봉산로,19.117599841159546
2024-03-01,매봉산로,19.1811263717229
2024-04-01,매봉산로,19.249034042325114
2024-04-30,매봉산로,19.31256057288847
2024-05-31,매봉산로,19.38046824349068
2024-06-30,매봉산로,19.446185344073463
2024-07-31,매봉산로,19.514093014675673
2024-08-31,매봉산로,19.582000685277883
2024-09-30,매봉산로,19.647717785860667
2023-06-01,면목로,16.137548543999998
2023-07-01,면목로,16.156342980721828
2023-08-01,면목로,16.175763895505444
2023-09-01,면목로,16.195184807433314
2023-10-01,면목로,16.21397924339286
2023-11-01,면목로,16.232560320749407
2023-12-01,면목로,16.250542008665345
2024-01-01,면목로,16.269123087636757
2024-02-01,면목로,16.287704165922346
2024-03-01,면목로,16.305086463526575
2024-04-01,면목로,16.323667540275924
2024-04-30,면목로,16.341049837880153
2024-05-31,면목로,16.3596309146295
2024-06-30,면목로,16.377612601806288
2024-07-31,면목로,16.396193678555637
2024-08-31,면목로,16.414774755304983
2024-09-30,면목로,16.43275644248177
2023-06-01,면목천로,23.647333675000002
2023-07-01,면목천로,23.641697773491806
2023-08-01,면목천로,23.63587401444499
2023-09-01,면목천로,23.63005027058397
2023-10-01,면목천로,23.624587854841668
2023-11-01,면목천로,23.618943367911157
2023-12-01,면목천로,23.613530673641844
2024-01-01,면목천로,23.63922513560726
2024-02-01,면목천로,23.664919587556636
2024-03-01,면목천로,23.688956332928637
2024-04-01,면목천로,23.714650784878014
2024-04-30,면목천로,23.73868753025001
2024-05-31,면목천로,23.76438198219939
2024-06-30,면목천로,23.789247580860078
2024-07-31,면목천로,23.814942032809455
2024-08-31,면목천로,23.840636484758832
2024-09-30,면목천로,23.86550208341952
2023-06-01,명달로,21.5557117245
2023-07-01,명달로,21.61375906797541
2023-08-01,명달로,21.67374132923383
2023-09-01,명달로,21.733723605587045
2023-10-01,명달로,21.7918231023023
2023-11-01,명달로,21.851859249441976
2023-12-01,명달로,21.90995876439485
2024-01-01,명달로,21.96999493632279
2024-02-01,명달로,22.02985189471478
2024-03-01,명달로,22.085847113855674
2024-04-01,명달로,22.145704072247664
2024-04-30,명달로,22.201699291388557
2024-05-31,명달로,22.261556249780543
2024-06-30,명달로,22.319482338546987
2024-07-31,명달로,22.379339296938973
2024-08-31,명달로,22.439196255330963
2024-09-30,명달로,22.497122344097402
2023-06-01,명일로,16.5384321
2023-07-01,명일로,16.512874564170495
2023-08-01,명일로,16.48646511150522
2023-09-01,명일로,16.459035250958713
2023-10-01,명일로,16.432188036904172
2023-11-01,명일로,16.40420139692504
2023-12-01,명일로,16.377117551983986
2024-01-01,명일로,16.371950970142052
2024-02-01,명일로,16.36685102910286
2024-03-01,명일로,16.36208011651781
2024-04-01,명일로,16.356980175478615
2024-04-30,명일로,16.352209262893567
2024-05-31,명일로,16.347109321854372
2024-06-30,명일로,16.34217389504225
2024-07-31,명일로,16.33707395400306
2024-08-31,명일로,16.331974012963865
2024-09-30,명일로,16.327038586151744
2023-06-01,모래내로,24.770210472
2023-07-01,모래내로,24.738297029333733
2023-08-01,모래내로,24.705319754271027
2023-09-01,모래내로,24.672342423225153
2023-10-01,모래내로,24.6404288559443
2023-11-01,모래내로,24.60745154287299
2023-12-01,모래내로,24.57553803416434
2024-01-01,모래내로,24.542560813205313
2024-02-01,모래내로,24.5095836288106
2024-03-01,모래내로,24.47873400855334
2024-04-01,모래내로,24.44575682827834
2024-04-30,모래내로,24.41490720802108
2024-05-31,모래내로,24.38193002774608
2024-06-30,모래내로,24.35001662747995
2024-07-31,모래내로,24.317039447204948
2024-08-31,모래내로,24.284062266929947
2024-09-30,모래내로,24.252148866663816
2023-06-01,모래내로15길,13.736145492
2023-07-01,모래내로15길,13.744539944156065
2023-08-01,모래내로15길,13.753251548467707
2023-09-01,모래내로15길,13.769372083766234
2023-10-01,모래내로15길,13.784972602482744
2023-11-01,모래내로15길,13.801093140222417
2023-12-01,모래내로15길,13.816693663636809
2024-01-01,모래내로15길,13.832814207479196
2024-02-01,모래내로15길,13.848934750228219
2024-03-01,모래내로15길,13.864015257961178
2024-04-01,모래내로15길,13.880135800710201
2024-04-30,모래내로15길,13.89521630844316
2024-05-31,모래내로15길,13.911336851192186
2024-06-30,모래내로15길,13.926937376433177
2024-07-31,모래내로15길,13.943057919182202
2024-08-31,모래내로15길,13.959178461931227
2024-09-30,모래내로15길,13.974778987172218
2023-06-01,목동남로,22.4125563355
2023-07-01,목동남로,22.37651958337541
2023-08-01,목동남로,22.33928160766442
2023-09-01,목동남로,22.29961930971789
2023-10-01,목동남로,22.26123643855464
2023-11-01,목동남로,22.220990588100218
2023-12-01,목동남로,22.182043000816957
2024-01-01,목동남로,22.14179716359121
2024-02-01,목동남로,22.20386844928661
2024-03-01,목동남로,22.261935135904885
2024-04-01,목동남로,22.324006421600288
2024-04-30,목동남로,22.382073108218563
2024-05-31,목동남로,22.444144393913962
2024-06-30,목동남로,22.5042133800708
2024-07-31,목동남로,22.566284665766197
2024-08-31,목동남로,22.6283559514616
2024-09-30,목동남로,22.68842493761844
2023-06-01,목동동로,25.924740844333336
2023-07-01,목동동로,25.910073857335302
2023-08-01,목동동로,25.895502737545378
2023-09-01,목동동로,25.88305856367784
2023-10-01,목동동로,25.871296234461873
2023-11-01,목동동로,25.859141836898285
2023-12-01,목동동로,25.84737953757304
2024-01-01,목동동로,25.913207577952477
2024-02-01,목동동로,25.979124774622083
2024-03-01,목동동로,26.04078924892591
2024-04-01,목동동로,26.106706445595524
2024-04-30,목동동로,26.16837091989935
2024-05-31,목동동로,26.23428811656896
2024-06-30,목동동로,26.298078952055675
2024-07-31,목동동로,26.363996148725285
2024-08-31,목동동로,26.429913345394894
2024-09-30,목동동로,26.493704180881615
2023-06-01,목동로,23.568225492
2023-07-01,목동로,23.556107690634814
2023-08-01,목동로,23.54358596414233
2023-09-01,목동로,23.531317626484004
2023-10-01,목동로,23.520920122486416
2023-11-01,목동로,23.510266799907036
2023-12-01,목동로,23.501713152672043
2024-01-01,목동로,23.4951114826775
2024-02-01,목동로,23.48850981114606
2024-03-01,목동로,23.482334053479047
2024-04-01,목동로,23.475732381490175
2024-04-30,목동로,23.469556623823163
2024-05-31,목동로,23.462954951834288
2024-06-30,목동로,23.45656623700635
2024-07-31,목동로,23.449964565017474
2024-08-31,목동로,23.4433628930286
2024-09-30,목동로,23.436974178200657
2023-06-01,목동서로,27.687444643448277
2023-07-01,목동서로,27.677307678963253
2023-08-01,목동서로,27.666832818899184
2023-09-01,목동서로,27.65663660945647
2023-10-01,목동서로,27.646769291079508
2023-11-01,목동서로,27.63657305225047
2023-12-01,목동서로,27.627640108807547
2024-01-01,목동서로,27.746550898887772
2024-02-01,목동서로,27.86744394868646
2024-03-01,목동서로,27.98053744688523
2024-04-01,목동서로,28.101430496683918
2024-04-30,목동서로,28.214523994882686
2024-05-31,목동서로,28.335417044681375
2024-06-30,목동서로,28.452410318680105
2024-07-31,목동서로,28.573303368478786
2024-08-31,목동서로,28.69419641827747
2024-09-30,목동서로,28.811189692276205
2023-06-01,목동중앙로,20.681917388307692
2023-07-01,목동중앙로,20.588319962947793
2023-08-01,목동중앙로,20.49160262264833
2023-09-01,목동중앙로,20.394565708960915
2023-10-01,목동중앙로,20.30065901861548
2023-11-01,목동중앙로,20.203622105914985
2023-12-01,목동중앙로,20.29599835382097
2024-01-01,목동중앙로,20.391815359206184
2024-02-01,목동중앙로,20.487632365040156
2024-03-01,목동중앙로,20.577267628562257
2024-04-01,목동중앙로,20.673084634396226
2024-04-30,목동중앙로,20.762719897918327
2024-05-31,목동중앙로,20.858536903752295
2024-06-30,목동중앙로,20.95126303843033
2024-07-31,목동중앙로,21.047080044264302
2024-08-31,목동중앙로,21.14289705009827
2024-09-30,목동중앙로,21.235623184776305
2023-06-01,목동중앙본로,18.5644460295
2023-07-01,목동중앙본로,18.550839033244916
2023-08-01,목동중앙본로,18.53677847418379
2023-09-01,목동중앙본로,18.522720341649634
2023-10-01,목동중앙본로,18.627802206415844
2023-11-01,목동중앙본로,18.736386804856437
2023-12-01,목동중앙본로,18.842216871145403
