,등록일시,온도 평균(℃),습도 평균(%),초미세먼지 평균(㎍/㎥),미세먼지 평균(㎍/㎥)
19,2023-01-21,-6.812092391304348,47.82336956521739,4.146739130434782,4.820652173913044
20,2023-01-22,-2.9554455445544554,58.11173974540311,4.315417256011315,5.166902404526167
21,2023-01-23,-2.2900403768506057,62.356662180349936,16.816958277254376,19.24091520861373
22,2023-01-24,-15.016061452513966,42.51675977653631,7.462290502793296,8.39245810055866
23,2023-01-25,-13.504967320261438,39.083660130718954,3.6143790849673203,4.138562091503268
24,2023-01-26,-8.238591916558018,68.89700130378097,5.868318122555411,6.7509778357235986
25,2023-01-27,-8.610259917920658,49.294117647058826,10.266757865937073,11.659370725034199
26,2023-01-28,-7.638636363636365,45.125,7.2272727272727275,9.038352272727273
27,2023-01-29,-4.591090425531915,52.5,7.207446808510638,9.319148936170214
28,2023-01-30,-2.7871010638297875,45.058510638297875,7.118351063829787,8.57313829787234
29,2023-01-31,-0.9043971631205674,60.67659574468085,6.260992907801419,7.554609929078014
30,2023-02-02,-2.515762273901809,35.50904392764858,8.186046511627907,9.692506459948321
31,2023-02-03,-3.262678062678063,37.08119658119658,10.635327635327636,12.146723646723647
32,2023-02-04,-2.5580467675378267,41.22283356258597,12.448418156808803,14.191196698762036
33,2023-02-05,-0.8390839694656489,61.39541984732824,30.882442748091602,35.25190839694657
34,2023-02-06,0.04521857923497268,67.25,39.37021857923497,44.99590163934426
35,2023-02-07,0.9421582733812949,64.64604316546763,38.96115107913669,43.93812949640288
36,2023-02-08,0.12054421768707488,53.23945578231292,30.186394557823128,33.63401360544218
37,2023-02-09,0.7804347826086956,41.76086956521739,13.398097826086957,14.877717391304348
38,2023-02-10,1.4192660550458718,72.18348623853211,11.20707732634338,12.551769331585845
39,2023-02-11,0.07806788511749346,66.48563968668407,25.494778067885118,28.37597911227154
40,2023-02-12,0.5550913838120104,65.47519582245431,42.91644908616188,47.590078328981726
41,2023-02-13,2.868537859007833,61.81331592689295,15.5822454308094,17.400783289817234
42,2023-02-14,-0.39084699453551913,51.75273224043716,15.239071038251366,16.952185792349727
43,2023-02-15,-0.12926136363636367,43.53693181818182,5.568181818181818,6.265625
44,2023-02-16,-0.2581428571428571,59.29714285714286,10.26142857142857,11.478571428571428
45,2023-02-17,0.3840064620355412,61.32471728594507,21.694668820678515,24.279483037156705
46,2023-02-18,2.537063953488372,54.48401162790697,47.31976744186046,52.69331395348837
47,2023-02-19,1.0245901639344261,48.93144560357675,18.97913561847988,21.21311475409836
48,2023-02-20,-2.454895104895105,41.68881118881119,3.1223776223776225,4.636363636363637
49,2023-02-22,1.970391061452514,34.497206703910614,11.849162011173185,13.837988826815643
50,2023-02-23,0.6030399999999999,55.144,13.1312,15.1792
51,2023-02-24,0.7554699537750384,51.590138674884436,18.88135593220339,21.747303543913713
52,2023-02-25,-1.1463696369636964,35.788778877887786,7.466996699669967,8.735973597359736
53,2023-02-26,0.09026275115919619,35.56568778979907,8.774343122102009,10.119010819165378
54,2023-02-27,1.1127906976744186,43.498338870431894,13.259136212624584,15.340531561461795
55,2023-02-28,0.7105845181674566,53.165876777251185,10.246445497630331,11.717219589257503
56,2023-03-02,0.754,36.126666666666665,2.3833333333333333,4.153333333333333
57,2023-03-03,0.11813333333333333,52.589333333333336,5.050666666666666,6.149333333333334
58,2023-03-06,9.3285140562249,30.59036144578313,22.29317269076305,25.06024096385542
59,2023-03-07,8.21842105263158,54.156346749226,22.23219814241486,25.736842105263158
60,2023-03-08,8.593178294573644,61.87906976744186,19.90387596899225,23.05581395348837
61,2023-03-09,6.951432880844646,81.07692307692308,35.01659125188537,38.99396681749623
62,2023-03-10,8.637113402061855,62.90515463917526,42.329896907216494,49.49690721649485
63,2023-03-14,9.001127819548874,33.8984962406015,1.4285714285714286,2.8421052631578947
64,2023-03-15,5.7771037181996086,67.08414872798434,4.191780821917808,5.776908023483366
65,2023-03-16,3.3695924764890286,29.047021943573668,2.5172413793103448,6.470219435736677
66,2023-03-17,2.885051546391753,31.77319587628866,5.025773195876289,7.195876288659794
67,2023-03-20,9.637009803921568,26.96323529411765,26.477941176470587,30.66421568627451
68,2023-03-21,9.5728,30.3072,20.7808,24.0128
69,2023-03-22,14.398931623931624,37.873931623931625,25.03205128205128,29.82051282051282
70,2023-03-23,14.519607843137255,45.74264705882353,14.284313725490197,24.110294117647058
71,2023-03-24,9.638686131386862,31.62773722627737,14.83941605839416,27.8345498783455
72,2023-03-25,6.8561776061776065,57.16795366795367,12.583011583011583,20.306949806949806
73,2023-03-26,2.798369565217391,28.105978260869566,4.366847826086956,8.616847826086957
74,2023-03-27,24.442170490275572,88.72421597400854,6.577540681828348,6.577540681828348
75,2023-03-28,22.963158652873815,90.35248588674442,5.627716566065754,5.627716566065754
76,2023-03-29,21.378660656180063,92.09688735099442,4.61014904525325,4.61014904525325
77,2023-03-30,19.823248058811863,93.80926819213373,3.611260221255325,3.611260221255325
78,2023-03-31,18.1796008856198,95.61878801583141,2.5557069907650085,2.5557069907650085
79,2023-04-01,16.636395157638013,97.31773010168293,1.564657440684963,1.564657440684963
80,2023-04-02,15.000328585643173,99.11890430938367,0.5139724861928624,0.5139724861928624
81,2023-04-03,14.244548286604362,28.501557632398754,16.764797507788163,19.411214953271028
82,2023-04-04,13.619449541284405,32.60917431192661,10.106422018348624,11.754128440366973
83,2023-04-05,7.663718140929535,94.3808095952024,6.494752623688156,7.346326836581709
84,2023-04-06,5.547022900763359,88.90992366412213,35.10687022900763,39.28854961832061
85,2023-04-07,6.443690851735016,59.79495268138801,28.958990536277604,33.21293375394322
86,2023-04-08,5.789908256880734,40.7217125382263,1.1422018348623852,2.4602446483180427
87,2023-04-09,8.06741767764298,47.19584055459272,8.571923743500866,11.126516464471404
88,2023-04-10,9.546938775510203,46.87441130298273,10.321821036106751,12.010989010989011
89,2023-04-11,9.49168,71.08,10.0944,13.7696
90,2023-04-12,6.859353741496599,32.666666666666664,17.772108843537413,45.17857142857143
91,2023-04-13,8.276427525622255,40.5095168374817,14.923865300146414,31.62371888726208
92,2023-04-14,12.10045871559633,52.096330275229356,8.547400611620795,14.530581039755353
93,2023-04-15,10.355377207062599,75.6131621187801,9.229534510433387,11.643659711075442
94,2023-04-16,8.082286634460548,64.21256038647343,21.027375201288244,28.507246376811594
95,2023-04-17,9.236173633440513,54.91479099678457,13.162379421221864,18.942122186495176
96,2023-04-18,9.56532738095238,76.05505952380952,7.84375,9.538690476190476
97,2023-04-19,14.418467852257182,61.73324213406293,12.49110807113543,14.629274965800274
98,2023-04-20,11.805,85.709375,8.6515625,10.09375
99,2023-04-21,12.723415492957745,48.360915492957744,5.292253521126761,8.466549295774648
100,2023-04-22,12.608346213292117,20.36012364760433,3.338485316846986,6.369397217928903
101,2023-04-23,12.33226277372263,28.293430656934305,3.1751824817518246,5.217518248175183
102,2023-04-24,11.960633484162896,32.9894419306184,3.0211161387631975,5.125188536953243
103,2023-04-25,6.396504854368931,63.04466019417476,5.176699029126214,6.260194174757282
104,2023-04-26,6.650366032210834,66.4787701317716,6.411420204978038,7.4450951683748166
105,2023-04-27,8.768331143232588,57.11957950065703,15.14323258869908,17.473061760841
106,2023-04-28,11.215128593040847,53.73978819969743,7.030257186081695,8.48411497730711
107,2023-04-29,9.252702702702702,87.71171171171171,8.93993993993994,10.295795795795796
108,2023-04-30,7.524098124098124,64.41558441558442,4.984126984126984,6.31024531024531
109,2023-05-01,9.088753799392096,52.390577507598785,8.536474164133738,10.235562310030396
110,2023-05-02,11.15123076923077,38.69846153846154,2.8784615384615386,3.8461538461538463
111,2023-05-03,13.009261939218524,47.7438494934877,5.437047756874096,6.677279305354559
112,2023-05-04,14.215217391304348,65.70496894409938,6.684782608695652,8.156832298136646
113,2023-05-05,11.300416666666667,91.98472222222222,1.0680555555555555,1.3680555555555556
114,2023-05-06,6.556901408450703,87.43661971830986,3.436619718309859,3.8549295774647887
115,2023-05-07,8.85463768115942,46.86376811594203,10.953623188405798,12.673913043478262
116,2023-05-08,9.58523206751055,48.9943741209564,8.781997187060478,10.385372714486639
117,2023-05-09,11.021467391304348,50.52173913043478,18.92391304347826,21.995923913043477
118,2023-05-10,12.352275862068964,48.04551724137931,16.293793103448277,19.030344827586205
119,2023-05-11,12.813782991202347,49.051319648093845,12.1158357771261,14.372434017595308
120,2023-05-12,11.175033738191633,46.473684210526315,16.761133603238868,19.535762483130902
121,2023-05-13,9.992765460910151,58.68378063010502,13.260210035005834,15.918319719953326
122,2023-05-14,10.176737160120846,54.16465256797583,4.373111782477341,5.196374622356496
123,2023-05-15,11.642240215924426,55.65182186234818,9.928475033738192,11.843454790823213
124,2023-05-16,13.891904761904764,55.416666666666664,18.02857142857143,21.6
125,2023-05-17,14.599647887323943,57.54225352112676,4.653755868544601,6.061032863849765
126,2023-05-18,13.021944035346097,73.60530191458027,8.026509572901325,9.78497790868925
127,2023-05-19,15.411171662125339,51.54768392370572,3.1416893732970026,3.9209809264305178
128,2023-05-20,12.71410736579276,63.87390761548065,7.033707865168539,8.46816479400749
129,2023-05-21,9.987856071964018,66.98200899550226,13.562218890554723,20.692653673163417
130,2023-05-22,11.429477611940298,58.430348258706466,15.101990049751244,23.39179104477612
131,2023-05-23,11.713194444444444,48.263888888888886,5.138888888888889,7.730555555555555
132,2023-05-24,11.693769470404984,52.257009345794394,5.984423676012461,7.313084112149533
133,2023-05-25,12.219765929778934,46.46033810143043,4.29518855656697,5.473342002600781
134,2023-05-26,12.41580310880829,55.832901554404145,4.506476683937824,5.595854922279793
135,2023-05-27,9.892136304062909,85.44429882044561,7.2922673656618615,8.745740498034076
136,2023-05-28,9.933547557840617,96.02442159383034,3.0154241645244215,3.625964010282776
137,2023-05-29,13.350875,82.135,2.47625,3.24625
138,2023-05-30,14.647395833333334,68.98828125,9.764322916666666,12.286458333333334
139,2023-05-31,13.768,60.19096774193548,4.816774193548387,6.24258064516129
140,2023-06-01,13.41430575035063,68.36325385694249,9.081346423562412,11.084151472650772
141,2023-06-02,11.747511312217195,75.47360482654601,9.259426847662143,11.315233785822022
142,2023-06-03,13.539509536784742,54.758855585831064,3.0231607629427795,3.922343324250681
143,2023-06-04,13.820608575380358,56.0,6.282157676348548,7.643153526970955
144,2023-06-05,12.539280958721704,62.98535286284953,4.729693741677763,5.900133155792277
145,2023-06-06,11.556086956521739,69.56666666666666,2.610144927536232,3.3144927536231883
146,2023-06-07,11.80835734870317,77.4077809798271,13.322766570605188,16.239193083573486
147,2023-06-08,11.67244201909959,77.65347885402456,5.798090040927694,7.107776261937244
148,2023-06-09,12.919893899204245,66.85941644562334,6.5557029177718835,8.080901856763926
149,2023-06-10,13.047866666666666,70.93733333333333,8.430666666666667,10.165333333333333
150,2023-06-11,12.446323529411766,79.075,3.8676470588235294,4.976470588235294
151,2023-06-12,12.60513176144244,72.7128987517337,7.743411927877947,9.349514563106796
152,2023-06-13,12.727020202020201,67.48989898989899,6.196969696969697,7.59469696969697
153,2023-06-14,12.048387096774194,72.64516129032258,11.786290322580646,14.208333333333334
154,2023-06-15,13.768496732026144,69.24052287581699,8.084967320261438,10.407843137254902
155,2023-06-16,14.922971285892633,63.188514357053684,9.262172284644194,11.3832709113608
156,2023-06-17,15.255837563451777,55.11294416243655,4.020304568527918,4.965736040609137
157,2023-06-18,16.587627551020407,60.6875,5.011479591836735,6.169642857142857
158,2023-06-19,17.159809264305178,64.77384196185287,9.509536784741144,11.681198910081743
159,2023-06-20,14.758660844250365,69.51091703056768,9.018922852983989,10.579330422125182
160,2023-06-21,9.586005434782608,93.27038043478261,1.3845108695652173,1.830163043478261
161,2023-06-22,12.352196382428941,77.24547803617571,2.136950904392765,2.6731266149870803
162,2023-06-23,14.315289256198346,75.12121212121212,13.020661157024794,15.174931129476583
163,2023-06-24,16.559571619812584,69.92904953145917,14.539491298527443,16.945113788487284
164,2023-06-25,18.466562009419153,64.9795918367347,11.50392464678179,13.281004709576138
165,2023-06-26,13.917443408788282,88.40878828229027,5.049267643142477,5.881491344873502
166,2023-06-27,15.600902061855669,75.1881443298969,3.4768041237113403,4.132731958762887
167,2023-06-28,17.15,76.52868852459017,15.334699453551913,17.725409836065573
168,2023-06-29,14.100395256916997,93.90118577075098,17.752305665349144,20.491436100131754
169,2023-06-30,15.91361815754339,87.21228304405875,20.356475300400533,23.934579439252335
170,2023-07-01,17.33987878787879,76.55151515151515,12.783030303030303,14.886060606060607
171,2023-07-02,17.148533333333333,77.39733333333334,9.12,10.390666666666666
172,2023-07-03,18.510063694267515,72.02292993630573,11.701910828025477,13.58343949044586
173,2023-07-04,15.377227722772277,86.36386138613861,15.966584158415841,18.780940594059405
174,2023-07-05,13.870750000000001,83.74125,9.06125,10.47625
175,2023-07-06,16.71794871794872,72.18559218559218,15.722832722832722,18.52869352869353
176,2023-07-07,16.414810426540285,64.5367298578199,7.322274881516588,8.968009478672986
177,2023-07-08,14.80503311258278,78.33774834437087,2.1589403973509933,2.541721854304636
178,2023-07-09,13.847740112994352,89.07203389830508,2.8700564971751414,3.6426553672316384
179,2023-07-10,15.585660377358492,81.94213836477988,8.977358490566038,10.758490566037736
180,2023-07-11,12.867671893848009,92.24366706875755,4.881785283474065,6.079613992762364
181,2023-07-12,14.941087231352716,86.61946902654867,13.731984829329962,16.05183312262958
182,2023-07-13,14.507721046077211,93.91033623910336,10.826899128268991,12.809464508094646
183,2023-07-14,13.10132911392405,97.72848101265822,8.807594936708862,10.831645569620253
184,2023-07-16,13.75503448275862,89.11310344827587,8.677241379310345,10.259310344827586
185,2023-07-17,14.729081632653061,86.65178571428571,6.709183673469388,7.910714285714286
186,2023-07-18,13.859725685785536,90.36533665835411,6.261845386533666,7.34788029925187
187,2023-07-19,16.603942181340344,78.48226018396846,9.659658344283837,11.314060446780552
188,2023-07-20,16.555141388174807,77.24678663239075,29.960154241645245,34.3598971722365
189,2023-07-21,17.13347280334728,75.44490934449094,36.72384937238494,41.801952580195255
190,2023-07-22,15.9595,77.42,13.435,15.47125
191,2023-07-23,12.895646606914212,95.2944942381562,4.390524967989757,4.786171574903969
192,2023-07-24,15.529856584093872,84.01825293350717,10.485006518904823,12.203389830508474
193,2023-07-25,16.274775928297057,81.21510883482715,6.5723431498079385,7.531370038412292
194,2023-07-26,16.04066225165563,84.50993377483444,1.0794701986754967,1.3867549668874173
195,2023-07-27,16.974708171206224,81.41374837872893,5.573281452658884,6.5810635538261995
196,2023-07-28,17.72408376963351,76.29973821989529,12.859947643979057,15.014397905759163
197,2023-07-29,16.982694848084545,76.71994715984148,12.274768824306474,14.360634081902246
198,2023-07-30,16.79432432432432,75.60945945945946,4.651351351351352,5.558108108108108
199,2023-07-31,16.135974025974026,78.94675324675325,9.933766233766233,11.668831168831169
200,2023-08-01,16.87897503285151,74.68068331143233,10.374507227332458,12.186596583442839
201,2023-08-02,16.317379679144384,70.93048128342247,11.973262032085561,13.894385026737968
202,2023-08-03,16.435043988269797,71.31964809384164,5.604105571847508,6.55425219941349
203,2023-08-04,17.197580645161292,71.2997311827957,3.889784946236559,4.568548387096774
204,2023-08-05,17.31566757493188,71.86784741144415,2.899182561307902,3.3814713896457764
205,2023-08-06,17.210760401721664,81.15208034433286,6.733142037302726,7.7073170731707314
206,2023-08-07,17.60758226037196,75.14878397711016,1.8168812589413448,2.163090128755365
207,2023-08-08,17.738379204892965,67.84556574923548,1.1269113149847094,1.269113149847095
208,2023-08-09,15.495159059474412,74.80221300138312,1.3457814661134164,1.5449515905947442
209,2023-08-10,9.779893475366178,92.37816245006658,1.284953395472703,1.3422103861517976
210,2023-08-11,11.620230473751601,93.85531370038413,2.9270166453265043,3.5761843790012806
211,2023-08-12,12.048900388098318,90.86416558861578,5.005174644243208,5.767141009055627
212,2023-08-13,15.258087201125177,82.9831223628692,10.89451476793249,12.50070323488045
213,2023-08-14,15.132297297297297,81.04594594594595,13.816216216216215,16.463513513513515
214,2023-08-15,15.657974683544303,77.59493670886076,7.10506329113924,8.435443037974684
215,2023-08-16,14.981258191349935,76.8178243774574,4.853211009174312,5.6684141546526865
216,2023-08-17,16.073019801980198,76.60396039603961,8.376237623762377,9.766089108910892
217,2023-08-18,15.981780821917809,78.52191780821917,13.313698630136987,15.621917808219179
218,2023-08-19,16.474668275030158,74.82509047044633,10.203860072376356,11.904704463208684
219,2023-08-20,16.11469002695418,76.2088948787062,10.392183288409704,11.869272237196766
220,2023-08-21,17.03554502369668,76.04857819905213,7.342417061611374,8.579383886255924
221,2023-08-22,14.428571428571429,85.45740498034075,8.954128440366972,10.437745740498034
222,2023-08-23,11.645253576072824,94.11183355006501,1.5513654096228868,2.0429128738621585
223,2023-08-24,12.513249651324966,88.61924686192468,0.298465829846583,0.400278940027894
224,2023-08-25,14.340947752126368,80.38031591737546,2.054678007290401,2.5018226002430133
225,2023-08-26,14.233463541666666,75.46354166666667,7.489583333333333,8.828125
226,2023-08-27,14.074964639321076,77.99434229137199,5.5997171145686,6.5403111739745405
227,2023-08-28,11.209127516778523,89.30872483221476,1.6684563758389261,2.0644295302013425
228,2023-08-29,11.668782383419687,92.65025906735751,1.5362694300518134,2.161917098445596
229,2023-08-30,11.261436170212766,89.29255319148936,7.820478723404255,9.243351063829786
230,2023-08-31,12.131920529801326,79.67682119205298,10.296688741721855,12.116556291390728
231,2023-09-01,12.647837837837837,70.79729729729729,3.5283783783783784,4.213513513513513
232,2023-09-02,12.68029490616622,68.10455764075067,5.025469168900805,5.890080428954423
233,2023-09-03,13.289731437598736,82.31911532385466,3.6635071090047395,4.363349131121643
234,2023-09-04,14.16379746835443,82.99873417721518,3.2240506329113923,3.840506329113924
