,등록일시,온도 평균(℃),습도 평균(%),초미세먼지 평균(㎍/㎥),미세먼지 평균(㎍/㎥)
1,2023-01-03,-1.6520628683693517,40.52848722986248,9.662082514734774,10.265225933202357
2,2023-01-04,1.2193227091633467,42.123505976095615,12.117529880478088,12.707171314741036
3,2023-01-05,1.4105577689243027,53.56573705179283,23.820717131474105,24.583665338645417
4,2023-01-06,3.225349301397206,61.15768463073852,46.58083832335329,47.740518962075846
5,2023-01-07,4.195643564356436,69.27920792079208,69.61188118811882,71.37029702970297
6,2023-01-08,4.033064516129032,57.556451612903224,36.671370967741936,41.34475806451613
7,2023-01-09,5.777327935222672,51.21052631578947,26.79757085020243,29.62145748987854
8,2023-01-10,4.292504930966469,51.00394477317554,22.514792899408285,23.629191321499015
9,2023-01-11,5.189108910891089,55.51089108910891,32.72079207920792,33.774257425742576
10,2023-01-12,7.643936381709742,46.886679920477135,36.067594433399606,37.558648111332005
11,2023-01-13,9.293413173652695,87.04590818363273,14.015968063872256,14.32934131736527
12,2023-01-14,8.515748031496063,86.42913385826772,12.811023622047244,13.387795275590552
13,2023-01-15,1.972577319587629,84.49690721649485,9.684536082474226,9.870103092783506
14,2023-01-16,-1.9421588594704684,51.085539714867615,7.857433808553972,8.209775967413442
15,2023-01-17,-0.7052123552123553,50.41312741312741,8.554054054054054,9.092664092664092
16,2023-01-18,1.3071005917159764,51.552268244575934,12.414201183431953,14.177514792899409
17,2023-01-19,2.4048000000000003,51.898,11.37,13.088
18,2023-01-20,-0.01398865784499055,46.234404536862,9.478260869565217,12.251417769376182
19,2023-01-21,-1.9810760667903524,43.57699443413729,5.189239332096475,5.354359925788497
20,2023-01-22,2.1609037328094303,47.38703339882122,6.005893909626719,6.2239685658153245
21,2023-01-23,2.2724719101123596,57.31273408239701,17.707865168539325,18.40074906367041
22,2023-01-24,-11.318339768339767,41.46718146718147,6.722007722007722,7.017374517374518
23,2023-01-25,-9.473197781885398,36.65064695009242,5.275415896487985,5.452865064695009
24,2023-01-26,-3.5094202898550724,67.60688405797102,8.61231884057971,8.882246376811594
25,2023-01-27,-4.393644859813084,47.538317757009345,11.366355140186917,12.14392523364486
26,2023-01-28,-3.3195959595959597,44.46666666666667,6.593939393939394,7.757575757575758
27,2023-01-29,0.315036231884058,49.880434782608695,7.2644927536231885,8.590579710144928
28,2023-01-30,1.729433272394881,44.53747714808044,7.634369287020109,8.59963436928702
29,2023-01-31,4.97672064777328,57.91497975708502,6.977732793522267,7.58502024291498
30,2023-02-02,1.1441471571906354,35.28428093645485,9.153846153846153,9.996655518394649
31,2023-02-03,1.1751020408163264,38.28163265306122,11.089795918367347,11.822448979591837
32,2023-02-04,2.2921606118546842,46.05736137667304,15.560229445506693,16.22562141491396
33,2023-02-05,4.099795081967213,60.028688524590166,30.733606557377048,31.547131147540984
34,2023-02-06,5.40950495049505,62.94257425742574,38.86534653465347,40.11485148514851
35,2023-02-07,5.911153846153846,62.075,45.20576923076923,46.582692307692305
36,2023-02-08,4.8594810379241515,50.92614770459082,32.69461077844311,33.666666666666664
37,2023-02-09,6.1256262042389205,41.639691714836225,18.38150289017341,19.00578034682081
38,2023-02-10,6.279549718574109,70.28517823639775,14.347091932457786,14.651031894934334
39,2023-02-11,5.186775362318841,62.778985507246375,28.507246376811594,29.13586956521739
40,2023-02-12,5.844821092278719,61.73446327683616,45.48022598870057,46.48210922787194
41,2023-02-13,8.217934782608696,56.93115942028985,22.503623188405797,23.161231884057973
42,2023-02-14,3.892523364485981,46.15700934579439,19.34392523364486,20.050467289719627
43,2023-02-15,5.0536885245901635,41.24180327868852,7.362704918032787,7.573770491803279
44,2023-02-16,4.479841897233202,59.03162055335969,11.982213438735178,12.320158102766799
45,2023-02-17,5.660178970917226,59.78747203579418,18.982102908277405,19.527964205816556
46,2023-02-18,8.425742574257425,49.83564356435644,46.689108910891086,48.14059405940594
47,2023-02-19,5.900801603206413,49.31062124248497,23.51302605210421,24.096192384769537
48,2023-02-20,2.4085201793721973,45.17040358744394,4.457399103139013,5.506726457399103
49,2023-02-22,5.42542372881356,38.16525423728814,14.19915254237288,14.85593220338983
50,2023-02-23,4.8197530864197535,56.46913580246913,13.1440329218107,14.03292181069959
