ds,기온,상대습도,초미세먼지,미세먼지
2022-01-03,0.4926155172185016,54.34737643447767,31.064592466081358,41.529957772385984
2022-01-04,0.40706362546628583,53.77429899682157,30.75950235150625,40.60660533158109
2022-01-05,0.2952497568203416,54.7356553463392,32.02119856762103,42.28657747352645
2022-01-06,0.46524364839496,54.84173972597456,32.3479170080938,42.07486656835959
2022-01-07,0.747886260729798,53.12623441838794,32.35078384722628,42.201253867772124
2022-01-08,0.8999694377389211,53.18559138841069,31.463653489905816,40.529880668562086
2022-01-09,0.8077816010187924,52.5538272997281,29.190564226165243,37.34946917014373
2022-01-10,1.0611305223191838,52.70362086729313,27.512262105025226,34.91747717514989
2022-01-11,0.8242151681799683,52.07111147601369,26.421552022430163,33.31828132728146
2022-01-12,0.5548035893039192,52.99116358600287,27.004675523697518,34.45567041476798
2022-01-13,0.5659792453927235,53.0736488328263,26.77464281595732,33.84648370545756
2022-01-14,0.6934809884584485,51.35162024553369,26.35446316161788,33.72907966817889
2022-01-15,0.6987537028881246,51.4207073219522,25.186692253551595,31.97268596190741
2022-01-16,0.47237421655481526,50.81392578611732,22.780676911065036,28.867486215843158
2022-01-17,0.607966746520372,51.002791039305286,21.118953194224808,26.668731607063282
2022-01-18,0.2729826963317432,50.422134300955854,20.192560277014483,25.45497337479704
2022-01-19,-0.07219587242543923,51.405386025026935,21.082470593139703,27.120696782378126
2022-01-20,-0.11256488837984868,51.56087854925529,21.293062399427228,27.170188031711135
2022-01-21,-0.011192580870021729,49.920042417044925,21.43557524604957,27.826313665425467
2022-01-22,-0.0061818292055448865,50.076825081986534,20.937961038303044,26.940255312718914
2022-01-23,-0.20723593124955642,49.562525730898145,19.29250303585005,24.782045282291744
2022-01-24,-0.021714135434010018,49.8469350787355,18.462649032102323,23.585179264886516
2022-01-25,-0.28380331468894937,49.363178896893345,18.418809602732086,23.405389132295408
2022-01-26,-0.5353482000781895,50.443029547425624,20.220309197434233,26.113842144388894
2022-01-27,-0.4640782049964596,50.6932370778984,21.349402546305733,27.191583183748445
2022-01-28,-0.23620701927257493,49.143753863261324,22.395282603288827,28.838884461621532
2022-01-29,-0.09329034726762764,49.38718095086625,22.764478286972775,28.885530543897996
2022-01-30,-0.14868039511050846,48.95362926007846,21.92900012321644,27.581869809443106
2022-01-31,0.1865331687781282,49.31188385552986,21.83366638813499,27.143895148758762
2022-02-01,0.07446597486736373,48.89426940114551,22.432347951731135,27.612424764562657
2022-02-02,-0.030280357102300925,50.031980410634134,24.770308205927265,30.846638912500808
2022-02-03,0.1812591543148514,50.331427223774526,26.31854075188131,32.318780691201
2022-02-04,0.5399077366203198,48.82247108958977,27.658023155242518,34.223678933717565
2022-02-05,0.8015712473201582,49.0978760085582,28.190279156872176,34.389117069670704
2022-02-06,0.850851197975782,48.68817004761579,27.385603812022442,33.06687748547457
2022-02-07,1.2751549106656501,49.06280403058841,27.190382824843965,32.47772511007306
2022-02-08,1.2356717275708196,48.655005523613106,27.563245281458258,32.670404454396824
2022-02-09,1.1866687489534495,49.79709168854753,29.557229461637576,35.514911659041545
2022-02-10,1.4373646773935356,50.0967920474862,30.653869890651222,36.49685755849787
2022-02-11,1.8194029789965622,48.58545481584558,31.44713145375721,37.82658966877839
2022-02-12,2.090037268173454,48.8574648973367,31.353592283338774,37.34910849649813
2022-02-13,2.1356894800426804,48.44506685616456,29.86024075511689,35.33462057174444
2022-02-14,2.545991202773889,48.81948152307998,28.93132995546778,34.023005788386726
2022-02-15,2.4846793661429967,48.41571504631035,28.544041808141714,33.48228772613446
2022-02-16,2.4088023604136097,49.56782497086178,29.77015405087094,35.60138313831793
2022-02-17,2.63049800467266,49.885195494810645,30.109631881220412,35.883961015031645
2022-02-18,2.98436757170953,48.40069673450591,30.17408352109171,36.557092899380066
2022-02-19,3.230561835954166,48.71005729657362,29.396494232161395,35.48074261270735
2022-02-20,3.2582427418357582,48.34664469735142,27.27861599174245,32.93794917557932
2022-02-21,3.6595339782667367,48.782543459049116,25.797466781216283,31.17899021715602
2022-02-22,3.600334366321791,48.45333081784261,24.9407007082829,30.279622303598696
2022-02-23,3.5394525618163932,49.69331564587942,25.788049383721344,32.13367997168995
2022-02-24,3.790326567203474,50.11179362422703,25.84476161467265,32.24686717637971
2022-02-25,4.188353924420936,48.7411942256951,25.724983788549803,32.84542374584675
2022-02-26,4.493949763997028,49.176449353035174,24.86149641972556,31.785713517969242
2022-02-27,4.59599702750066,48.94977849800583,22.753182810379617,29.344584128663563
2022-02-28,5.085802366259925,49.53178037555898,21.371680387301645,27.76377970428187
2022-03-01,5.127931333604879,49.35623084610123,20.696970518605124,27.108494822566776
2022-03-02,5.17938059119934,50.75535237855473,21.79909996471305,29.26034167165832
2022-03-03,5.551349379126647,51.33610751163961,22.171952132438065,29.711552765494645
2022-03-04,6.076634455016084,50.12839107384636,22.417000253876893,30.67408929910421
2022-03-06,6.745529978518764,50.65372449042468,20.266112047324754,27.920686352052027
2022-03-07,7.3630373692037185,51.3839989677264,19.31251298045041,26.694882901132345
2022-03-08,7.526628699632345,51.34626149357623,19.058870896638208,26.364525745693005
2022-03-09,7.690151288818825,52.87003509197973,20.56223383454093,28.799670547096163
2022-03-10,8.161819198623832,53.55973205786243,21.304617605734368,29.48272985029574
2022-03-11,8.771693924438214,52.442904407893664,21.877088195972124,30.617870250586932
2022-03-12,9.27489612025536,53.10971783211693,21.690180499769898,30.041283105387613
2022-03-13,9.555208100652354,53.08784143043682,20.2220098043022,28.01215884400672
